t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
1483.5383,-31.60,57.72,-3.37,-16,2185,1006,7061
1483.6099,-19.50,54.99,-4.17,5,2178,-374,7293
1483.6717,12.35,47.19,48.64,18,2158,-2092,7624
1483.7436,49.15,13.65,86.81,48,2072,-2277,7338
1483.8051,28.54,-45.24,32.38,31,1921,-1603,6725
1483.8767,21.81,-62.01,29.80,11,1878,179,7314
1483.9384,-3.56,-76.83,-25.84,0,1840,-107,7001
1484.0099,-40.62,-51.87,-67.76,-39,1904,1863,6702
1484.0718,-50.16,-30.81,-69.12,-43,1958,1658,7585
1484.1436,-36.24,40.95,-35.42,-27,2142,1399,7285
1484.2050,-26.41,65.52,-21.64,-19,2205,1119,6670
1484.2764,20.91,65.91,52.58,22,2206,-820,7323
1484.3384,40.20,39.78,68.03,35,2139,-1629,7182
1484.4098,41.43,-19.50,55.98,35,1987,-1444,6290
1484.4717,32.23,-60.06,35.47,26,1883,-1588,6816
1484.5432,7.87,-72.54,-4.10,12,1851,-349,7029
1484.6050,-21.70,-72.15,-21.70,-10,1852,413,6267
1484.6768,-73.46,-57.33,-86.92,-18,1890,869,7138
1484.7383,-86.26,-1.56,-82.98,-61,2033,2891,6880
1484.8098,-38.15,53.04,-15.69,-6,2173,582,7300
1484.8717,-24.15,53.04,-1.22,-6,2173,582,6890
1484.9435,23.40,48.36,69.47,30,2161,-974,6992
1485.0050,46.53,14.43,81.72,49,2074,-2575,6293
1485.0763,22.30,-48.36,26.34,21,1913,-772,7864
1485.1384,22.19,-63.18,30.39,14,1875,-454,10807
1485.2117,-9.69,-80.73,-26.45,2,1830,146,10831
1485.2716,-72.55,-49.53,-106.31,-60,1910,2613,7406
1485.3427,-48.45,15.60,-48.96,-36,2077,2360,6984
1485.4049,-36.23,43.29,-38.37,-18,2148,473,6399
1485.4771,-19.01,43.29,-2.36,-18,2148,473,7050
1485.5383,31.01,57.72,67.52,32,2185,-1288,6851
1485.6094,33.51,11.70,50.92,34,2067,-1955,6504
1485.6717,48.83,-25.35,74.41,36,1972,-1846,6811
1485.7427,27.83,-71.37,21.01,27,1854,-969,6300
1485.8050,-17.64,-71.37,-39.55,27,1854,-969,6424
1485.8769,-11.86,-54.99,-26.29,-7,1896,572,7357
1485.9383,-60.93,-19.89,-95.22,-51,1986,2059,6456
1486.0093,-48.71,23.01,-57.14,-48,2096,2173,6703
1486.0716,-13.23,66.30,2.57,-2,2207,582,7819
1486.1433,-0.66,59.28,13.93,6,2189,-378,7407
1486.2050,41.32,38.61,79.10,39,2136,-1605,6889
1486.2772,54.88,6.63,56.05,28,2054,-1420,8096
1486.3385,67.84,-44.85,69.08,43,1922,-1993,8092
1486.4093,17.63,-74.88,-21.76,2,1845,-457,6407
1486.4716,-7.64,-60.84,-35.91,-24,1881,622,7212
1486.5427,-22.50,-36.27,-50.66,-23,1944,1276,6389
1486.6049,-49.07,-10.53,-78.79,-39,2010,1452,6387
1486.6768,-31.38,49.92,-34.19,-44,2165,1729,7153
1486.7383,13.19,74.10,31.87,-7,2227,730,7347
1486.8095,24.98,50.31,44.05,18,2166,-1136,6437
1486.8717,51.26,33.93,78.35,29,2124,-1181,7453
1486.9426,40.03,-39.78,43.04,34,1935,-1861,6616
1487.0049,25.80,-62.79,20.85,21,1876,-1036,6389
1487.0769,-1.39,-70.59,-19.24,-8,1856,325,7219
1487.1383,-31.71,-56.16,-31.71,-10,1893,925,6503
1487.2093,-82.27,-49.14,-104.86,-18,1911,903,6683
1487.2717,-45.38,19.89,-30.09,-56,2088,2542,7489
1487.3427,-30.00,58.89,-16.59,-11,2188,493,7007
1487.4050,9.27,66.30,48.55,3,2207,116,6655
1487.4763,38.98,24.57,70.88,43,2100,-2116,7177
1487.5383,35.30,-23.79,54.40,31,1976,-1816,6710
1487.6100,36.78,-40.17,47.44,32,1934,-2094,6502
1487.6716,-6.61,-79.95,-28.47,8,1832,-713,7407
1487.7427,-25.90,-60.45,-42.19,-27,1882,857,6538
1487.8050,-38.48,-28.08,-60.01,-31,1965,1190,6784
1487.8765,-59.19,8.19,-81.45,-46,2058,1138,7099
1487.9383,-43.06,68.64,-30.97,-37,2213,1997,6675
1488.0102,25.04,69.03,58.64,37,2214,-1269,6597
1488.0717,8.94,35.49,19.68,11,2128,-983,6946
1488.1427,51.93,5.46,89.29,44,2051,-2549,6790
1488.2050,51.21,-33.93,59.14,59,1950,-2519,6514
1488.2764,-0.17,-72.54,-17.97,6,1851,-497,7949
1488.3383,-3.26,-67.86,-12.62,-6,1863,342,6533
1488.4103,-40.34,-63.18,-74.75,-20,1875,-826,6723
1488.4717,-54.06,6.24,-73.98,-48,2053,2366,7278
1488.5425,-38.72,17.55,-43.28,-43,2082,1996,7463
1488.6050,-4.67,69.42,15.60,-1,2215,85,6756
1488.6770,18.14,54.60,38.10,23,2177,-1137,7439
1488.7383,39.77,23.01,67.47,35,2096,-1617,7327
1488.8105,54.69,-10.14,80.53,43,2011,-1609,6350
1488.8717,22.91,-72.15,12.36,20,1852,-913,7337
1488.9427,-9.72,-70.59,-24.14,-19,1856,636,7032
1489.0050,-12.52,-61.23,-30.27,-11,1880,40,6547
1489.0765,-55.73,-32.37,-87.31,-42,1954,1537,7220
1489.1383,-44.38,33.93,-53.63,-34,2124,2006,7152
1489.2102,-20.53,62.79,-13.46,-12,2198,719,6503
1489.2717,7.36,65.91,28.59,10,2206,-101,7305
1489.3434,34.71,46.41,59.88,29,2156,-1875,6822
1489.4050,44.53,-7.41,63.70,39,2018,-978,6570
1489.4764,40.68,-50.31,49.58,31,1908,-1443,7226
1489.5383,9.65,-74.49,-6.31,3,1846,-505,6652
1489.6099,-14.67,-70.98,-34.96,-14,1855,182,6687
1489.6716,-39.24,-55.77,-69.88,-20,1894,1153,7270
1489.7429,-60.50,10.92,-88.84,-51,2065,2634,6665
1489.8050,-15.34,60.45,-0.46,-10,2192,1057,6728
1489.8762,-13.85,59.67,-12.97,1,2190,-413,7415
1489.9383,28.01,60.06,65.28,23,2191,-525,7529
1490.0101,49.24,20.28,70.30,52,2089,-3434,6395
1490.0716,40.00,-17.16,54.03,32,1993,-2068,7344
1490.1433,26.22,-69.81,23.52,19,1858,-1048,7073
1490.2050,-3.91,-73.71,-20.70,-2,1848,152,6750
1490.2778,-27.25,-73.71,-55.27,-2,1848,152,10374
1490.3382,-48.52,-6.24,-74.93,-42,2021,1869,6824
1490.4092,-43.23,44.07,-49.74,-37,2150,1509,6376
1490.4717,-15.59,65.91,-4.76,-9,2206,429,7200
1490.5423,18.76,67.08,42.06,9,2209,-234,7182
1490.6050,34.34,44.46,67.15,27,2151,-1165,6816
1490.6765,49.61,-10.92,70.65,42,2009,-2157,6582
1490.7383,36.69,-58.11,22.55,30,1888,-1777,8468
1490.8107,8.36,-69.81,-8.74,7,1858,-84,6959
1490.8717,-23.23,-63.96,-54.03,-22,1873,545,7633
1490.9456,-43.09,-19.89,-67.81,-43,1986,1467,8635
1491.0065,-39.96,10.14,-50.11,-37,2063,2396,8071
1491.0758,-30.12,62.01,-27.19,-24,2196,1202,7295
1491.1382,11.04,71.76,34.56,14,2221,-237,6753
1491.2093,27.66,46.80,45.66,28,2157,-1758,7052
1491.2716,45.87,5.46,70.11,36,2051,-1444,7090
1491.3423,48.15,-46.80,54.39,41,1917,-1831,6499
1491.4051,16.50,-69.81,2.40,9,1858,-158,6879
1491.4757,-6.86,-70.20,-26.21,-9,1857,285,7527
1491.5382,-41.25,-42.90,-74.12,-36,1927,1217,6675
1491.6092,-53.66,11.31,-71.73,-46,2066,2907,7293
1491.6716,-27.04,51.09,-22.99,-21,2168,1273,7146
1491.7424,-12.62,51.09,-3.08,-21,2168,1273,6868
1491.8050,17.38,65.91,46.09,16,2206,-433,6929
1491.8758,44.55,17.94,69.61,40,2083,-1696,7357
1491.9383,42.48,-17.94,56.09,37,1991,-1441,6799
1492.0091,40.26,-67.86,27.86,26,1863,-1542,6270
1492.0716,-9.41,-74.49,-33.66,-12,1846,1001,7174
1492.1423,-22.57,-60.06,-39.84,-24,1883,1063,6536
1492.2050,-37.68,-35.10,-71.81,-27,1947,1527,6510
1492.2758,-52.55,33.93,-66.77,-45,2124,2183,7398
1492.3383,-11.24,64.35,3.09,-17,2202,1004,6746
1492.4094,6.20,61.62,25.77,14,2195,-479,7093
1492.4716,31.66,38.61,58.93,27,2136,-879,7107
1492.5423,52.59,-10.14,75.17,46,2011,-1611,6468
1492.6050,42.23,-23.01,36.75,44,1978,-2020,6425
1492.6758,9.91,-71.76,-0.51,2,1853,-159,7467
1492.7382,-13.53,-68.64,-34.92,-13,1861,349,6333
1492.8090,-44.77,-34.71,-72.68,-42,1948,1981,6434
1492.8716,-42.69,-34.71,-56.96,-42,1948,1981,7539
1492.9424,-38.29,55.38,-41.97,-34,2179,1785,6814
1493.0049,5.44,73.32,28.05,11,2225,290,6726
1493.0760,23.84,56.16,45.34,25,2181,-1189,7596
1493.1382,41.55,11.70,66.07,37,2067,-2118,6617
1493.2090,54.42,-10.14,72.76,44,2011,-2050,6449
1493.2716,13.25,-61.62,-3.22,35,1879,-1704,7247
1493.3425,-2.10,-69.81,-15.29,-8,1858,177,6573
1493.4049,-29.90,-69.81,-59.98,-8,1858,177,6217
1493.4758,-51.72,-5.85,-73.69,-46,2022,1868,7282
1493.5383,-39.60,32.37,-44.94,-38,2120,1617,6717
1493.6092,-15.03,58.50,-5.64,-18,2187,873,6817
1493.6716,14.62,61.23,36.43,11,2194,-512,7561
1493.7423,38.96,34.32,38.96,16,2125,-617,6796
1493.8049,78.53,-4.68,99.70,52,2025,-2324,6810
1493.8758,49.02,-49.92,33.67,52,1909,-2784,7513
1493.9382,1.34,-69.42,-25.74,-17,1859,178,6495
1494.0093,5.33,-59.67,-14.16,2,1884,210,6648
1494.0717,-54.85,-29.25,-100.84,-50,1962,2010,6860
1494.1423,-33.39,17.94,-38.59,-48,2083,2317,6447
1494.2049,-26.27,52.26,-31.35,-19,2171,1393,6352
1494.2758,4.48,69.03,22.38,-13,2214,500,7448
1494.3382,46.06,56.55,75.60,37,2182,-2492,6715
1494.4092,41.52,-1.95,52.36,36,2032,-2131,6871
1494.4717,42.22,-37.05,51.64,32,1942,-1228,7354
1494.5423,25.37,-46.41,14.97,30,1918,-963,6665
1494.6050,-28.37,-70.98,-60.15,-32,1855,975,6531
1494.6758,-22.34,-46.80,-37.84,-19,1917,974,7386
1494.7382,-58.78,-5.46,-90.77,-50,2023,2053,6441
1494.8094,-36.36,49.14,-35.71,-29,2163,1650,6551
1494.8716,-8.57,66.30,4.36,-2,2207,177,7222
1494.9428,17.76,60.06,41.33,20,2191,-828,7235
1495.0050,44.91,42.51,71.75,32,2146,-1132,7500
1495.0761,43.23,-28.86,57.96,35,1963,-1785,7844
1495.1383,33.94,-58.11,35.59,33,1888,-3207,7490
1495.2091,-6.49,-76.44,-32.03,-8,1841,364,6834
1495.2716,-22.52,-51.48,-39.98,-27,1905,1765,7570
1495.3452,-32.42,-36.66,-53.90,-25,1943,1168,7274
1495.4051,-56.14,24.18,-76.70,-47,2099,1897,10468
1495.4782,-35.34,54.60,-27.00,-43,2177,1961,9547
1495.5383,18.90,69.42,47.11,23,2215,-758,6763
1495.6093,23.15,42.12,43.84,25,2145,-1394,6470
1495.6716,46.89,-6.63,74.11,42,2020,-2129,7188
1495.7426,48.35,-51.48,60.57,44,1905,-2032,6506
1495.8049,-0.55,-78.39,-19.75,-3,1836,-161,6978
1495.8757,-14.12,-63.96,-27.55,-15,1873,644,7301
1495.9383,-38.65,-48.75,-68.54,-22,1912,968,6734
1496.0092,-58.13,13.65,-79.49,-50,2072,2789,7136
1496.0716,-30.82,45.63,-27.34,-35,2154,1514,7524
1496.1429,-1.91,66.30,13.32,5,2207,-359,6743
1496.2050,19.24,58.50,41.97,13,2187,-821,6675
1496.2758,49.16,14.43,77.85,44,2074,-1977,7031
1496.3383,48.51,-31.59,64.02,38,1956,-1280,6255
1496.4091,22.65,-44.46,16.98,37,1923,-1779,6220
1496.4716,-7.07,-74.49,-26.44,-9,1846,129,6697
1496.5426,-26.89,-61.62,-26.89,-26,1879,752,6303
1496.6049,-72.05,-20.28,-94.70,-51,1985,2197,6832
1496.6758,-61.08,36.66,-58.95,-44,2131,2246,6900
1496.7382,-15.04,61.23,7.46,2,2194,-494,6523
1496.8092,-3.57,59.28,15.39,6,2189,-137,7073
1496.8716,37.70,38.22,76.06,38,2135,-813,7032
1496.9425,38.35,19.11,55.50,45,2086,-1990,6361
1497.0049,36.64,-56.55,47.04,31,1892,-1815,6542
1497.0757,3.04,-79.17,-12.32,3,1834,-462,6980
1497.1383,-27.27,-65.52,-47.61,-27,1869,1269,6342
1497.2092,-37.10,-29.64,-56.06,-29,1961,1322,6565
1497.2716,-52.70,-29.64,-71.76,-29,1961,1322,6967
1497.3426,-35.45,55.77,-36.62,-23,2180,1199,6650
1497.4049,2.54,70.20,23.46,7,2217,57,6551
1497.4761,33.36,56.16,62.85,28,2181,-1335,6756
1497.5384,41.91,38.22,62.29,37,2135,-1464,6606
1497.6093,38.03,-40.56,47.77,31,1933,-1689,6559
1497.6716,27.58,-69.81,25.43,19,1858,-578,6687
1497.7427,-14.40,-77.61,-37.69,2,1838,-131,6558
1497.8049,-34.26,-46.80,-60.41,-26,1917,1147,6719
1497.8761,-52.81,-3.90,-77.00,-45,2027,1628,6941
1497.9383,-37.44,42.90,-40.14,-31,2147,1029,6915
1498.0092,-14.99,68.25,-4.16,-9,2212,560,6683
1498.0716,23.17,66.69,51.46,15,2208,-363,7779
1498.1427,40.27,44.46,64.83,32,2151,-1306,6931
1498.2050,51.98,-22.62,72.19,45,1979,-1796,6522
1498.2759,24.74,-22.62,17.72,45,1979,-1796,6959
1498.3383,1.64,-72.93,-14.09,1,1850,58,6582
1498.4091,-20.66,-61.23,-43.82,-18,1880,456,6536
1498.4717,-52.98,-33.15,-87.16,-40,1952,2579,7016
1498.5426,-39.02,31.59,-44.44,-34,2118,1893,6760
1498.6049,-28.10,51.09,-31.43,-15,2168,798,6959
1498.6759,6.35,72.15,29.29,-6,2222,434,6775
1498.7382,38.77,42.51,64.92,38,2146,-1522,6831
1498.8091,41.07,30.81,55.56,38,2116,-1556,6723
1498.8717,43.92,-33.93,56.96,33,1950,-1114,7498
1498.9425,14.03,-71.37,1.16,10,1854,-171,6508
1499.0049,-11.75,-70.59,-32.91,-15,1856,390,6282
1499.0759,-39.20,-38.61,-65.94,-35,1938,2041,7082
1499.1383,-52.36,-7.02,-72.87,-40,2019,1476,6498
1499.2090,-30.35,21.45,-26.90,-42,2092,1700,6359
1499.2716,-10.12,67.08,3.18,-4,2209,420,7159
1499.3426,20.32,54.99,44.46,23,2178,-1179,7018
1499.4050,43.72,18.72,70.43,42,2085,-1441,6783
1499.4783,45.44,7.02,60.24,41,2055,-1785,7242
1499.5383,23.24,-70.20,17.88,17,1857,-666,6941
1499.6097,-3.49,-72.15,-19.61,-8,1852,214,6764
1499.6717,-26.84,-56.94,-49.55,-26,1891,1317,7268
1499.7426,-50.56,-14.04,-75.90,-43,2001,2151,6750
1499.8049,-52.17,21.45,-64.12,-48,2092,2208,6677
1499.8786,-8.98,67.08,9.32,-2,2209,206,6957
1499.9383,2.19,58.50,12.84,10,2187,-371,6870
1500.0099,35.35,47.97,67.27,21,2160,-585,6827
1500.0717,56.10,-10.14,80.22,48,2011,-2084,7310
1500.1429,30.45,-59.67,27.73,23,1884,-1179,6487
1500.2049,9.81,-70.20,1.12,0,1857,-112,6487
1500.2760,-11.92,-70.20,-34.78,2,1857,173,7112
1500.3383,-50.96,-70.20,-80.81,2,1857,173,6262
1500.4098,-42.67,-14.82,-57.45,-47,1999,2184,6554
1500.4716,-34.62,55.77,-36.28,-28,2180,1372,7030
1500.5446,3.51,67.08,23.83,10,2209,-315,11448
1500.6051,18.98,56.16,40.34,18,2181,-997,11138
1500.6759,50.92,11.70,84.64,45,2067,-2078,6702
1500.7383,48.81,-27.69,48.81,52,1966,-2529,6575
1500.8097,18.43,-65.13,6.11,12,1870,-711,6166
