t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
1773.7935,56.90,-22.62,58.54,24,1979,-914,11648
1773.8551,49.15,-56.55,34.83,22,1892,-1454,7443
1773.9277,23.41,-64.35,5.65,8,1872,-561,11569
1773.9885,1.66,-64.74,-24.18,-4,1871,56,11129
1774.0626,-41.62,-40.17,-71.66,-36,1934,1732,12579
1774.1222,-38.64,-17.94,-49.24,-33,1991,1950,14924
1774.1938,-43.48,28.08,-48.55,-23,2109,1041,8876
1774.2550,-36.08,58.89,-20.30,-24,2188,1382,9374
1774.3261,-3.89,67.47,13.55,7,2210,33,8130
1774.3885,17.76,52.65,38.75,18,2172,-1026,7947
1774.4629,46.77,36.27,70.98,27,2130,-1618,6661
1774.5218,55.51,-9.75,62.49,27,2012,-1075,9793
1774.5933,57.74,-40.95,48.37,34,1932,-1396,6177
1774.6551,25.22,-62.40,6.92,2,1877,-295,6995
1774.7271,8.50,-67.08,-13.31,-2,1865,-404,6488
1774.7884,-33.06,-49.92,-65.22,-32,1909,1327,6686
1774.8596,-43.67,-25.74,-64.75,-28,1971,969,7182
1774.9219,-47.07,22.62,-53.36,-28,2095,1788,9504
1774.9934,-39.16,49.14,-33.65,-17,2163,1201,6480
1775.0551,-14.65,63.96,3.12,-9,2201,516,7137
1775.1282,12.47,60.45,41.39,16,2192,-640,6936
1775.1885,32.78,38.61,56.39,25,2136,-922,6367
1775.2598,52.14,-4.68,71.07,36,2025,-1662,6886
1775.3217,46.67,-31.20,52.99,26,1957,-1575,8409
1775.3934,28.04,-62.79,17.54,11,1876,-549,6163
1775.4551,11.23,-66.69,-5.45,2,1866,-88,6833
1775.5267,-24.97,-63.57,-54.90,-23,1874,248,7178
1775.5884,-37.26,-37.05,-52.62,-29,1942,1264,6535
1775.6599,-56.93,-1.56,-76.37,-32,2033,1431,6848
1775.7218,-36.63,46.02,-25.78,-19,2155,973,13076
1775.7932,-30.40,61.62,-25.03,-13,2195,612,8977
1775.8550,1.24,67.86,27.07,3,2211,301,12728
1775.9268,30.00,42.51,53.36,24,2146,-2157,8920
1775.9884,43.41,11.31,58.61,31,2066,-1268,8222
1776.0597,55.16,-11.31,55.16,34,2008,-1500,6970
1776.1217,45.42,-49.53,37.44,19,1910,-1042,8809
1776.1933,20.71,-65.13,1.65,2,1870,-209,6680
1776.2551,-5.86,-65.13,-31.54,-13,1870,-418,8609
1776.3269,-32.88,-40.17,-57.21,-27,1934,984,6944
1776.3884,-47.06,-10.14,-62.53,-33,2011,1207,6447
1776.4596,-46.93,23.40,-42.96,-38,2097,2186,7234
1776.5217,-33.66,59.67,-27.52,-13,2190,930,7159
