t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
1715.7939,-54.43,-5.46,-70.43,-37,2023,1864,6385
1715.8551,-60.83,28.86,-67.03,-36,2111,1665,6534
1715.9270,-25.05,63.57,-5.01,-10,2200,774,7054
1715.9884,10.74,62.79,42.49,17,2198,-371,6380
1716.0600,44.90,48.36,72.91,33,2161,-1475,6609
1716.1217,58.08,-12.09,86.94,33,2006,-1392,7048
1716.1935,45.78,-47.19,40.70,35,1916,-1920,6321
1716.2551,13.76,-66.30,-7.46,-3,1867,-218,6145
1716.3267,-21.92,-64.35,-57.60,-12,1872,-114,6393
1716.3885,-46.89,-22.62,-70.19,-36,1979,1736,6278
1716.4596,-64.15,9.75,-81.94,-43,2062,2026,6579
1716.5217,-38.60,57.72,-25.19,-23,2185,1719,7570
1716.5934,-4.22,63.18,17.53,8,2199,-859,6465
1716.6551,27.67,52.26,63.94,23,2171,-1379,12791
1716.7264,59.92,8.58,87.11,42,2059,-2044,8128
1716.7884,53.62,-37.44,65.10,30,1941,-2072,8874
1716.8599,30.53,-65.13,11.69,11,1870,-618,7160
1716.9217,3.45,-64.74,-18.16,-10,1871,-36,7568
1716.9933,-45.94,-49.92,-57.84,-15,1909,1022,6289
1717.0551,-84.29,-4.29,-104.01,-54,2026,2043,9937
1717.1272,-57.98,42.90,-42.69,-27,2147,1359,6535
1717.1885,-31.54,64.74,-9.50,-8,2203,611,6759
1717.2606,17.92,57.72,63.51,26,2185,-721,6542
1717.3218,37.70,23.40,61.70,33,2097,-1198,6327
1717.3940,58.14,-17.55,72.75,40,1992,-1893,6116
1717.4552,41.88,-56.16,31.10,24,1893,-1062,6613
1717.5268,15.71,-64.74,-1.54,0,1871,-112,6061
1717.5884,-33.64,-58.89,-76.97,-35,1886,907,6558
1717.6606,-49.13,-11.31,-69.42,-34,2008,1693,6997
1717.7218,-59.02,28.08,-81.18,-37,2109,1491,6347
1717.7935,-26.94,62.01,-10.14,-9,2196,188,6922
1717.8551,-2.04,63.96,21.41,8,2201,-172,9196
1717.9263,44.89,40.95,81.94,38,2142,-1148,6954
1717.9884,59.07,-2.34,87.32,37,2031,-1603,8626
1718.0611,48.74,-44.85,42.58,28,1922,-1527,6924
1718.1217,26.69,-64.35,10.14,8,1872,-272,6918
1718.1934,-13.40,-65.52,-46.87,-11,1869,103,6552
1718.2551,-43.73,-29.25,-67.48,-38,1962,1920,8785
1718.3267,-62.93,11.31,-83.28,-44,2066,2086,6695
1718.3885,-41.60,52.26,-30.19,-18,2171,1245,12378
1718.4610,-14.78,66.30,8.34,2,2207,-148,8541
1718.5217,25.59,59.28,61.72,20,2189,-634,6904
1718.5927,51.98,23.40,91.12,38,2097,-1524,7091
1718.6551,54.36,-23.79,64.31,35,1976,-1335,9099
1718.7266,40.26,-58.89,33.00,23,1886,-1112,6289
1718.7884,4.21,-67.47,-23.60,-8,1864,27,7372
1718.8606,-44.20,-56.16,-66.10,-25,1893,732,7392
1718.9217,-72.83,-11.31,-90.27,-44,2008,2378,6510
1718.9938,-66.36,35.88,-62.48,-36,2129,1833,8351
1719.0552,-39.37,62.40,-22.21,-12,2197,939,8509
1719.1310,7.97,56.55,49.93,23,2182,-1094,8617
1719.1885,33.47,38.61,64.73,28,2136,-2122,10759
1719.2601,62.23,-13.65,89.32,47,2002,-1565,11484
1719.3220,36.62,-52.65,28.07,21,1902,-1730,8286
1719.3942,18.83,-66.69,4.79,3,1866,-99,10421
1719.4572,-23.97,-69.42,-61.86,1,1859,-339,9892
1719.5265,-49.90,-21.45,-72.95,-34,1982,1728,9462
1719.5886,-64.97,19.89,-86.21,-41,2088,2080,9643
1719.6604,-48.67,61.62,-32.57,-21,2195,1384,12621
1719.7252,-0.59,66.69,25.16,13,2208,-231,10448
1719.7937,31.70,47.97,63.68,31,2160,-1060,9555
1719.8551,59.52,6.63,91.62,40,2054,-2172,8221
1719.9267,53.13,-33.15,55.26,30,1952,-1430,6896
1719.9885,35.63,-62.40,19.47,14,1877,-1020,8509
1720.0605,6.57,-65.13,-19.40,-6,1870,-72,7023
1720.1217,-47.84,-43.68,-92.31,-42,1925,2232,7779
1720.1938,-47.64,4.68,-62.78,-29,2049,1416,7257
1720.2551,-59.53,41.34,-67.32,-33,2143,1537,7127
1720.3258,-22.84,65.91,7.59,-4,2206,7,6397
1720.3885,15.95,59.28,51.40,23,2189,-595,6871
1720.4606,41.21,27.30,69.76,34,2107,-1431,6572
1720.5217,57.00,-9.75,68.67,44,2012,-2156,6057
1720.5935,43.45,-43.29,30.65,33,1926,-1598,6821
1720.6551,12.77,-65.52,-5.97,0,1869,165,6285
1720.7257,-31.65,-62.01,-80.63,-33,1878,603,6605
1720.7885,-67.89,-24.96,-90.72,-52,1973,2203,6140
1720.8605,-61.30,18.72,-73.93,-31,2085,1637,6728
1720.9219,-41.41,60.06,-22.54,-15,2191,1282,9083
1720.9933,-5.42,63.18,25.98,9,2199,-159,6875
1721.0551,35.51,49.53,72.53,25,2164,-1153,7506
1721.1266,51.91,0.78,77.00,34,2039,-1591,6207
1721.1884,53.10,-40.56,55.94,31,1933,-1176,6600
1721.2601,27.62,-65.13,10.95,9,1870,-438,7020
1721.3218,-10.66,-65.52,-44.60,-17,1869,429,10203
1721.3936,-43.20,-36.66,-74.35,-35,1943,1459,6985
1721.4551,-57.61,0.78,-72.62,-37,2039,1478,7553
1721.5270,-51.00,50.70,-48.13,-26,2167,1212,9653
1721.5884,-12.89,68.64,12.36,5,2213,-34,9766
1721.6600,23.56,53.04,54.64,27,2173,-1294,9426
1721.7218,51.05,15.60,79.33,42,2077,-1484,11625
1721.7931,60.24,-15.60,75.33,35,1997,-1412,7238
1721.8551,33.36,-63.18,20.67,11,1875,-1011,9350
1721.9269,9.65,-66.30,-17.19,-2,1867,-96,8104
1721.9884,-40.99,-57.33,-81.97,-33,1890,1162,7334
1722.0602,-54.80,-12.87,-80.07,-35,2004,1648,8345
1722.1218,-53.70,24.57,-54.58,-39,2100,1983,11512
1722.1938,-34.17,63.96,-20.15,-14,2201,621,7999
1722.2551,8.88,66.30,41.30,15,2207,-273,11714
1722.3268,38.93,49.53,67.56,31,2164,-1307,8724
1722.3885,70.06,-1.17,90.03,37,2034,-1269,8695
1722.4592,69.40,-34.71,49.42,43,1948,-2237,7802
1722.5228,22.16,-65.13,-6.90,5,1870,-765,9111
1722.5936,-5.47,-56.16,-44.94,-16,1893,1395,6894
1722.6551,-46.97,-30.81,-86.21,-36,1958,1956,12877
1722.7269,-62.17,12.48,-88.67,-40,2069,2047,9413
1722.7884,-34.49,50.31,-20.75,-32,2166,1384,7192
1722.8600,-10.89,65.52,8.13,4,2205,99,9504
1722.9218,31.59,53.04,67.05,31,2173,-1080,6716
1722.9940,60.32,20.67,82.85,27,2090,-1362,6630
1723.0554,81.03,-31.98,82.68,45,1955,-2519,10976
1723.1266,41.40,-62.01,31.03,21,1878,-729,6721
1723.1884,-7.65,-71.37,-37.93,-6,1854,-55,7270
1723.2600,-38.28,-40.56,-65.49,-31,1933,1178,6771
1723.3218,-61.18,-6.24,-89.76,-44,2021,2013,6487
1723.3937,-61.73,41.73,-68.93,-36,2144,1670,7241
1723.4554,-14.54,66.30,11.08,0,2207,73,11899
1723.5273,8.83,62.01,35.99,10,2196,-370,9258
1723.5885,48.57,29.64,83.31,43,2113,-1694,8937
1723.6602,58.16,-16.38,64.47,41,1995,-1697,10072
1723.7219,50.40,-51.87,44.99,21,1904,-1344,7798
1723.7933,23.31,-64.74,-6.63,1,1871,-33,6775
1723.8555,-23.69,-65.91,-57.47,-4,1868,-192,10245
1723.9265,-65.96,-16.77,-90.23,-44,1994,2350,7078
1723.9885,-57.11,18.33,-60.95,-34,2084,2535,10141
1724.0598,-40.01,59.28,-31.32,-13,2189,1057,8816
1724.1218,-5.93,67.47,22.90,5,2210,-111,9204
1724.1936,41.70,65.91,82.68,23,2206,-293,11561
1724.2553,45.11,0.39,65.55,27,2038,-1475,10257
1724.3270,59.50,-42.90,66.54,33,1927,-1532,7130
1724.3884,22.65,-65.91,-3.36,10,1868,-671,9602
1724.4601,-4.78,-65.13,-32.80,-6,1870,161,6337
1724.5223,-42.47,-40.56,-83.11,-35,1933,1275,6455
1724.5923,-56.36,13.26,-70.85,-37,2071,1974,7003
1724.6553,-52.16,46.02,-52.16,-31,2155,1471,10023
1724.7265,-15.17,65.13,8.55,5,2204,151,6402
1724.7883,20.99,53.82,54.64,25,2175,-964,7956
1724.8600,52.79,12.09,81.11,44,2068,-2635,8790
1724.9218,58.76,-24.57,71.81,40,1974,-1780,6566
1724.9929,35.07,-51.09,27.48,25,1906,-1878,7012
1725.0553,7.99,-65.52,-13.76,-5,1869,70,6376
1725.1265,-35.53,-57.33,-69.36,-26,1890,1075,7061
1725.1884,-79.16,-27.69,-100.30,-44,1966,1710,8969
1725.2596,-61.02,33.93,-58.14,-28,2124,2002,6844
1725.3218,-43.51,60.45,-25.66,-14,2192,1140,6596
1725.3932,-1.51,61.23,39.18,17,2194,-638,8282
1725.4554,37.62,34.32,70.27,33,2125,-1348,6997
1725.5270,55.46,-4.29,72.19,39,2026,-1832,7225
1725.5885,51.44,-40.95,47.17,38,1932,-1519,9960
1725.6595,21.31,-64.74,5.67,7,1871,-98,6440
1725.7218,-12.28,-64.74,-47.81,-19,1871,247,9588
1725.7931,-46.92,-27.30,-73.30,-34,1967,1530,6981
1725.8552,-62.56,18.33,-80.40,-39,2084,2266,6609
1725.9266,-49.00,55.38,-44.66,-23,2179,1461,7416
1725.9884,-8.27,68.64,20.00,6,2213,161,10619
1726.0595,25.90,49.53,50.21,27,2164,-1218,6893
1726.1219,52.22,15.99,88.97,36,2078,-1713,11188
1726.1930,51.55,-36.66,52.08,30,1943,-1897,6815
1726.2552,35.75,-63.18,24.60,15,1875,-761,6412
1726.3265,4.16,-65.13,-17.85,-10,1870,155,7104
1726.3883,-44.15,-48.36,-78.82,-41,1913,1396,7071
1726.4595,-57.20,-0.78,-75.41,-36,2035,2001,6681
1726.5218,-57.94,43.29,-62.22,-30,2148,1587,9972
1726.5931,-21.13,62.01,1.11,-10,2196,915,6348
1726.6554,5.55,60.45,42.14,14,2192,-541,6820
1726.7265,43.02,28.86,43.02,37,2111,-1439,6790
1726.7884,81.52,-8.97,102.90,48,2014,-1991,6946
1726.8597,44.89,-55.77,20.34,16,1894,-1197,6306
1726.9218,22.06,-64.74,-1.10,2,1871,-239,6771
1726.9932,-20.14,-56.55,-61.23,-26,1892,918,6424
1727.0553,-43.06,-24.18,-67.44,-37,1975,1558,6292
1727.1268,-56.62,21.84,-72.06,-39,2093,1611,7100
1727.1884,-39.07,62.01,-28.62,-18,2196,1177,6527
1727.2603,-5.08,67.08,19.23,9,2209,403,6910
1727.3218,34.98,44.07,69.02,30,2150,-1332,8372
1727.3932,59.02,9.36,79.46,43,2061,-1173,6581
1727.4552,54.99,-36.27,62.62,28,1944,-1644,6585
1727.5266,24.86,-68.25,2.79,5,1862,-1347,6608
1727.5884,1.99,-64.35,-23.38,-9,1872,108,6589
1727.6596,-49.81,-42.90,-89.02,-39,1927,1655,6322
1727.7217,-49.46,7.80,-61.68,-34,2057,1966,8896
1727.7930,-48.87,49.92,-46.51,-26,2165,1497,7016
1727.8552,-19.13,65.13,5.04,0,2204,28,9973
1727.9265,22.68,57.33,58.66,26,2184,-1239,8106
1727.9884,47.54,21.45,71.01,37,2092,-1595,6829
1728.0596,60.73,-25.35,72.79,39,1972,-2235,6682
1728.1217,40.85,-59.67,30.28,21,1884,-1371,8262
1728.1930,13.77,-65.13,-1.49,-4,1870,-144,6504
1728.2552,-38.63,-56.16,-86.14,-39,1893,843,7536
1728.3267,-52.00,-12.09,-77.97,-39,2006,1407,6585
1728.3883,-56.07,28.08,-66.39,-33,2109,1620,8339
1728.4611,-36.66,46.41,-24.20,-33,2156,1624,14568
1728.5223,8.64,69.42,40.92,19,2215,-138,10576
1728.5937,34.69,42.12,35.64,15,2145,-938,8593
1728.6551,82.48,20.67,112.66,35,2090,-1589,11737
1728.7270,68.82,-53.82,25.76,25,1899,-2221,9541
1728.7892,31.76,-58.89,17.60,3,1886,-184,10162
1728.8596,-5.99,-63.18,-51.54,-12,1875,204,9171
1728.9218,-42.69,-27.69,-70.57,-37,1966,1724,6493
1728.9932,-54.88,17.94,-74.66,-35,2083,1858,6631
1729.0551,-46.85,54.21,-47.66,-25,2176,1325,7520
1729.1270,-11.16,67.08,5.92,2,2209,368,6895
1729.1884,31.55,51.09,66.78,31,2168,-1229,6407
1729.2602,54.15,18.72,80.50,42,2085,-1914,6470
1729.3217,51.17,-29.64,56.83,32,1961,-1537,6337
1729.3932,37.96,-63.18,27.45,21,1875,-1261,6251
1729.4551,3.27,-65.13,-20.04,-10,1870,-89,6102
1729.5265,-36.34,-45.63,-68.01,-34,1920,1897,6345
1729.5883,-50.91,-6.24,-70.31,-34,2021,1859,6202
1729.6601,-61.72,43.29,-59.96,-32,2148,1595,12239
1729.7217,-26.70,63.18,-6.51,-11,2199,494,6925
1729.7931,8.55,59.67,38.84,17,2190,-967,6514
1729.8551,41.47,39.00,72.00,34,2137,-1276,7646
1729.9271,59.47,-14.04,82.17,40,2001,-1534,6341
1729.9884,35.26,-54.99,23.82,16,1896,-1242,6402
1730.0601,21.56,-65.13,7.11,8,1870,-290,6460
1730.1218,-25.61,-63.96,-61.86,-23,1873,380,6628
1730.1932,-45.70,-23.79,-65.86,-37,1976,1485,6377
1730.2551,-62.36,17.94,-77.80,-43,2083,712,7149
1730.3265,-36.06,57.33,-28.12,-11,2184,1060,6454
1730.3884,-6.90,66.30,17.96,7,2207,69,7243
1730.4601,33.32,44.07,64.48,33,2150,-1469,6628
1730.5218,55.74,11.31,55.74,41,2066,-1840,6459
1730.5935,71.67,-26.91,79.68,39,1968,-1312,6360
1730.6551,27.33,-66.69,-13.64,3,1866,-766,9015
1730.7264,3.08,-54.99,-20.23,-10,1896,1962,6317
1730.7884,-37.03,-42.90,-80.43,-36,1927,812,7288
1730.8601,-52.55,3.12,-74.18,-37,2045,1686,6605
1730.9218,-46.50,45.24,-45.47,-26,2153,1270,6522
1730.9936,-19.99,67.08,1.67,-2,2209,637,7023
1731.0551,21.57,59.67,58.49,25,2190,-1020,6689
1731.1269,41.26,24.18,63.30,32,2099,-1381,6489
1731.1885,62.83,-21.45,78.56,42,1982,-2045,6119
1731.2602,39.43,-56.55,28.79,23,1892,-1194,6703
1731.3218,14.82,-65.13,1.98,0,1870,-252,6494
1731.3936,-33.80,-64.35,-76.18,-12,1872,65,6278
1731.4551,-50.28,-12.48,-68.01,-37,2005,1432,6518
1731.5270,-64.08,26.13,-85.31,-39,2104,1579,6286
1731.5885,-26.12,63.57,-0.71,-9,2200,1002,8216
1731.6602,-4.53,61.23,17.30,6,2194,-176,6467
1731.7218,40.33,40.95,79.14,36,2142,-1145,6747
1731.7938,53.43,17.55,77.81,43,2082,-1547,6283
1731.8551,51.59,-37.05,51.99,37,1942,-1908,6535
1731.9269,25.73,-64.74,8.01,6,1871,-343,6260
1731.9884,-9.63,-64.35,-41.52,-17,1872,148,6521
1732.0602,-39.31,-42.12,-62.87,-32,1929,1322,6473
1732.1219,-59.96,5.85,-77.77,-40,2052,2233,6525
1732.1939,-48.69,45.24,-49.63,-24,2153,1317,6632
1732.2551,-15.55,67.08,7.28,3,2209,449,6358
1732.3265,24.92,50.70,59.31,31,2167,-1184,7351
1732.3885,50.41,19.11,75.06,40,2086,-2210,6226
1732.4602,60.95,-26.13,82.82,36,1970,-1240,6743
1732.5218,32.49,-62.79,14.51,11,1876,-934,6336
1732.5937,13.66,-65.13,-5.47,0,1870,-217,6573
1732.6551,-46.22,-58.50,-94.90,-42,1887,69,6205
1732.7260,-43.79,-8.19,-55.56,-31,2016,1769,6572
1732.7885,-62.78,36.66,-76.93,-41,2131,2192,6442
1732.8603,-26.70,64.35,-9.52,-10,2202,431,6667
1732.9218,7.32,65.13,35.99,12,2204,-78,8078
1732.9937,37.98,38.22,61.51,34,2135,-1359,6334
1733.0552,60.84,-6.63,80.68,40,2020,-2292,6585
1733.1267,48.19,-39.78,48.20,28,1935,-833,7118
1733.1884,20.88,-68.64,-2.40,1,1861,-580,6361
1733.2603,-18.21,-63.96,-48.92,-19,1873,267,6406
1733.3218,-48.04,-31.98,-86.42,-35,1955,1503,6493
1733.3935,-56.12,21.84,-61.85,-38,2093,2383,6637
1733.4551,-44.13,52.65,-38.03,-20,2172,967,6513
1733.5271,-10.11,64.74,23.51,-7,2203,534,6751
1733.5884,31.97,48.36,66.31,34,2161,-1299,6613
1733.6602,48.51,8.19,68.99,37,2058,-1877,6529
1733.7219,58.90,-32.37,66.75,38,1954,-1763,6336
1733.7937,35.96,-63.18,23.27,16,1875,-378,6753
1733.8551,2.65,-65.13,-22.83,-7,1870,86,8930
1733.9271,-42.16,-53.43,-86.02,-37,1900,1050,6371
1733.9885,-56.45,-0.78,-76.66,-34,2035,1640,6623
1734.0602,-56.52,39.78,-59.52,-34,2139,2231,6500
1734.1218,-20.73,66.30,1.94,-2,2207,539,8232
1734.1935,13.80,60.45,43.46,20,2192,-626,6763
1734.2552,49.00,27.30,83.12,37,2107,-1654,7915
1734.3268,61.58,-19.50,70.74,39,1987,-1537,7089
1734.3884,36.65,-56.55,25.30,16,1892,-975,6108
1734.4591,18.17,-64.74,-4.69,-1,1871,128,6153
1734.5218,-29.83,-63.96,-70.66,-20,1873,211,6627
1734.5935,-44.06,-22.23,-62.36,-35,1980,1379,6351
1734.6551,-63.44,24.57,-77.63,-42,2100,1871,9848
1734.7271,-39.56,58.11,-16.24,-22,2186,1197,6710
1734.7884,-3.71,64.74,20.36,9,2203,-270,6436
1734.8600,35.98,49.14,79.27,31,2163,-1036,6871
1734.9218,53.01,2.34,74.10,39,2043,-2265,6604
1734.9935,58.09,-37.44,67.73,38,1941,-1807,6230
1735.0552,20.56,-63.96,3.02,3,1873,-130,6689
1735.1269,-1.77,-64.35,-40.77,-8,1872,212,6335
1735.1885,-52.46,-40.95,-87.60,-43,1932,1712,5969
1735.2601,-57.05,5.07,-82.05,-41,2050,1526,6970
1735.3218,-45.02,41.73,-39.81,-29,2144,1364,6555
1735.3936,-18.54,63.96,2.71,0,2201,-160,6476
1735.4551,24.28,62.40,65.08,18,2197,-398,8399
1735.5271,40.68,15.60,61.32,31,2077,-1523,6504
1735.5884,62.31,-17.16,82.77,43,1993,-1480,6680
1735.6599,36.16,-62.79,16.74,14,1876,-1018,6563
1735.7218,12.36,-64.35,-5.61,0,1872,-238,6495
1735.7937,-39.98,-55.38,-83.06,-38,1895,1249,6029
1735.8551,-49.08,-24.18,-74.98,-41,1975,1676,6608
1735.9268,-55.22,33.15,-68.84,-36,2122,1873,6470
1735.9884,-29.18,64.35,-8.18,-9,2202,864,8652
1736.0605,4.73,60.84,38.32,17,2193,-1124,7836
1736.1217,33.82,41.73,59.32,30,2144,-799,6721
1736.1925,61.05,0.00,78.90,43,2037,-1901,6121
1736.2552,51.70,-40.17,51.70,36,1934,-1883,6567
1736.3271,18.41,-66.69,0.57,5,1866,-550,6438
1736.3883,-22.67,-65.13,-58.11,-15,1870,114,5947
1736.4601,-48.29,-22.23,-72.35,-36,1980,1697,6372
1736.5218,-62.64,1.17,-87.07,-35,2040,1238,6110
1736.5927,-37.67,49.53,-27.90,-19,2164,1181,6406
1736.6551,-13.76,63.18,10.81,-5,2199,-314,9494
1736.7273,32.27,54.60,69.98,32,2177,-1054,6525
1736.7885,44.25,13.65,66.89,34,2072,-1249,8101
1736.8602,61.20,-29.64,64.24,40,1961,-1685,6708
1736.9219,31.28,-63.57,14.05,10,1874,-477,6213
1736.9932,5.43,-64.35,-16.42,-2,1872,126,6154
1737.0551,-39.69,-43.29,-81.58,-38,1926,1793,6049
1737.1273,-53.51,-5.85,-72.13,-38,2022,1997,6565
1737.1887,-57.50,35.49,-69.99,-29,2128,488,8117
1737.2601,-19.44,67.86,7.30,-2,2211,782,7202
1737.3219,10.30,65.91,37.71,9,2206,-80,6337
1737.3930,52.07,26.91,88.66,39,2106,-1774,6058
1737.4572,49.32,-10.92,61.82,37,2009,-1565,9530
1737.5267,55.06,-53.04,66.97,30,1901,-1321,9338
1737.5889,7.55,-78.78,-21.95,-3,1835,-1607,8506
1737.6629,-21.35,-55.38,-50.49,-25,1895,763,12771
1737.7218,-47.32,-17.16,-77.39,-39,1993,2098,12094
1737.7942,-65.70,26.52,-85.23,-45,2105,2005,12367
1737.8574,-24.65,63.96,-4.77,-14,2201,797,11942
1737.9270,-5.72,14.04,11.92,0,2073,-262,8216
1737.9887,32.65,52.26,66.69,27,2171,-773,9095
1738.0597,57.50,-0.39,78.14,37,2036,-1610,6770
1738.1217,53.44,-42.51,52.78,30,1928,-1419,6521
1738.1932,25.11,-63.57,8.69,6,1874,-134,6340
1738.2554,2.62,-64.74,-19.66,-8,1871,-28,6206
1738.3257,-46.04,-35.10,-73.81,-41,1947,1697,6120
1738.3887,-57.37,-1.56,-78.51,-38,2033,1271,8886
1738.4602,-48.29,50.70,-51.34,-23,2167,1378,7405
1738.5217,-14.91,65.91,8.11,4,2206,49,7605
1738.5932,19.02,53.43,59.25,28,2174,-1258,6712
1738.6551,49.79,23.01,82.61,39,2096,-1789,6914
1738.7262,54.76,-24.96,65.56,36,1973,-1599,6529
1738.7885,34.95,-61.62,23.38,24,1879,-1320,6596
1738.8604,12.60,-63.18,-6.85,-4,1875,713,6621
1738.9217,-40.42,-54.60,-82.17,-39,1897,985,6258
1738.9933,-66.01,-13.65,-99.15,-47,2002,1609,6356
1739.0552,-60.70,25.74,-72.18,-32,2103,1750,6725
1739.1262,-33.94,64.35,-9.01,-8,2202,794,7759
1739.1884,-2.48,64.35,31.60,9,2202,27,6549
1739.2601,41.88,32.37,74.73,36,2120,-1953,7001
1739.3217,49.79,-8.97,67.23,32,2014,-1753,7298
1739.3935,51.07,-47.97,51.59,28,1914,-1853,6353
1739.4551,22.31,-65.91,3.97,2,1868,-426,6746
1739.5267,-15.70,-63.18,-49.11,-20,1875,390,6049
1739.5883,-46.33,-38.22,-77.35,-35,1939,1198,6441
1739.6602,-59.91,21.06,-77.09,-38,2091,2066,6875
1739.7217,-46.77,50.70,-44.15,-24,2167,1301,6328
1739.7947,-8.39,65.13,13.41,2,2204,-105,6637
1739.8552,28.25,53.82,66.39,30,2175,-1098,9129
1739.9264,52.38,16.77,73.50,41,2080,-2354,6502
1739.9883,59.57,-28.47,68.18,29,1964,-1167,6185
1740.0594,41.59,-61.23,24.66,21,1880,-1151,6521
1740.1218,9.95,-65.91,-15.72,-5,1868,-249,8985
1740.1930,-39.79,-42.90,-74.76,-38,1927,1603,6401
1740.2550,-50.56,-4.29,-73.81,-31,2026,1598,6536
1740.3264,-55.01,40.95,-57.79,-30,2142,1497,6383
1740.3883,-21.59,66.69,0.19,-3,2208,566,6369
1740.4595,14.34,59.67,46.74,21,2190,-972,6731
1740.5217,38.26,29.25,64.01,33,2112,-1527,10399
1740.5931,54.40,-14.04,86.08,36,2001,-1301,6614
1740.6551,46.10,-46.80,42.08,34,1917,-1736,12169
1740.7263,15.89,-65.13,-2.00,1,1870,-196,6701
1740.7884,-18.76,-62.40,-53.91,-18,1877,529,8801
1740.8597,-51.53,-36.27,-77.69,-42,1944,1655,6708
1740.9217,-56.54,24.57,-69.56,-31,2100,1740,6654
1740.9937,-47.12,61.62,-32.16,-20,2195,1198,9197
1741.0552,-3.54,63.96,24.88,7,2201,-1210,12231
1741.1264,28.61,46.80,65.19,28,2157,-1378,8884
1741.1885,55.84,3.51,79.38,42,2046,-2388,6691
1741.2599,59.88,-40.17,68.64,35,1934,-1825,6823
1741.3217,26.82,-63.96,7.57,14,1873,-438,7201
1741.3933,0.82,-65.91,-27.75,-13,1868,123,6248
1741.4551,-45.56,-44.85,-79.91,-36,1922,1618,7987
1741.5264,-60.45,-4.68,-79.92,-45,2025,1894,7061
1741.5885,-50.91,43.29,-48.31,-30,2148,1249,9345
1741.6597,-18.29,66.30,6.67,4,2207,223,9822
1741.7218,16.22,59.67,54.70,21,2190,-514,8767
1741.7936,50.11,19.11,84.24,43,2086,-1991,6621
1741.8552,54.87,-18.33,77.25,32,1990,-1570,10031
1741.9263,36.94,-56.55,27.86,22,1892,-1060,6883
1741.9884,8.42,-66.69,-14.49,-5,1866,54,6593
1742.0599,-38.79,-63.57,-83.10,-24,1874,-68,6309
1742.1217,-43.16,-12.87,-58.38,-30,2004,1134,6649
1742.1933,-63.75,26.52,-76.05,-43,2105,1906,6564
1742.2551,-28.41,63.96,-6.45,-11,2201,834,8014
1742.3264,1.93,63.18,27.38,11,2199,-429,6272
1742.3884,36.58,34.32,67.90,33,2125,-2555,8689
1742.4600,62.75,9.75,88.93,44,2062,-1675,8677
1742.5220,51.58,-38.61,50.43,25,1938,-593,6533
1742.5940,23.42,-65.52,0.38,7,1869,-507,6707
1742.6551,-2.81,-67.08,-42.27,-8,1865,-914,8639
1742.7265,-44.00,-48.75,-70.47,-35,1912,1474,6222
1742.7885,-61.42,13.65,-80.69,-38,2072,1843,10116
1742.8598,-50.59,53.43,-49.66,-24,2174,1485,7158
1742.9217,-10.83,65.91,11.16,-2,2206,554,6343
1742.9935,23.90,53.43,54.47,27,2174,-839,7005
1743.0552,55.14,10.53,83.67,41,2064,-2760,6331
1743.1265,60.32,-31.98,75.23,36,1955,-2047,6403
1743.1886,30.74,-62.40,16.83,11,1877,-919,7359
1743.2597,8.64,-64.35,-10.76,-4,1872,16,6073
1743.3220,-38.20,-57.72,-88.44,-31,1889,985,7129
