t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
1024.0882,3.06,-70.20,3.47,3,1857,-518,6730
1024.1507,-1.26,-65.91,-3.05,-3,1868,650,6497
1024.2224,1.58,-67.47,5.22,-2,1864,86,7078
1024.2842,1.57,-65.91,4.15,5,1868,361,7358
1024.3565,-5.61,-65.91,-5.25,-5,1868,279,7022
1024.4175,0.22,-64.74,3.04,2,1871,287,7427
1024.4890,-2.59,-66.69,-2.82,2,1866,21,7136
1024.5508,-5.78,-64.35,-4.28,-6,1872,432,6638
1024.6223,-1.09,-62.01,-0.47,1,1878,35,6746
1024.6841,-6.80,-62.40,-10.51,-5,1877,117,6231
1024.7552,-4.12,-56.55,-2.93,-2,1892,177,7235
1024.8185,0.07,-55.77,0.02,1,1894,-28,6500
1024.8900,-5.45,-56.16,-8.54,-3,1893,-73,9173
1024.9509,2.90,-47.19,8.19,2,1916,220,6486
1025.0221,-5.04,-50.31,-8.23,0,1908,-91,6591
1025.0841,-9.19,-44.07,-11.89,-8,1924,813,6550
1025.1553,4.01,-38.61,10.38,6,1938,-29,6620
1025.2174,-6.21,-43.29,-6.21,1,1926,113,6253
1025.2891,-17.62,-40.95,-18.78,-12,1932,359,6763
1025.3508,0.13,-31.59,9.63,-1,1956,79,6891
1025.4219,-7.42,-32.76,-8.15,-2,1953,-118,6486
1025.4841,-12.19,-29.64,-12.32,-10,1961,448,7172
1025.5554,1.59,-23.79,7.29,5,1976,-455,6719
1025.6175,-9.23,-23.79,-12.86,-5,1976,133,6352
1025.6895,-8.88,-16.77,-8.25,-6,1994,384,7487
1025.7508,2.10,-16.77,7.31,1,1994,-852,6143
1025.8221,-11.53,-16.38,-16.83,1,1995,-231,6215
1025.8841,-4.92,-5.46,-2.65,-3,2023,444,7395
1025.9553,-2.81,-5.07,-1.04,0,2024,-187,6470
1026.0174,-3.72,-0.39,-0.54,-1,2036,262,6281
1026.0887,-5.76,0.00,-7.50,0,2037,75,7218
1026.1508,-6.96,4.68,-8.44,-3,2049,165,6304
1026.2222,-0.42,12.87,3.83,-3,2070,542,6108
1026.2841,-5.72,13.26,-9.25,-2,2071,161,7165
1026.3575,-5.82,18.72,-4.91,-5,2085,130,6414
1026.4174,-1.64,21.84,-0.22,1,2093,79,7645
1026.4892,-7.89,25.74,-8.49,-7,2103,399,7493
1026.5506,1.79,31.59,6.59,1,2118,374,6095
1026.6217,-6.04,28.86,-8.98,-3,2111,103,7073
1026.6840,-8.15,33.93,-8.63,-7,2124,422,6870
1026.7547,2.11,39.39,7.01,-1,2138,59,6316
1026.8173,-9.49,37.05,-15.17,-6,2132,-225,6766
1026.8882,-2.29,45.63,2.13,-1,2154,186,6958
1026.9507,-2.55,44.85,-3.02,1,2152,-24,6599
1027.0213,-8.29,47.58,-10.87,-6,2159,194,7003
1027.0846,1.61,54.60,7.59,-1,2177,267,6508
1027.1547,-6.30,51.48,-11.74,6,2169,-313,6397
1027.2173,-4.77,58.11,0.16,-6,2186,291,7269
1027.2882,-0.68,58.11,0.68,2,2186,-96,6740
1027.3507,-5.31,57.72,-6.64,-3,2185,-305,6394
1027.4212,-2.00,63.18,0.23,-1,2199,325,6896
1027.4841,-1.34,63.18,-1.46,0,2199,163,6657
1027.5547,-3.29,65.91,-3.34,-2,2206,488,6318
1027.6176,0.82,67.47,3.72,1,2210,-304,9703
1027.6885,-6.12,65.52,-11.22,-4,2205,190,6504
1027.7507,0.37,69.81,3.37,-1,2216,-70,6649
1027.8214,0.64,68.25,0.45,1,2212,-268,7447
1027.8841,-2.18,68.64,-3.11,-1,2213,-67,6579
1027.9548,-0.82,69.81,-0.40,-1,2216,-119,6532
1028.0173,0.78,71.37,2.86,-1,2220,101,7460
1028.0884,0.10,70.20,0.12,1,2217,-203,6373
1028.1507,-0.88,68.25,-0.97,-1,2212,-399,6553
1028.2217,-0.37,70.59,-0.28,0,2218,37,7318
1028.2841,0.39,70.20,0.98,0,2217,-261,6435
1028.3548,1.33,68.25,2.15,1,2212,-581,6925
1028.4173,0.62,67.86,0.73,0,2211,292,6920
1028.4881,-1.89,67.86,-4.35,-1,2211,-9,6418
1028.5507,2.34,67.08,4.84,2,2209,-647,7107
1028.6214,2.91,69.03,3.25,4,2214,54,7316
1028.6841,-3.27,64.35,-5.14,-2,2202,14,6739
1028.7547,6.42,67.08,11.69,5,2209,-176,7123
1028.8173,-2.75,59.28,-8.01,-1,2189,-205,7432
1028.8883,2.29,64.35,6.79,-1,2202,205,6529
1028.9507,8.50,63.18,10.74,10,2199,-100,6704
1029.0216,-4.00,55.77,-8.94,-2,2180,69,7077
1029.0840,5.28,59.28,9.09,3,2189,276,6585
1029.1547,7.33,51.87,7.73,8,2170,-720,7177
1029.2174,-5.66,46.80,-10.10,-7,2157,93,6714
1029.2882,11.28,53.82,19.85,1,2175,247,6318
1029.3507,1.10,42.51,-4.55,1,2146,-35,7293
1029.4215,2.82,44.07,5.48,0,2150,-24,6385
1029.4841,8.88,43.68,11.75,8,2149,134,6473
1029.5546,-5.79,43.68,-13.07,8,2149,134,7312
1029.6173,10.78,39.39,19.47,6,2138,56,6538
1029.6883,5.09,24.96,1.41,6,2101,-1017,6667
1029.7507,-3.11,27.69,-3.80,-7,2108,269,7345
1029.8216,13.59,26.91,20.52,11,2106,-476,6368
1029.8840,-0.80,16.77,-6.93,-1,2080,-112,6337
1029.9546,3.38,17.94,5.98,-5,2083,-249,7240
1030.0173,9.20,17.16,11.49,4,2081,-97,6645
1030.0881,-4.41,8.97,-10.05,-6,2060,366,6747
1030.1507,10.31,12.87,18.60,7,2070,46,7136
1030.2215,2.05,-3.12,-2.54,3,2029,-166,6370
1030.2840,1.27,1.17,4.14,-3,2040,84,6366
1030.3554,15.61,1.17,21.69,-3,2040,84,7256
1030.4174,-2.95,-11.70,-7.32,0,2007,32571,6294
1030.4884,5.63,-10.92,9.75,-4,2009,95,6512
1030.5507,10.37,-13.65,12.48,11,2002,-545,7013
1030.6219,-3.18,-13.65,-7.04,11,2002,-545,6412
1030.6840,7.04,-19.11,11.61,5,1988,-211,6400
1030.7553,5.15,-25.35,3.79,6,1972,-266,6817
1030.8174,2.32,-27.30,2.44,-2,1967,-119,6179
1030.8884,3.70,-27.30,3.85,-2,1967,-119,6438
1030.9507,3.70,-32.37,4.54,2,1954,-130,6804
1031.0215,5.00,-32.37,5.20,3,1954,-72,6419
1031.0840,1.77,-41.34,-0.36,1,1931,-217,6593
1031.1549,5.10,-44.07,3.42,9,1924,-513,6352
1031.2174,-1.21,-46.02,-2.48,-3,1919,-189,6266
1031.2881,5.70,-46.02,8.88,3,1919,143,7019
1031.3507,1.25,-49.14,-2.35,6,1911,-323,6543
1031.4214,3.18,-48.75,5.74,0,1912,43,6671
1031.4841,4.68,-57.33,2.75,7,1890,-986,7116
1031.5550,-2.76,-60.45,-4.98,-4,1882,-490,6601
1031.6173,4.78,-58.11,7.25,2,1888,39,6369
1031.6884,4.37,-60.06,4.37,4,1883,-391,6680
1031.7507,3.10,-62.79,4.60,1,1876,-60,6623
1031.8214,-0.04,-65.91,-2.86,5,1868,-230,6417
1031.8840,-2.04,-64.74,-1.45,-4,1871,150,7330
1031.9549,9.07,-65.52,13.24,9,1869,-615,6355
1032.0173,-5.12,-69.03,-11.16,1,1860,57,6761
1032.0886,-1.94,-67.47,0.12,-7,1864,145,7195
1032.1507,7.00,-67.86,8.66,8,1863,-61,6744
1032.2214,-3.48,-68.64,-7.04,-2,1861,278,6351
1032.2841,-0.22,-67.47,1.54,-1,1864,145,6669
1032.3550,2.76,-69.42,3.00,3,1859,-174,6172
1032.4173,-0.71,-70.59,-1.58,1,1856,-30,6911
1032.4888,-1.86,-70.20,-2.20,-1,1857,-91,6823
1032.5507,1.66,-67.86,3.50,2,1863,134,6287
1032.6215,0.06,-69.42,0.57,0,1859,-30,6519
1032.6841,-2.18,-69.42,-4.70,0,1859,-25,8951
1032.7566,-1.42,-74.88,-1.85,-2,1845,-2051,10996
1032.8174,2.50,-67.08,6.20,-1,1865,69,6431
1032.8882,-2.97,-67.86,-6.22,-3,1863,-239,6992
1032.9507,-1.94,-65.91,0.58,-4,1868,193,6443
1033.0222,3.18,-65.13,4.49,6,1870,159,6122
1033.0842,-10.12,-66.69,-15.81,-8,1866,92,7806
1033.1562,7.23,-61.23,10.86,0,1880,110,7067
1033.2174,-5.12,-64.74,-10.21,-3,1871,306,6672
1033.2895,-4.66,-64.35,-6.28,0,1872,-602,7987
1033.3507,-6.28,-60.45,-4.94,-2,1882,111,6833
1033.4221,-6.26,-60.45,-5.76,-2,1882,111,6339
1033.4842,-2.49,-51.09,-2.49,-3,1906,379,6917
1033.5555,0.46,-49.53,0.46,2,1910,44,6282
1033.6174,-3.98,-50.70,-4.97,0,1907,-232,6684
1033.6885,-5.16,-49.53,-5.04,-4,1910,-848,6914
1033.7509,-1.86,-42.90,-0.06,0,1927,12,6260
1033.8213,-5.57,-42.12,-8.05,1,1929,-94,6854
1033.8841,-7.01,-38.61,-7.57,-7,1938,317,7064
1033.9558,-0.10,-34.32,-1.10,5,1949,-182,6512
1034.0173,-11.64,-33.54,-15.64,-7,1951,268,6811
1034.0884,-5.53,-24.57,9.82,-6,1974,428,7256
1034.1508,0.66,-23.01,2.07,5,1978,1039,6206
1034.2214,-17.18,-23.40,-10.77,-14,1977,495,6945
1034.2841,2.73,-14.04,10.23,4,2001,110,6968
1034.3556,-7.64,-19.11,-13.23,-2,1988,38,6114
1034.4174,-7.38,-12.09,5.46,-11,2006,608,7123
1034.4884,-0.83,-8.19,-2.14,1,2016,163,6877
1034.5508,-10.68,-9.75,-14.95,-4,2012,21,6234
1034.6213,3.32,-4.29,12.97,-9,2026,614,6496
1034.6841,-4.04,-2.73,-6.68,6,2030,-394,6859
1034.7557,-15.35,6.63,-16.16,-15,2054,917,6457
1034.8173,7.61,14.04,13.54,12,2073,-599,6588
1034.8883,-16.64,5.46,-29.62,-9,2051,-52,7014
1034.9508,-5.20,22.62,4.39,-5,2095,434,6264
1035.0214,0.00,19.11,-6.90,1,2086,-183,6875
1035.0841,-13.19,21.45,-14.78,-10,2092,266,6473
1035.1557,1.49,31.98,10.72,-5,2119,836,6174
1035.2173,-14.40,25.74,-24.74,-9,2103,102,6442
1035.2881,-9.53,42.12,5.87,-4,2145,756,6065
1035.3508,6.35,37.05,9.92,11,2132,-680,6393
1035.4212,-16.59,35.88,-22.71,-12,2129,234,6705
1035.4841,1.31,47.19,8.68,2,2158,178,6440
1035.5547,-4.82,41.73,-9.28,-1,2144,-263,7167
1035.6173,-9.55,47.19,-11.29,-8,2158,220,6519
1035.6885,1.74,51.87,6.94,5,2170,-64,6893
1035.7507,-9.51,49.92,-16.12,-6,2165,426,6922
1035.8213,1.47,61.23,7.58,1,2194,368,6368
1035.8841,1.86,56.55,3.45,4,2182,-129,6954
1035.9546,-9.69,58.50,-11.85,-10,2187,-13,7034
1036.0174,1.10,63.96,6.82,-4,2201,165,6736
1036.0885,-0.62,59.67,-7.01,-1,2190,2,7206
1036.1507,-5.21,64.35,-3.82,-8,2202,369,7322
1036.2214,9.06,67.47,16.14,11,2210,-396,6677
1036.2841,-7.14,62.40,-16.36,5,2197,-323,6561
1036.3547,3.91,71.76,11.35,4,2221,-248,6877
1036.4174,0.89,67.47,-1.31,4,2210,0,6337
1036.4883,-10.02,69.03,-9.25,0,2214,125,7176
1036.5507,1.59,73.71,5.03,-5,2226,391,7179
1036.6214,1.18,69.42,0.28,1,2215,-406,6429
1036.6842,-1.71,69.42,-1.78,-1,2215,-113,6567
1036.7546,-0.75,70.59,-0.31,0,2218,-7,6843
1036.8173,-0.45,70.20,0.03,0,2217,-146,6394
1036.8888,0.01,70.20,1.15,0,2217,-187,6139
1036.9507,0.90,70.20,1.67,1,2217,-151,6829
1037.0214,0.50,71.37,1.10,1,2220,539,6376
1037.0841,1.15,69.42,2.56,0,2215,-50,6574
1037.1546,-0.78,69.03,0.68,-1,2214,59,6960
1037.2173,4.13,67.86,6.66,0,2211,-230,6143
1037.2887,-1.07,67.86,-4.43,0,2211,-230,6322
1037.3507,2.18,66.69,4.73,0,2208,533,6829
1037.4213,6.28,59.28,2.08,5,2189,-567,6598
1037.4840,-2.06,60.45,-3.49,-3,2192,108,6718
1037.5547,3.90,60.45,6.46,1,2192,-221,6596
1037.6174,3.35,57.33,3.33,3,2184,-79,6244
1037.6880,1.28,58.50,1.26,1,2187,790,6821
1037.7507,1.14,52.65,0.22,1,2172,-67,6485
1037.8233,1.12,51.87,0.93,0,2170,-327,10443
1037.8840,8.06,47.97,10.91,6,2160,-528,9911
1037.9547,2.74,44.07,1.50,2,2150,-366,6578
1038.0174,4.43,44.07,5.60,2,2150,-366,6201
1038.0879,0.94,39.78,-0.08,0,2139,257,6642
1038.1507,2.23,38.61,1.42,3,2136,94,6587
1038.2213,3.29,36.27,4.19,1,2130,-20,6249
1038.2840,5.54,35.49,6.63,3,2128,155,7042
1038.3546,1.22,29.64,-0.37,4,2113,-193,6171
1038.4174,3.96,29.64,5.20,4,2113,-193,6172
1038.4880,4.59,21.45,4.45,3,2092,-155,6546
1038.5507,6.47,17.55,7.73,4,2082,-413,6411
1038.6213,1.29,12.09,-1.60,1,2068,-266,6227
1038.6840,6.48,13.65,10.43,1,2072,70,6819
1038.7545,4.99,5.85,3.89,6,2052,-607,6367
1038.8174,2.30,2.73,1.22,2,2044,-160,6297
1038.8880,0.90,-2.73,-2.23,4,2030,-87,6476
1038.9507,6.08,-2.34,6.82,4,2031,220,6142
1039.0217,5.12,-5.07,5.26,4,2024,-289,7357
1039.0840,5.41,-12.09,4.64,4,2006,-551,6499
1039.1545,1.37,-15.60,-1.21,1,1997,-329,6072
1039.2174,4.58,-14.43,3.76,4,2000,315,6038
1039.2881,6.43,-18.33,8.27,2,1990,202,6444
