t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
862.6221,-5.88,76.83,10.61,-1,2234,477,6629
862.6841,26.86,65.52,51.97,22,2205,-1207,6284
862.7554,44.79,45.63,72.07,30,2154,-761,6983
862.8175,47.52,-17.16,61.02,44,1993,-1762,6402
862.8902,23.09,-63.96,17.91,15,1873,-514,10505
862.9510,2.82,-73.71,-14.52,8,1848,-222,10806
863.0237,-39.93,-59.67,-72.41,-32,1884,1141,10256
863.0840,-42.40,-13.26,-49.64,-41,2003,1984,6590
863.1550,-51.43,40.17,-60.73,-39,2140,1779,6729
863.2173,-16.54,64.35,-0.19,-27,2202,1768,6418
863.2881,18.62,63.96,43.73,26,2201,-1320,6660
863.3507,27.27,32.76,49.44,23,2121,-1109,7103
863.4213,57.61,-10.14,86.04,51,2011,-2007,6250
863.4840,27.75,-52.65,21.72,37,1902,-2510,6332
863.5548,-1.01,-67.86,-14.04,3,1863,-284,6593
863.6173,-10.45,-66.69,-29.10,-9,1866,125,6560
863.6879,-50.62,-25.74,-80.68,-48,1971,2213,6446
863.7507,-45.83,30.42,-52.01,-39,2115,2314,6629
863.8214,-26.40,61.62,-22.79,-17,2195,864,6475
863.8840,-4.08,72.54,13.28,2,2223,341,6841
863.9548,38.20,53.04,72.69,37,2173,-1379,6777
864.0174,46.30,40.56,69.93,43,2141,-1681,6445
864.0880,39.54,-37.44,48.84,31,1941,-1568,6626
864.1507,20.02,-67.08,13.53,10,1865,-277,6309
864.2214,-11.02,-66.69,-32.02,-13,1866,118,6111
864.2840,-34.60,-42.51,-59.70,-34,1928,1313,7101
864.3553,-53.67,-6.63,-75.15,-45,2020,2006,6724
864.4174,-34.03,32.37,-33.94,-39,2120,1675,6593
864.4890,-11.67,69.81,1.20,-4,2216,160,8329
864.5507,20.57,69.03,51.72,21,2214,-475,7765
864.6214,47.60,35.49,75.27,46,2128,-2144,6492
864.6840,34.56,-21.84,46.85,26,1981,-1138,6798
864.7548,40.15,-57.72,46.96,29,1889,-1500,6321
864.8173,-9.79,-77.22,-37.11,-8,1839,65,6020
864.8882,-28.55,-77.22,-45.51,-8,1839,65,6497
864.9507,-41.21,-33.93,-65.87,-23,1950,1555,5993
865.0214,-54.80,5.46,-69.22,-49,2051,2061,6123
865.0840,-4.01,65.13,13.63,-25,2204,1646,7144
865.1548,-7.22,66.69,0.36,6,2208,-664,6741
865.2174,38.95,46.80,73.67,35,2157,-1729,6254
865.2882,57.49,-3.12,83.73,51,2029,-2542,6880
865.3507,26.03,-44.07,24.03,29,1924,-1734,6332
865.4214,19.76,-60.45,19.13,11,1882,-532,6458
865.4840,-17.09,-67.86,-46.12,-17,1863,468,6423
865.5549,-39.78,-27.30,-61.88,-39,1967,2397,5959
865.6173,-46.50,15.99,-65.40,-39,2078,2293,6117
865.6882,-37.20,58.89,-40.68,-29,2188,1757,6878
865.7508,1.84,58.89,20.89,-29,2188,1757,6509
865.8216,22.87,58.89,44.79,-29,2188,1757,6552
865.8840,43.88,23.01,69.80,38,2096,-1762,6830
865.9551,48.57,-31.98,57.85,45,1955,-1951,6131
866.0174,18.13,-54.60,9.82,23,1897,-2036,6401
866.0881,3.71,-66.69,-11.36,0,1866,248,6869
866.1507,-36.57,-51.09,-69.66,-33,1906,1659,6137
866.2214,-45.78,-5.46,-64.88,-42,2023,2145,6616
866.2840,-43.71,42.90,-53.31,-36,2147,1697,6817
866.3548,-13.78,54.60,-2.40,-31,2177,1656,6769
866.4174,10.97,72.15,31.74,-1,2222,210,6537
866.4882,42.84,39.00,71.14,38,2137,-1850,6732
866.5507,52.65,-9.75,74.95,40,2012,-1697,6180
866.6214,33.72,-43.68,33.53,32,1925,-1954,6905
866.6840,9.10,-69.42,-6.19,3,1859,-457,6463
866.7549,-17.20,-63.96,-38.90,-16,1873,31,6297
866.8174,-41.45,-25.74,-66.82,-40,1971,1852,6571
866.8884,-52.44,23.01,-71.79,-45,2096,2472,6812
866.9507,-22.86,49.92,-15.85,-35,2165,1753,6693
867.0220,-2.37,74.49,9.14,2,2228,1384,7449
867.0840,32.33,62.01,62.04,19,2196,-836,6796
867.1548,44.04,13.26,62.85,38,2071,-1567,6219
867.2174,50.78,-34.32,61.21,42,1949,-1855,6595
867.2882,17.06,-68.25,6.29,7,1862,-589,6578
867.3507,-7.73,-69.42,-26.36,-4,1859,-148,6027
867.4226,-29.95,-62.79,-54.50,-16,1876,543,6746
867.4840,-54.56,-19.89,-83.32,-38,1986,1641,6298
867.5549,-37.79,40.56,-37.50,-41,2141,2255,6492
867.6174,-9.44,69.81,3.30,-8,2216,421,7309
867.6882,13.57,68.25,38.05,13,2212,-201,7733
867.7507,47.53,30.42,77.27,44,2115,-2283,6140
867.8216,45.22,-16.77,62.53,36,1994,-1689,7018
867.8840,33.18,-51.48,32.64,31,1905,-1952,6091
867.9548,-1.27,-70.20,-18.80,1,1857,-101,6256
868.0174,-16.58,-65.13,-35.27,-15,1870,399,6903
868.0908,-45.41,-28.08,-82.71,-37,1965,1205,11107
868.1508,-44.98,37.83,-54.25,-44,2134,2634,10598
868.2225,-15.67,67.08,-9.57,-21,2209,1320,10140
868.2840,4.79,71.76,18.60,7,2221,91,7045
868.3548,41.98,65.91,74.50,18,2206,-733,6295
868.4174,47.37,-2.73,64.14,41,2030,-2326,7232
868.4882,39.58,-31.59,48.74,29,1956,-827,6477
868.5507,18.89,-69.42,5.27,10,1859,-392,6773
868.6221,-16.18,-66.30,-41.13,-18,1867,514,7169
868.6840,-39.80,-43.29,-66.63,-34,1926,1387,6862
868.7558,-41.15,-0.78,-57.12,-36,2035,1891,6508
868.8174,-41.40,52.65,-49.07,-32,2172,1922,7270
868.8881,-5.53,73.71,13.19,-14,2226,1032,6663
868.9507,27.77,63.18,57.32,27,2199,-1021,6587
869.0217,39.45,18.33,58.79,37,2084,-1733,7316
869.0840,40.46,-27.69,55.59,30,1966,-2118,6163
869.1556,38.18,-62.40,40.70,32,1877,-1833,6641
869.2174,-14.29,-73.32,-40.75,-16,1849,572,6711
869.2881,-28.66,-46.41,-48.71,-28,1918,1388,6633
869.3507,-44.35,-11.70,-70.32,-36,2007,1411,7120
869.4218,-56.93,39.39,-76.88,-48,2138,2422,7925
869.4841,-9.78,70.59,10.85,-22,2218,986,6447
869.5558,10.57,69.03,27.93,15,2214,-344,7021
869.6174,31.47,40.95,54.61,29,2142,-1293,7024
869.6884,51.61,-0.78,74.20,43,2035,-1944,6228
869.7507,42.78,-41.73,42.63,43,1930,-2200,7225
869.8216,3.09,-69.42,-14.77,-6,1859,-121,7227
869.8840,-8.59,-60.45,-25.10,-12,1882,714,6443
869.9555,-44.20,-31.59,-76.29,-38,1956,1611,6442
870.0173,-53.85,19.89,-74.64,-44,2088,1971,6559
870.0881,-24.21,55.38,-14.73,-30,2179,2152,6406
870.1507,-5.32,55.38,5.53,-30,2179,2152,6956
870.2216,28.81,58.50,59.17,24,2187,-826,6866
870.2840,49.27,27.69,72.81,44,2108,-2049,6597
870.3558,37.91,-26.52,44.76,34,1969,-2068,7039
870.4174,25.74,-60.84,19.96,24,1881,-1236,6455
870.4881,-8.95,-71.37,-31.83,-7,1854,140,6379
870.5507,-30.16,-43.29,-52.23,-31,1926,1546,6760
870.6217,-45.30,-11.31,-66.90,-37,2008,1858,6267
870.6843,-49.70,44.46,-61.40,-42,2151,1558,6627
870.7559,-5.21,69.03,11.13,-25,2214,1232,7050
870.8174,13.97,69.42,32.92,14,2215,382,6468
870.8890,39.94,35.88,65.98,36,2129,-1426,6387
870.9508,52.32,-0.78,75.07,40,2035,-1922,6948
871.0215,33.76,-46.02,31.83,36,1919,-1489,6406
871.0843,0.13,-69.03,-13.85,0,1860,-318,6075
871.1556,-12.13,-59.67,-29.81,-9,1884,266,6899
871.2174,-50.04,-46.02,-79.94,-28,1919,1003,6225
871.2891,-44.80,28.86,-57.01,-38,2111,2171,6346
871.3507,-27.14,40.95,-24.11,-33,2142,1759,6838
871.4217,15.66,72.54,40.69,20,2223,-1000,6672
871.4843,26.71,54.99,46.30,28,2178,-1173,6186
871.5557,45.97,8.58,71.40,39,2059,-2007,6755
871.6174,54.40,-12.48,69.72,46,2005,-2207,6242
871.6890,4.47,-71.76,-19.78,2,1853,-266,6735
871.7507,-4.27,-56.94,-14.37,-14,1891,1740,6791
871.8217,-30.76,-42.90,-60.27,-25,1927,1091,6019
871.8847,-56.24,1.95,-81.08,-50,2042,1869,6272
871.9551,-34.34,45.24,-32.31,-37,2153,1786,7206
872.0174,-5.07,69.81,6.66,5,2216,-11,6360
872.0889,14.79,69.81,38.77,5,2216,-11,6694
872.1507,48.32,48.75,76.99,34,2162,-1664,7220
872.2217,44.66,-21.06,57.28,37,1983,-1934,6040
872.2844,32.52,-44.46,30.42,34,1923,-1538,6529
872.3554,-2.14,-71.37,-20.42,-9,1854,82,6635
872.4174,-27.26,-51.48,-52.61,-27,1905,1722,6841
872.4892,-41.20,-32.76,-64.77,-31,1953,1363,6711
872.5507,-43.52,35.88,-58.02,-36,2129,1787,7052
872.6220,-20.56,69.03,-10.17,-17,2214,656,6506
872.6843,10.55,72.54,32.15,-5,2223,430,6834
872.7554,37.15,37.44,64.01,36,2133,-1847,7345
872.8174,38.13,5.85,53.72,35,2052,-2195,6329
872.8891,42.45,-43.29,53.02,35,1926,-1491,6960
872.9507,9.45,-76.05,-11.86,8,1842,-736,6489
873.0221,-19.80,-63.18,-39.62,-25,1875,512,6340
873.0842,-33.87,-34.71,-60.34,-29,1948,931,6837
873.1559,-52.98,-1.56,-75.45,-46,2033,2015,7408
873.2175,-21.27,54.21,-13.28,-35,2176,1758,6785
873.2938,-8.48,12848.55,-1.43,0,34982,108,12018
873.3509,18.35,68.64,46.47,0,2213,-175,14096
873.4223,79.54,23.01,121.57,74,2096,-3175,6744
873.4841,26.06,-31.20,15.09,40,1957,-2091,6679
873.5568,22.73,-53.04,25.77,6,1901,-1175,7414
873.6174,-0.92,-70.59,-29.98,-3,1856,-122,6430
873.6881,-52.43,-60.84,-69.10,-24,1881,685,6549
873.7508,-80.02,-19.89,-97.42,-59,1986,2721,6282
873.8214,-45.32,26.52,-30.58,-48,2105,2264,6564
873.8840,-29.75,62.01,-10.93,-8,2196,427,6863
873.9551,-4.22,69.03,37.82,0,2214,165,7138
874.0173,38.02,39.39,71.81,35,2138,-1435,6304
874.0880,36.51,-20.67,53.69,35,1984,-1790,6556
874.1507,32.36,-41.73,38.88,31,1930,-2570,6197
874.2213,-3.50,-73.32,-18.39,6,1849,-470,6566
874.2840,-27.29,-58.11,-46.67,-26,1888,1108,6461
874.3546,-45.06,-21.06,-67.57,-36,1983,1561,6280
874.4173,-47.77,18.72,-58.26,-40,2085,2229,6693
874.4880,-41.68,68.64,-24.61,-25,2213,1317,6890
874.5507,11.79,76.83,38.29,8,2234,111,6591
874.6213,22.18,45.24,43.06,22,2153,-877,6934
874.6840,51.22,17.94,78.59,40,2083,-1863,6469
874.7546,35.26,-44.46,38.03,28,1923,-1563,5933
874.8173,19.94,-65.13,15.41,10,1870,-121,6923
874.8881,-4.69,-69.03,-36.55,-8,1860,12,6395
874.9507,-43.72,-58.11,-75.46,-27,1888,834,6219
875.0213,-46.82,-19.50,-63.75,-45,1987,203,6713
875.0841,-34.78,35.10,-38.78,-32,2127,1642,6413
875.1547,-10.05,74.10,5.49,-4,2227,342,6436
875.2173,26.90,63.96,55.85,25,2201,-1142,6559
875.2880,45.24,36.66,45.24,39,2131,-1540,6417
875.3507,73.63,-13.26,88.34,48,2003,-1714,6301
875.4213,36.46,-63.57,18.35,18,1874,-1203,7189
875.4841,8.94,-63.57,-17.81,18,1874,-1203,6869
875.5547,-15.80,-60.06,-46.54,-12,1883,493,6382
875.6173,-48.24,-12.09,-83.90,-47,2006,1879,6980
875.6881,-40.94,42.51,-44.58,-32,2146,1500,6455
875.7507,-19.29,62.79,-18.52,-18,2198,1075,6416
875.8213,11.75,73.71,31.19,-3,2226,199,7419
875.8841,40.42,65.13,80.09,27,2204,-777,7216
875.9547,43.34,-8.19,55.37,35,2016,-1791,6751
876.0173,44.15,-44.85,56.01,30,1922,-1761,7035
876.0880,12.88,-69.03,-6.19,21,1860,-1124,6355
876.1507,-16.91,-61.23,-38.01,-23,1880,1378,6559
876.2214,-48.34,-39.78,-63.40,-22,1935,1043,6654
876.2841,-76.05,-3.51,-88.77,-59,2028,2620,6416
876.3548,-21.85,58.89,-3.05,-20,2188,2634,6697
876.4173,-21.79,67.86,-11.57,-10,2211,523,7388
876.4881,29.37,69.81,71.09,4,2216,196,6208
876.5507,47.44,8.97,75.21,50,2060,-2552,6715
876.6213,28.51,-33.15,39.62,21,1952,-520,7357
876.6840,34.63,-63.57,40.35,29,1874,-1469,6598
876.7547,-21.31,-72.93,-53.58,-20,1850,733,7283
876.8173,-28.30,-49.92,-46.26,-33,1909,1769,6749
876.8882,-44.65,-5.85,-69.73,-34,2022,1771,6148
876.9507,-44.59,43.29,-53.85,-38,2148,1594,7452
877.0213,-12.46,71.37,1.05,-7,2220,544,7284
877.0841,14.75,69.42,37.43,17,2215,-219,6750
877.1548,40.85,32.37,64.32,40,2120,-2017,6867
877.2173,44.02,-2.34,62.03,33,2031,-1676,6905
877.2884,42.49,-31.59,48.05,38,1956,-1670,6025
877.3507,-2.03,-71.76,-23.16,-7,1853,584,6952
877.4214,-20.13,-64.74,-38.24,-22,1871,591,6405
877.4840,-40.64,-25.74,-67.00,-33,1971,1528,5985
877.5547,-48.28,1.56,-63.74,-42,2041,1772,7375
877.6173,-31.03,38.61,-29.37,-37,2136,2170,6932
877.6881,11.28,77.22,33.04,5,2235,-42,6259
877.7507,29.14,47.58,51.29,28,2159,-1750,6817
877.8213,45.25,4.68,66.51,40,2049,-2145,6439
877.8840,44.77,-33.15,47.05,25,1952,-1181,6061
877.9547,30.68,-43.29,18.03,27,1926,-1478,6964
878.0173,-12.09,-67.86,-42.40,-17,1863,369,6143
878.0883,-31.16,-32.37,-57.40,-34,1954,2893,6451
878.1507,-41.67,7.41,-66.37,-34,2056,1925,7285
878.2212,-43.95,49.14,-55.13,-38,2163,1923,6553
878.2840,0.73,77.61,22.46,-11,2236,1074,6293
878.3549,18.65,65.13,35.39,23,2204,-1096,6675
878.4174,26.28,32.37,26.28,28,2120,-1266,10490
878.4897,60.19,-4.29,99.82,39,2026,-1779,9778
878.5508,80.78,-48.36,73.88,58,1913,-2629,8796
878.6213,-4.76,-65.13,-48.96,-32,1870,812,6290
878.6841,19.77,-42.51,3.81,-9,1928,789,6490
878.7549,-50.89,-40.17,-108.97,-8,1934,-43,7169
878.8173,-44.26,9.75,-55.27,-69,2062,3248,6685
878.8883,-0.94,69.03,4.04,3,2214,51,6582
878.9507,-0.37,69.03,4.81,3,2214,51,7401
879.0216,54.18,63.96,92.83,28,2201,-945,6777
879.0840,56.19,-7.02,71.58,50,2019,-2545,6707
879.1548,31.62,-44.46,33.03,16,1923,-932,6752
879.2173,28.30,-65.52,24.35,17,1869,-647,6517
879.2884,-19.88,-69.03,-52.95,-18,1860,411,6589
879.3507,-39.07,-26.13,-60.81,-40,1970,1946,6342
879.4216,-44.58,13.26,-64.08,-37,2071,1529,6407
879.4840,-34.37,58.50,-39.15,-26,2187,1422,6521
879.5547,-2.26,68.25,13.74,-22,2212,1180,7159
879.6174,30.11,69.42,59.57,20,2215,-324,6704
879.6881,40.84,28.86,61.46,36,2111,-1396,6931
879.7507,45.85,-26.91,63.45,30,1968,-1512,6801
879.8215,25.75,-65.52,15.26,21,1869,-1161,6337
879.8840,-4.82,-67.47,-24.58,-10,1864,68,6948
879.9547,-24.93,-65.13,-48.79,-15,1870,433,6257
880.0173,-48.42,-8.19,-75.81,-42,2016,1743,6461
880.0882,-46.67,30.81,-58.42,-46,2116,2069,6563
880.1507,-8.88,70.20,4.33,-3,2217,5,6469
880.2215,7.54,69.81,25.54,5,2216,-155,6415
880.2840,44.00,40.56,75.44,37,2141,-1325,6585
880.3548,49.34,-12.48,64.26,44,2005,-2044,6320
880.4174,35.26,-43.68,39.30,32,1925,-1733,6074
880.4882,8.09,-69.42,-7.55,4,1859,-77,6564
880.5506,-20.73,-62.79,-44.26,-24,1876,604,6575
880.6216,-38.06,-43.29,-60.93,-30,1926,1405,6131
880.6841,-51.37,-13.26,-71.45,-36,2003,1728,6725
880.7550,-30.30,65.13,-23.33,-25,2204,1704,6712
880.8174,-0.22,70.59,14.94,7,2218,-119,6470
880.8882,28.80,52.65,55.66,30,2172,-1474,6955
880.9507,42.03,52.65,62.96,30,2172,-1474,6400
881.0215,48.58,-32.37,64.97,41,1954,-1500,6744
881.0840,15.88,-67.47,4.88,8,1864,-124,6905
881.1549,-6.54,-69.03,-23.86,-8,1860,150,6109
881.2174,-32.55,-40.56,-58.86,-31,1933,2591,6559
881.2882,-48.65,-11.70,-69.33,-43,2007,1953,6575
881.3507,-43.79,26.52,-46.79,-47,2105,2098,6451
881.4216,-5.50,72.93,10.80,3,2224,173,6517
881.4840,13.31,62.40,33.14,15,2197,-684,6745
881.5549,41.63,42.12,72.80,31,2145,-1089,6663
881.6173,54.28,-20.67,74.34,49,1984,-2045,6641
881.6881,22.77,-60.45,18.80,13,1882,-470,6896
881.7507,13.48,-67.86,6.13,8,1863,-245,6001
881.8215,-32.58,-60.45,-64.76,-30,1882,1094,6537
881.8840,-40.92,-19.11,-59.34,-37,1988,2357,6666
881.9550,-48.43,31.20,-59.43,-41,2117,1815,6486
882.0173,-21.43,44.46,-14.56,-34,2151,1656,6715
882.0880,-0.72,70.98,14.37,1,2219,46,7522
882.1507,36.68,65.52,67.62,15,2205,-333,6274
882.2220,45.75,-2.34,64.79,41,2031,-1966,6785
882.2841,39.89,-40.17,48.41,32,1934,-1611,6899
882.3550,14.07,-69.81,0.55,8,1858,-226,6757
882.4175,-15.57,-68.25,-36.79,-9,1862,387,8177
882.4881,-42.61,-38.61,-72.01,-39,1938,1966,6431
882.5507,-43.67,14.43,-58.70,-37,2074,2350,6419
882.6216,-39.51,43.29,-49.02,-30,2148,1202,6984
882.6840,-5.24,75.66,14.28,-15,2231,1141,6972
882.7548,32.98,60.06,60.33,35,2191,-1524,6484
882.8173,35.55,60.06,55.61,35,2191,-1524,7178
882.8887,55.42,-21.84,75.68,47,1981,-2025,6690
882.9507,19.77,-65.91,5.99,17,1868,-852,6042
883.0216,5.35,-67.08,-5.23,-3,1865,-146,6978
883.0841,-29.49,-63.57,-60.83,-11,1874,406,6095
883.1551,-50.33,-11.31,-75.30,-44,2008,2052,6449
883.2173,-38.84,40.95,-46.45,-31,2142,1933,6898
883.2887,-21.76,69.03,-15.12,-15,2214,997,6493
883.3507,8.06,70.59,28.69,3,2218,-147,6542
883.4217,48.27,55.77,82.49,39,2180,-1238,6964
883.4840,42.73,55.77,59.88,39,2180,-1238,6594
883.5551,38.84,-39.00,47.91,31,1937,-1666,6329
883.6178,12.61,-68.64,1.24,23,1861,-1139,11455
883.6892,-29.97,-69.03,-56.47,-17,1860,547,9273
883.7507,-39.39,-29.25,-38.75,-21,1962,1653,8703
883.8215,-80.06,6.63,-105.37,-59,2054,2827,7291
883.8840,-27.05,67.47,-1.52,-15,2210,1271,6349
883.9549,-9.92,67.86,2.72,13,2211,-96,6428
884.0173,8.02,57.33,38.54,10,2184,-346,7130
884.0885,54.30,41.34,89.30,37,2143,-1429,6285
884.1507,36.96,-41.73,40.97,36,1930,-2302,6408
884.2216,16.21,-61.23,13.65,11,1880,-684,6690
884.2841,2.79,-69.42,-11.12,6,1859,-191,6490
884.3551,-41.97,-47.97,-73.50,-38,1914,1851,6618
884.4174,-50.89,-25.35,-75.24,-44,1972,2221,6881
884.4887,-44.33,25.35,-48.76,-45,2102,2274,6659
884.5507,-7.42,61.23,9.10,-28,2194,1501,7275
884.6223,8.67,69.81,28.25,9,2216,35,7204
884.6842,38.22,37.44,68.02,35,2133,-1150,6498
884.7550,56.69,-18.72,79.86,51,1989,-2512,6863
884.8174,13.05,-60.06,0.34,7,1883,-651,6536
884.8888,21.25,-61.23,21.52,6,1880,78,6652
884.9507,-31.04,-64.74,-70.62,-29,1871,797,7147
885.0223,-43.72,-19.89,-64.33,-44,1986,2258,6891
885.0841,-41.80,18.33,-52.93,-38,2084,1764,6535
885.1550,-28.76,18.33,-28.47,-38,2084,1764,7293
885.2174,2.16,74.88,24.51,5,2229,93,7176
885.2887,33.72,47.97,59.89,35,2160,-2076,6627
885.3507,42.77,5.46,63.48,37,2051,-2077,6781
885.4224,43.86,-38.22,52.49,36,1939,-1775,6860
885.4841,12.50,-67.08,-2.01,18,1865,-790,6459
885.5548,-10.02,-67.08,-28.12,18,1865,-790,7468
885.6174,-28.33,-56.16,-28.33,-13,1893,501,6645
885.6894,-83.63,-35.10,-106.79,-29,1947,886,6755
885.7507,-47.02,55.38,-20.30,-32,2179,1937,7502
885.8224,-17.74,65.13,0.02,5,2204,247,6879
885.8840,-3.28,60.84,24.77,4,2193,-162,6650
885.9549,51.22,50.70,95.64,31,2167,-1439,7243
886.0174,28.06,-28.47,37.10,26,1964,-1714,6605
886.0886,33.47,-46.02,35.01,15,1919,-573,6387
886.1507,9.02,-70.20,-15.55,4,1857,-267,7275
886.2225,-31.34,-63.96,-63.87,-28,1873,778,6591
886.2841,-35.96,-7.80,-56.68,-34,2017,1668,6490
886.3548,-44.67,29.25,-67.70,-31,2112,1259,7107
886.4174,-21.96,65.52,-12.61,-31,2205,1726,6871
886.4886,14.44,70.98,34.86,18,2219,-586,6605
886.5508,35.36,44.07,62.59,32,2150,-1400,7355
886.6225,43.28,7.80,63.37,36,2057,-2110,6360
886.6841,41.65,-31.98,52.24,36,1955,-1325,6273
886.7556,9.63,-73.71,-8.47,8,1848,-460,7099
886.8175,-19.22,-73.71,-39.42,8,1848,-460,6363
886.8888,-33.49,-34.32,-55.60,-28,1949,1243,6426
886.9508,-60.43,-13.65,-85.27,-42,2002,2087,6919
