t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
347.5516,-0.23,65.52,4.63,8,2205,-532,10323
347.6137,9.99,62.79,27.46,1,2198,10,10491
347.6850,30.14,44.85,32.89,23,2152,-840,9793
347.7471,49.33,15.21,55.36,19,2076,-2000,13982
347.8186,53.75,-20.67,53.75,27,1984,-1510,6817
347.8802,37.92,-42.51,31.71,16,1928,-602,6827
347.9519,25.22,-58.50,13.58,7,1887,-265,6556
348.0136,12.70,-63.96,-2.81,0,1873,-101,11600
348.0854,-7.68,-58.50,-23.71,-12,1887,497,6167
348.1475,-20.89,-46.02,-37.05,-19,1919,-297,8506
348.2188,-37.42,-24.96,-53.34,-25,1973,709,7496
348.2802,-41.75,7.41,-53.83,-22,2056,1469,6881
348.3521,-33.84,36.66,-31.00,-18,2131,439,7226
348.4137,-33.99,50.31,-32.32,-18,2166,536,7163
348.4849,-12.80,70.98,-0.27,0,2219,154,6876
348.5470,-1.17,69.81,13.20,4,2216,-42,9053
348.6188,24.12,62.79,41.15,16,2198,-445,8071
348.6802,37.56,41.73,38.19,28,2144,-1380,9950
348.7519,41.22,28.47,46.31,18,2110,-1021,7578
348.8137,51.38,-3.90,55.88,27,2027,-985,10926
348.8855,42.80,-44.07,27.60,18,1924,-1098,13584
348.9470,26.49,-59.28,17.46,8,1885,-554,8822
349.0194,10.16,-64.35,-10.18,-2,1872,56,9127
349.0803,-6.18,-57.72,-21.10,-11,1889,638,8656
349.1517,-22.99,-43.29,-41.64,-20,1926,866,6194
349.2136,-34.00,-18.72,-47.00,-21,1989,1706,6539
349.2850,-42.41,8.58,-56.07,-23,2059,1042,6229
349.3470,-33.05,40.17,-27.80,-18,2140,1034,9350
349.4185,-32.86,56.94,-31.07,-14,2183,993,7073
349.4803,-14.34,70.98,-1.21,-2,2219,340,9981
349.5517,-0.16,69.03,13.89,6,2214,-125,9807
349.6136,17.69,55.38,35.81,17,2179,-1172,8880
349.6849,27.79,38.22,27.04,12,2135,-411,8559
349.7470,55.56,5.85,69.96,33,2052,-2180,9150
349.8186,42.68,-12.48,38.35,26,2005,-1194,6711
349.8803,34.59,-42.12,34.02,15,1929,-522,8953
349.9518,21.58,-61.23,8.75,7,1880,286,6864
350.0137,9.25,-63.96,1.14,-1,1873,-117,6894
350.0858,-5.86,-63.18,-22.84,0,1875,-50,6216
350.1469,-27.94,-43.68,-47.04,-23,1925,906,6516
350.2184,-29.92,-16.38,-38.43,-19,1995,618,6433
350.2803,-46.76,1.17,-63.83,-23,2040,934,8910
350.3521,-31.62,36.66,-24.62,-19,2131,963,6681
350.4137,-35.31,61.23,-35.38,-16,2194,1385,6363
350.4856,-13.30,65.13,0.30,0,2204,-1233,6204
350.5469,-3.68,68.64,8.94,4,2213,52,6359
350.6184,23.49,57.33,47.63,20,2184,-1109,6376
350.6804,23.15,30.42,32.45,12,2115,-1025,7811
350.7518,48.85,12.09,63.33,28,2068,-986,6766
350.8137,47.48,-12.48,39.68,20,2005,-1004,7399
350.8862,44.88,-40.95,38.22,23,1932,-538,6174
350.9472,21.94,-63.96,9.68,6,1873,-282,8288
351.0182,6.12,-64.35,-6.07,-4,1872,-49,7258
351.0803,-5.05,-58.89,-21.22,-9,1886,275,6677
351.1519,-24.17,-44.85,-39.16,-21,1922,905,6216
351.2136,-34.44,-20.28,-48.45,-19,1985,883,6031
351.2854,-40.00,5.85,-47.53,-22,2052,1049,6203
351.3469,-39.07,39.00,-37.65,-21,2137,1342,6644
