t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
440.8307,12.93,30.42,52.92,18,2115,-638,7488
440.8918,26.27,5.85,64.39,18,2052,-1475,6810
440.9635,33.25,-8.58,65.75,18,2015,-782,6353
441.0254,38.69,-38.22,46.70,19,1939,-1037,12836
441.1003,30.10,-55.38,29.07,7,1895,-54,10949
441.1586,29.29,-65.91,10.16,5,1868,-259,6778
441.2296,9.13,-65.13,-24.23,-7,1870,222,7388
441.2921,-0.30,-59.28,-38.42,-11,1885,656,9671
441.3632,-15.18,-38.22,-47.19,-16,1939,645,6002
441.4251,-33.60,-14.82,-81.98,-24,1999,1899,8725
441.4969,-31.65,-14.82,-43.54,-24,1999,1899,6566
441.5587,-38.13,30.81,-45.52,-19,2116,806,7489
441.6299,-28.26,44.07,-14.61,-6,2150,82,9324
441.6920,-17.63,51.09,7.72,1,2168,352,9021
441.7638,-2.88,47.58,30.63,9,2159,-361,7304
441.8252,11.11,37.05,53.38,11,2132,-618,12439
441.8968,25.45,7.41,57.55,16,2056,-1085,6558
441.9585,37.85,-10.14,68.13,24,2011,-829,6036
442.0301,32.83,-40.95,36.71,11,1932,-658,6638
442.0919,37.14,-56.94,43.89,12,1891,-524,6175
442.1633,22.11,-65.13,3.12,2,1870,-269,6345
442.2253,12.84,-66.69,-17.50,4,1866,-214,5960
442.2969,-8.77,-61.23,-57.63,-17,1880,122,5950
442.3587,-18.68,-39.00,-53.90,-18,1937,888,6281
442.4306,-32.48,-19.89,-76.73,-20,1986,749,6620
442.4919,-35.55,9.36,-48.42,-13,2061,1607,6125
442.5640,-43.30,31.20,-57.07,-22,2117,594,6561
442.6252,-26.56,46.41,-9.07,-4,2156,277,8310
442.6970,-19.19,51.09,4.43,-1,2168,219,6961
442.7587,-2.98,45.63,31.75,11,2154,-636,9018
442.8306,12.07,30.81,44.99,16,2116,-287,6939
442.8920,26.70,7.41,64.38,20,2056,-1336,6472
442.9637,36.43,-20.67,60.35,18,1984,-1326,6105
443.0253,40.33,-37.05,57.80,21,1942,-1229,6105
443.0970,35.19,-58.50,38.80,11,1887,-845,6257
443.1586,23.48,-66.69,-2.62,4,1866,-319,5830
443.2300,10.84,-64.35,-13.93,-2,1872,557,6613
443.2920,-7.39,-60.45,-57.86,-12,1882,463,6396
443.3633,-19.45,-41.73,-56.14,-19,1930,866,5859
443.4253,-29.58,-17.55,-70.68,-21,1992,642,6814
443.4968,-38.78,13.65,-64.99,-19,2072,1513,6264
443.5586,-34.65,26.52,-45.08,-15,2105,798,7435
443.6302,-25.61,44.46,-8.02,-7,2151,483,6481
443.6921,-17.27,50.31,2.25,1,2166,-52,6813
443.7629,0.51,46.41,35.58,12,2156,-179,6472
443.8251,11.87,31.20,43.49,15,2117,-597,7724
443.8967,30.48,3.12,70.24,21,2045,-977,6748
443.9586,30.95,-11.70,73.22,16,2007,-656,9119
444.0304,37.18,-39.78,49.80,19,1935,-1021,6596
444.0920,33.40,-56.94,29.94,12,1891,-724,6139
444.1637,23.59,-66.30,12.09,4,1867,30,6354
444.2252,5.04,-66.30,-32.66,-9,1867,189,7012
444.2969,-5.25,-60.45,-44.58,-11,1882,63,6276
444.3587,-22.39,-39.00,-66.07,-23,1937,826,6051
444.4299,-32.25,-18.33,-76.63,-21,1990,1130,6332
444.4920,-35.84,-8.97,-46.04,-26,2014,821,6279
444.5636,-36.38,29.64,-50.29,-16,2113,745,6269
444.6253,-27.06,48.75,-6.62,-9,2162,1181,6109
444.7006,-21.23,49.92,-10.64,-3,2165,122,6736
444.7586,-0.37,48.36,47.17,14,2161,-451,12888
444.8304,13.22,29.64,28.59,17,2113,-813,10334
444.8920,30.60,12.48,82.52,19,2069,-429,6627
444.9638,35.10,-24.18,49.02,16,1975,-2272,7441
445.0252,38.45,-39.39,56.96,18,1936,-696,6563
445.0969,33.15,-60.84,16.60,10,1881,-522,5984
445.1588,27.01,-65.13,17.09,5,1870,-392,8729
445.2304,7.10,-64.74,-33.97,-7,1871,322,5939
445.2920,-3.56,-58.11,-38.21,-12,1888,444,6168
445.3637,-21.16,-43.68,-66.48,-15,1925,877,5908
445.4251,-26.84,-24.18,-55.72,-22,1975,774,6677
445.4997,-44.97,8.97,-84.03,-27,2060,1743,8276
445.5586,-27.00,40.17,-3.95,-3,2140,1066,10127
445.6325,-30.70,40.17,-52.07,-4,2140,-161,11641
445.6919,-15.84,56.94,24.40,0,2183,10,11075
445.7635,10.10,42.12,42.98,18,2145,-766,15037
445.8252,7.28,31.98,33.30,4,2119,145,14672
445.9017,41.11,7.80,95.59,33,2057,-2301,13975
445.9586,28.17,-21.84,40.43,12,1981,-718,10057
446.0308,43.45,-34.32,75.56,23,1949,-921,6218
446.0919,19.86,-61.62,-12.97,2,1879,-564,6341
446.1637,32.03,-65.13,36.74,12,1870,-486,6206
446.2252,-3.81,-68.25,-60.52,-18,1862,1369,6559
446.2997,3.24,-54.99,-26.51,-4,1896,418,7806
446.3586,-29.70,-52.65,-93.84,-15,1902,141,6979
446.4300,-26.62,-11.31,-44.11,-15,2008,1057,6985
446.4919,-44.07,10.92,-79.06,-26,2065,1641,9066
446.5634,-32.89,30.03,-31.47,-17,2114,716,6441
446.6252,-30.96,46.41,-24.96,-7,2156,229,6819
446.6968,-14.11,52.26,16.52,2,2171,-24,8116
446.7585,-5.71,44.07,14.34,5,2150,-334,8904
446.8299,19.43,32.76,69.67,24,2121,-693,6872
446.8919,21.90,-3.51,39.63,14,2028,-3056,8453
446.9636,41.93,-19.11,78.86,25,1988,-1443,5995
447.0253,35.53,-34.32,51.62,19,1949,-749,8313
447.0971,34.03,-59.67,30.47,15,1884,-822,8021
447.1586,23.11,-66.69,7.89,3,1866,-80,8512
447.2301,4.77,-67.86,-32.83,-10,1863,393,5977
447.2919,-5.36,-58.11,-45.76,-6,1888,466,6221
447.3635,-21.89,-46.02,-58.67,-15,1919,949,6335
447.4252,-30.91,-15.60,-70.65,-21,1997,1078,6624
447.4974,-37.14,3.90,-54.86,-23,2047,887,6860
447.5587,-36.28,30.81,-45.54,-14,2116,1279,9459
447.6302,-30.14,47.97,-5.76,-5,2160,346,13431
447.6920,-13.87,46.02,9.98,5,2155,-618,9822
447.7636,-4.40,45.63,27.13,8,2154,-14,6465
447.8252,20.21,32.76,69.23,22,2121,-728,9562
447.8973,21.95,4.29,40.78,15,2048,-539,6366
447.9586,43.96,-19.89,82.14,28,1986,-1441,6462
448.0315,34.11,-39.78,39.57,5,1935,-722,6101
448.0920,38.31,-57.33,38.67,14,1890,-1174,9720
448.1639,23.46,-65.52,3.08,2,1869,-252,6884
448.2253,9.22,-65.91,-20.26,-6,1868,-22,10774
448.2972,-7.84,-58.11,-54.81,-16,1888,564,6164
448.3585,-14.03,-39.78,-36.43,-15,1935,609,6233
448.4311,-36.48,-22.62,-80.58,-25,1979,551,6657
448.4919,-45.50,-7.80,-77.75,-20,2017,682,9839
448.5637,-25.48,31.98,-15.55,2,2119,144,6850
448.6253,-42.33,44.07,-47.13,-21,2150,745,11673
448.6970,-5.41,54.60,43.10,13,2177,22,9576
448.7586,-11.55,42.90,-1.17,0,2147,-55,6973
448.8309,20.77,31.20,78.65,22,2117,-934,10953
448.8920,27.67,1.95,57.60,22,2042,-855,9035
448.9630,33.30,-15.99,70.58,21,1996,-1052,8556
449.0254,37.30,-45.24,46.93,15,1921,-1306,6483
449.0968,33.32,-59.67,38.89,13,1884,-591,6580
449.1585,21.37,-70.20,-9.06,1,1857,-427,8464
449.2309,12.74,-63.96,2.35,-1,1873,-78,6360
449.2919,-10.33,-59.67,-64.11,-17,1884,423,6534
449.3629,-18.61,-35.88,-30.80,-11,1945,578,6486
449.4253,-36.97,-23.40,-90.49,-16,1977,347,8165
449.4969,-35.68,14.04,-39.68,-15,2073,916,7815
449.5585,-39.41,30.81,-57.02,-18,2116,821,9198
449.6302,-24.61,50.70,10.28,-2,2167,301,10223
449.6919,-19.35,46.80,-10.69,0,2157,12,7228
449.7639,0.40,48.36,52.96,0,2161,15,9335
449.8252,13.01,41.73,40.60,20,2144,-595,9631
449.8972,28.02,3.90,72.32,20,2047,-1311,6479
449.9586,35.67,-16.38,59.13,21,1995,254,9815
450.0311,40.77,-34.71,59.04,19,1948,-1005,6163
450.0919,25.79,-60.45,7.31,5,1882,-532,6433
450.1640,29.72,-63.57,11.99,11,1874,-166,7240
450.2253,1.53,-66.30,-33.63,-12,1867,696,6462
450.2982,-11.73,-60.45,-45.60,-11,1882,79,6441
450.3587,-28.75,-39.39,-58.23,-18,1936,2015,6674
450.4308,-39.69,-15.99,-73.70,-19,1996,1680,5992
450.4919,-44.25,7.80,-64.98,-19,2057,1171,6405
450.5640,-37.35,32.37,-37.97,-8,2120,752,6981
450.6254,-34.69,45.63,-18.32,-6,2154,474,6786
450.6971,-19.24,48.75,7.32,2,2162,4,6643
450.7586,-5.10,45.63,33.88,5,2154,-122,8476
450.8305,15.90,35.10,58.74,19,2127,961,6853
450.8919,22.60,3.51,45.36,18,2046,-644,8078
450.9642,39.38,-21.45,68.69,24,1982,-924,7373
451.0252,38.64,-43.68,51.56,15,1925,-568,6074
451.0969,29.34,-60.06,19.63,10,1883,-582,6460
451.1586,26.44,-66.69,15.06,6,1866,-356,6602
451.2309,3.65,-67.86,-30.61,-11,1863,192,6383
451.2919,-9.52,-62.01,-53.55,-9,1878,7,6246
451.3635,-15.69,-37.83,-54.92,-15,1940,759,6475
451.4278,-34.77,-13.65,-72.04,-23,2002,706,6043
451.4960,-40.96,12.48,-57.69,-20,2069,1549,6467
451.5587,-34.26,31.20,-39.18,-10,2117,595,6968
451.6305,-28.88,46.02,-11.99,-10,2155,508,6861
451.6919,-15.94,49.53,6.02,2,2164,-235,9132
451.7636,-0.65,44.46,41.91,13,2151,-86,6997
451.8252,14.51,25.35,43.48,15,2102,-614,6922
451.8970,27.15,4.68,74.19,20,2049,-1322,7164
451.9586,36.08,-22.23,58.84,21,1980,-734,7991
452.0304,42.63,-33.15,63.30,21,1952,-725,6116
452.0920,25.09,-61.62,3.04,0,1879,-261,8128
452.1639,29.32,-62.01,9.28,10,1878,-318,7374
452.2253,2.45,-69.81,-40.16,-9,1858,184,6470
452.2968,-0.10,-54.21,-29.84,-8,1898,390,6241
452.3587,-25.84,-37.44,-81.80,-22,1941,955,8568
452.4304,-28.19,-12.09,-48.13,-15,2006,1280,6736
452.4920,-41.19,8.97,-83.93,-22,2060,1281,9392
452.5635,-30.91,34.71,-27.14,-8,2126,456,6526
452.6253,-29.51,46.80,-24.98,-7,2157,571,8201
452.6972,-8.89,54.99,34.74,9,2178,788,8830
452.7587,-7.04,42.12,11.27,8,2145,-765,8453
452.8305,19.22,29.25,62.58,23,2112,-600,8870
452.8919,24.30,4.68,24.30,0,2049,-694,9642
452.9639,55.79,-16.77,93.43,33,1994,-1902,7493
453.0252,41.02,-43.68,27.66,8,1925,-805,8054
453.0969,45.76,-58.89,58.47,20,1886,-926,6586
453.1587,17.77,-70.98,-34.97,-8,1855,-305,6138
453.2293,19.68,-58.89,13.31,-2,1886,664,6415
453.2919,-15.42,-63.57,-95.19,-14,1874,-72,6126
453.3640,-14.09,-39.78,-33.16,-19,1935,1965,6237
453.4251,-41.40,-25.74,-109.24,-11,1971,-45,6362
453.4970,-24.03,20.67,-6.86,-1,2090,567,7119
453.5586,-43.83,31.59,-79.39,-25,2118,793,6893
453.6299,-20.24,53.04,10.47,4,2173,674,8493
453.6920,-22.75,47.58,-17.38,-6,2159,452,8743
453.7638,8.25,45.24,66.55,20,2153,-722,6988
453.8254,7.09,28.86,27.34,11,2111,-31,11655
453.8972,36.51,3.90,103.51,32,2047,-1304,8965
453.9586,22.29,-23.79,9.10,8,1976,-473,8472
454.0299,43.65,-42.12,67.69,23,1929,-1373,6627
454.0918,27.53,-62.01,14.54,6,1878,181,6588
454.1645,26.16,-65.52,19.49,8,1869,-301,8224
454.2254,0.60,-68.64,-44.27,-11,1861,417,13026
454.2982,-5.80,-58.50,-28.55,-9,1887,543,9179
454.3587,-28.53,-37.83,-78.73,-26,1940,1012,6849
454.4309,-29.86,-12.48,-72.18,-17,2005,1202,9195
454.4920,-41.43,17.55,-63.20,-18,2082,1241,12057
454.5644,-32.63,30.81,-34.01,-8,2116,566,6832
454.6277,-30.70,47.97,-17.33,-14,2160,595,11218
454.6971,-5.62,49.53,29.16,11,2164,-328,12194
454.7586,-6.54,44.07,18.95,4,2150,-102,7755
454.8302,22.07,26.52,75.45,19,2105,-953,6861
454.8921,21.53,2.34,36.80,13,2043,-591,6649
454.9632,40.50,-18.33,58.58,24,1990,-1230,6981
455.0253,34.57,-43.68,40.03,16,1925,-617,6287
455.0965,32.54,-63.96,20.89,7,1873,-326,6160
455.1585,19.85,-66.69,-0.69,1,1866,95,5853
455.2303,9.83,-64.74,-12.69,-6,1871,-52,6190
455.2920,-9.96,-57.33,-55.91,-16,1890,599,6183
455.3626,-18.17,-35.10,-44.47,-14,1947,500,5971
455.4254,-39.15,-15.60,-84.31,-22,1997,1463,6315
455.4971,-38.52,13.65,-60.76,-21,2072,116,7412
455.5585,-33.32,37.05,-32.32,-9,2132,880,7185
455.6301,-28.48,45.63,-22.08,-5,2154,265,6875
455.6920,-11.51,52.65,28.52,4,2172,-137,6483
455.7631,-0.15,43.68,27.15,7,2149,-535,6618
455.8257,17.00,29.64,61.23,17,2113,-722,9777
455.8970,30.63,1.56,57.81,23,2041,-1096,7592
455.9597,34.72,-21.45,59.99,16,1982,-698,8554
456.0304,40.82,-50.31,27.40,16,1908,-1144,9036
456.0919,31.68,-60.06,26.55,10,1883,-425,6450
456.1636,17.04,-69.81,-22.69,1,1858,-734,6586
456.2254,14.87,-61.23,5.31,-2,1880,448,6289
456.2969,-15.20,-61.62,-82.24,-19,1879,231,7069
456.3586,-25.39,-36.66,-15.86,-19,1943,745,9437
456.4298,-46.36,-12.87,-106.04,-29,2004,1549,6464
456.4920,-36.29,13.65,-31.61,-12,2072,589,6497
456.5633,-42.46,32.37,-48.95,-18,2120,674,6680
456.6257,-29.35,48.75,-1.95,-2,2162,530,10087
456.6972,-18.62,47.97,0.58,0,2160,-115,7034
456.7586,-2.02,45.24,45.75,7,2153,-49,9997
456.8300,15.50,21.84,52.49,15,2093,-994,6454
456.8919,24.68,2.73,55.24,19,2044,-423,8681
456.9636,37.78,-21.45,59.95,25,1982,-567,6247
457.0254,33.13,-46.02,37.07,13,1919,-1153,6508
457.0969,31.77,-62.40,23.02,8,1877,-308,6334
457.1585,17.06,-64.35,-9.94,1,1872,166,6252
457.2299,10.38,-64.74,-9.16,-2,1871,-26,6502
457.2918,-19.59,-60.45,-70.09,-19,1882,-473,6359
457.3633,-26.14,-32.76,-30.20,-17,1953,1171,6174
457.4254,-46.26,-17.94,-101.64,-22,1991,903,6447
457.4970,-39.18,7.41,-28.42,-27,2056,1517,6584
457.5585,-42.93,30.81,-58.46,-18,2116,913,6740
457.6301,-23.68,49.92,15.77,-1,2165,332,6533
457.6919,-21.43,46.02,-12.82,-3,2155,-99,8647
457.7635,6.24,47.58,67.11,2,2159,-98,6958
457.8253,16.76,20.28,41.54,16,2089,-801,6875
457.8966,30.46,1.95,79.95,24,2042,-746,6554
457.9586,29.55,-26.13,25.63,14,1970,-732,9227
458.0301,43.43,-46.80,69.24,24,1917,-975,6624
458.0919,22.55,-61.23,0.40,0,1880,33,6281
458.1635,20.43,-67.08,-11.18,5,1865,-98,6342
458.2252,7.55,-63.18,-15.15,-8,1875,140,6266
458.2970,-10.91,-57.33,-60.58,-14,1890,473,6622
458.3585,-19.52,-35.88,-51.15,-16,1945,394,6465
458.4301,-36.15,-8.58,-73.33,-23,2015,771,6387
458.4919,-41.03,19.11,-61.27,-20,2086,1172,7554
458.5635,-34.15,33.54,-40.31,-9,2123,446,6433
458.6253,-25.60,51.09,0.65,-1,2168,448,6377
458.6969,-11.58,49.14,10.57,6,2163,-249,7252
458.7585,4.41,40.17,49.13,14,2140,-771,6490
458.8301,18.34,26.91,60.95,16,2106,-947,6791
458.8919,28.15,0.39,65.27,19,2038,-822,8072
458.9634,38.13,-25.74,60.71,18,1971,-798,6506
459.0252,33.91,-42.51,40.01,10,1928,-333,6473
459.0969,32.71,-61.62,21.73,7,1879,-429,6277
459.1586,21.14,-64.74,-1.09,1,1871,368,8791
459.2301,6.61,-63.57,-28.57,-5,1874,172,7800
459.2918,-10.25,-54.60,-58.46,-14,1897,619,8884
459.3633,-18.26,-33.15,-45.03,-15,1952,372,6165
459.4253,-39.88,-19.11,-89.51,-21,1988,853,8970
459.4969,-30.70,19.11,-26.88,-13,2086,1005,6974
459.5587,-39.95,38.22,-50.72,-18,2135,1199,6784
459.6299,-22.71,49.53,1.09,-4,2164,572,10134
459.6920,-14.79,49.53,6.50,1,2164,-134,9184
459.7636,7.26,43.29,54.07,16,2148,-602,6650
459.8252,14.02,23.40,40.12,15,2097,-1022,11118
459.8977,33.27,1.56,43.01,9,2041,-915,7299
459.9585,54.09,-20.67,93.74,28,1984,-1044,6832
460.0308,33.49,-44.07,10.47,6,1924,-638,6739
460.0920,48.89,-60.06,56.35,20,1883,-864,7382
460.1633,17.61,-65.13,-26.88,4,1870,-477,6402
460.2252,22.84,-62.40,-1.22,7,1877,-134,8545
460.2970,-16.21,-52.65,-80.11,-27,1902,1376,6381
460.3585,-9.28,-26.91,-30.47,-4,1968,629,6961
460.4303,-42.23,-12.09,-110.80,-28,2006,1134,10065
460.4919,-24.49,25.35,-7.71,-11,2102,1020,12227
460.5664,-41.69,32.37,-83.91,-20,2120,655,6747
460.6252,-11.85,55.77,37.15,4,2180,482,10291
460.6982,-22.61,45.63,-33.82,-9,2154,-101,7263
460.7585,17.18,45.63,90.01,26,2154,-815,7173
460.8302,10.76,24.96,-1.67,14,2101,-744,9887
460.8919,44.11,6.24,104.97,33,2053,-754,8165
460.9632,37.01,-30.42,32.27,10,1959,-1375,9189
461.0254,43.43,-39.00,76.97,13,1937,-195,8797
461.0967,29.14,-62.79,0.07,15,1876,-879,6627
461.1585,22.66,-64.74,20.48,4,1871,-85,7930
461.2301,2.72,-67.47,-48.68,-12,1864,175,6381
461.2919,-6.80,-56.94,-28.59,-18,1891,718,6143
461.3635,-32.32,-38.22,-100.14,-25,1939,603,6267
461.4252,-21.28,-6.24,-14.33,-14,2021,1204,7037
461.4967,-46.78,17.94,-98.42,-29,2083,1551,6955
461.5586,-24.82,36.27,-5.89,-17,2130,1159,9015
461.6302,-30.59,39.78,-22.10,-1,2139,27,6824
461.6920,-9.51,49.53,29.93,10,2164,-139,6882
461.7633,-1.06,40.56,23.12,10,2141,-287,8188
461.8253,23.31,32.76,86.68,9,2121,-306,9425
461.8967,27.68,3.12,49.94,29,2045,-1658,6593
461.9586,37.85,-25.35,81.44,22,1972,-749,9828
462.0302,29.28,-50.70,25.81,10,1907,-978,6392
462.0919,33.19,-62.01,37.37,11,1878,-633,6986
462.1638,13.54,-69.42,-18.27,-4,1859,-520,6831
462.2252,3.59,-62.40,-24.25,-7,1877,522,6425
462.2966,-13.19,-55.77,-58.06,-16,1894,509,6551
462.3586,-26.37,-29.25,-53.88,-21,1962,1348,9696
462.4302,-41.21,-12.09,-87.41,-21,2006,1059,6927
462.4919,-34.04,18.72,-27.30,-16,2085,1280,7198
462.5638,-40.40,35.10,-48.09,-18,2127,728,8383
462.6253,-24.92,41.34,2.03,-15,2143,755,9440
462.6965,-16.43,51.09,2.66,5,2168,119,6612
462.7586,7.93,41.34,64.67,19,2143,-796,10340
462.8301,11.07,20.28,30.47,12,2089,-732,6600
462.8919,35.04,0.78,88.87,24,2039,-1223,9623
462.9641,34.26,-28.08,61.32,19,1965,-849,10581
463.0253,32.07,-51.48,38.15,10,1905,-817,9243
463.0976,31.54,-60.45,32.00,9,1882,-578,10405
463.1587,16.18,-69.03,-11.85,1,1860,-291,11215
463.2306,3.32,-66.30,-23.52,-8,1867,180,8783
463.2919,-19.25,-59.67,-59.92,-16,1884,340,6973
463.3637,-36.39,-30.03,-62.92,-21,1960,1145,9450
463.4253,-37.24,-22.62,-70.78,-13,1979,775,12971
463.5018,-45.66,24.96,-29.99,-17,2101,1142,11121
463.5585,-32.70,32.37,-41.42,-4,2120,-71,12413
463.6303,-31.85,49.14,-3.39,-14,2163,638,6549
463.6920,-6.96,47.19,22.97,12,2158,-746,8638
463.7641,-1.26,42.90,34.48,5,2147,-236,6930
463.8253,24.62,24.96,75.65,24,2101,-1105,6097
463.8973,27.33,0.39,70.11,13,2038,-562,6562
463.9585,43.20,-26.52,49.74,14,1969,-883,8521
464.0300,45.30,-51.48,52.43,19,1905,-2554,6511
464.0920,30.25,-62.79,7.03,4,1876,-151,9263
464.1638,25.19,-65.91,6.63,3,1868,-344,6735
464.2252,4.59,-64.74,-37.31,-7,1871,224,6564
464.2974,-9.57,-46.41,-47.00,-16,1918,983,7537
464.3586,-21.33,-30.81,-51.92,-18,1958,901,6505
464.4300,-40.23,-7.02,-86.98,-29,2019,727,6318
464.4919,-27.56,21.84,-15.30,-10,2093,779,8936
464.5640,-38.38,34.32,-48.48,-18,2125,605,6967
464.6254,-22.66,48.75,-3.46,-2,2162,627,6969
464.6974,-13.37,50.70,27.09,1,2167,-103,7181
464.7585,11.13,41.34,59.78,18,2143,-836,6485
464.8303,14.76,26.52,40.36,15,2105,-715,8183
464.8919,35.77,0.00,47.97,10,2037,-655,6798
464.9639,49.67,-21.45,62.67,24,1982,-1162,6302
465.0254,42.83,-40.95,19.11,17,1932,-116,6906
465.0975,46.19,-64.74,25.98,11,1871,-1138,7145
465.1586,24.45,-62.40,-6.64,-5,1877,663,6325
465.2296,18.67,-64.35,12.14,6,1872,-219,6130
465.2920,-34.94,-60.45,-103.76,-32,1882,341,6624
465.3642,-16.58,-30.81,-13.57,-8,1958,740,6577
465.4254,-53.39,-10.53,-112.62,-35,2010,1707,7869
465.4976,-28.16,16.77,-13.17,-9,2080,1658,6605
465.5586,-50.19,34.32,-68.01,-24,2125,660,6956
465.6297,-23.45,48.36,9.87,3,2161,166,6439
465.6919,-19.72,46.41,4.68,0,2156,-5,6747
465.7641,1.38,42.51,43.30,14,2146,-452,6473
465.8252,15.47,21.84,53.09,17,2093,-926,10308
465.8973,26.32,1.95,42.73,7,2042,-85,6141
465.9586,57.33,-23.40,80.94,31,1977,-1168,6654
466.0305,40.35,-46.41,38.89,9,1918,-589,7483
466.0919,39.29,-60.45,27.36,8,1882,-528,6307
466.1640,21.26,-65.52,-17.47,-4,1869,-79,6327
466.2254,16.16,-60.84,-0.93,-1,1881,310,8840
466.2978,-12.19,-52.65,-71.42,-21,1902,662,6549
466.3586,-15.04,-28.08,-38.46,-10,1965,706,6913
466.4304,-37.20,-24.57,-66.20,-18,1974,368,7640
466.4919,-39.16,7.80,-57.56,-20,2057,969,7550
466.5641,-33.10,36.66,-35.64,-9,2131,445,6626
466.6252,-24.53,46.02,2.70,-13,2155,190,11415
466.6976,-12.02,49.92,7.62,7,2165,-139,6771
466.7586,5.00,40.17,49.96,14,2140,-500,9133
466.8305,25.67,31.59,70.09,17,2118,-772,8393
466.8921,25.75,0.39,47.65,17,2038,-448,6545
466.9637,40.73,-26.13,71.35,23,1970,-662,7704
467.0253,32.57,-49.92,38.78,12,1909,-973,8919
467.0976,29.84,-63.18,16.87,8,1875,-590,6630
467.1587,19.65,-66.30,6.37,1,1867,-163,9000
467.2305,2.88,-60.45,-51.16,-12,1882,824,7802
467.2919,-8.10,-51.87,-34.78,-11,1904,821,6225
467.3626,-29.50,-33.93,-24.38,-27,1950,905,6096
467.4253,-54.28,-14.43,-95.28,-29,2000,1122,7961
467.4977,-48.07,21.06,-41.75,-14,2091,1184,6698
467.5586,-45.65,33.93,-51.38,-14,2124,640,11103
467.6306,-27.01,47.19,14.14,-3,2158,232,8488
467.6920,-18.46,46.80,-18.46,3,2157,-202,6287
467.7634,13.22,45.63,87.07,25,2154,-199,7165
467.8253,16.65,25.74,22.22,26,2103,-1428,7893
467.8973,39.12,5.46,98.02,16,2051,-572,6696
467.9587,34.15,-33.15,23.97,12,1952,-1140,10812
468.0307,45.50,-38.61,76.05,9,1938,-399,7033
468.0919,25.85,-65.52,-14.56,1,1869,-426,6582
468.1642,25.82,-63.57,25.02,8,1874,-280,6368
468.2253,3.91,-65.91,-34.92,-13,1868,96,6124
468.2978,-7.98,-47.19,-26.55,-12,1916,842,6606
468.3586,-32.27,-31.20,-93.48,-29,1957,810,9161
468.4308,-29.04,-1.56,-50.01,-14,2033,756,7273
468.4920,-40.61,21.84,-63.79,-21,2093,516,6674
468.5638,-33.09,42.12,-35.17,-10,2145,740,8718
468.6252,-23.23,49.14,-5.17,-2,2163,259,7977
468.6973,-13.05,50.31,13.15,4,2166,42,8694
468.7586,10.14,40.56,55.63,19,2141,-654,10279
468.8308,18.69,15.60,52.76,15,2077,-997,8100
468.8919,34.75,-4.68,78.02,24,2025,-1272,9279
468.9643,46.45,-17.94,85.34,12,1991,-708,10148
469.0252,42.64,-52.26,7.49,3,1903,-1497,8282
469.0959,49.10,-57.72,58.41,20,1889,-815,6737
469.1587,17.96,-68.64,-43.05,-11,1861,-336,9196
469.2301,17.85,-58.89,10.51,-2,1886,297,7510
469.2919,-15.10,-55.77,-91.41,-26,1894,465,10302
469.3636,-14.94,-19.50,-18.38,-7,1987,520,8394
469.4253,-42.52,-15.21,-113.96,-12,1998,757,7796
469.4965,-22.47,30.03,8.31,2,2114,701,9669
469.5586,-44.52,32.76,-90.70,-21,2121,626,11918
469.6302,-15.01,54.21,61.67,11,2176,-313,7593
469.6919,-21.38,44.46,-46.81,2,2151,-701,9128
469.7633,15.84,43.29,100.35,30,2148,-852,6890
