t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
262.3518,49.20,30.81,80.63,39,2116,-2494,6176
262.4137,55.93,-9.75,59.19,22,2012,-1325,6706
262.4855,77.94,-38.61,88.62,38,1938,-1623,6283
262.5471,3.06,-70.59,-47.10,-8,1856,-502,6603
262.6188,-15.99,-41.73,-42.15,-21,1930,1305,7728
262.6803,-46.99,-25.35,-84.98,-28,1972,936,6786
262.7520,-60.17,39.39,-69.34,-40,2138,3261,6716
262.8137,-29.33,62.79,-20.71,-7,2198,503,7196
262.8864,-5.98,72.15,18.08,-4,2222,795,6471
262.9471,45.28,49.14,80.50,39,2163,-2026,6249
263.0184,55.19,7.41,80.89,37,2056,-1952,6691
263.0804,50.50,-34.71,51.68,32,1948,-1806,6353
263.1526,31.55,-62.79,19.70,11,1876,-756,6485
263.2137,-12.22,-63.57,-46.42,-14,1874,245,6678
263.2854,-34.64,-31.59,-60.04,-26,1956,1345,6142
263.3471,-65.53,2.73,-88.86,-47,2044,1891,7303
263.4196,-48.17,59.28,-32.36,-21,2189,1511,7945
263.4806,-15.42,71.37,3.09,2,2220,133,6463
263.5513,17.41,62.40,37.27,11,2197,-91,6340
263.6137,78.10,33.93,115.54,54,2124,-2110,6193
263.6855,66.82,-17.55,76.39,34,1992,-1697,6220
263.7471,42.45,-54.60,18.38,11,1897,-760,5980
263.8190,17.71,-62.79,-18.62,-5,1876,-109,7240
263.8803,-29.14,-47.19,-67.21,-29,1916,1297,6628
263.9519,-47.90,-4.68,-83.89,-34,2025,1293,6118
264.0137,-53.75,35.10,-62.70,-36,2127,1818,6546
264.0856,-33.54,68.25,-19.94,-16,2212,1187,6705
264.1471,11.13,70.20,42.78,18,2217,-313,8816
264.2190,31.59,37.83,62.47,29,2134,-1001,7432
264.2803,64.01,11.70,87.69,43,2067,-1774,6389
264.3522,53.26,-39.39,37.80,31,1936,-1857,6267
264.4137,23.73,-65.13,15.83,10,1870,-328,6568
264.4856,-23.64,-63.57,-55.36,-20,1874,163,6174
264.5471,-47.54,-27.69,-73.66,-33,1966,1527,10122
264.6191,-67.74,17.94,-82.67,-44,2083,1836,6061
264.6803,-37.52,59.28,-23.37,-20,2189,1659,6506
264.7520,-18.88,63.96,3.00,-2,2201,253,6948
264.8136,29.17,59.28,68.42,25,2189,-1089,6611
264.8856,53.80,23.79,78.52,41,2098,-1709,6674
264.9471,57.11,-27.30,69.42,34,1967,-1304,7123
265.0198,29.68,-60.45,15.87,7,1882,-847,6191
265.0803,0.85,-64.35,-27.43,-4,1872,49,12131
265.1518,-38.47,-42.90,-72.73,-29,1927,1018,6217
265.2136,-53.68,-1.95,-76.34,-36,2032,1420,6626
265.2853,-58.76,41.73,-63.05,-35,2144,1741,7553
265.3470,-25.27,71.76,-3.47,-4,2221,618,9884
265.4192,10.09,63.18,38.36,17,2199,-697,6484
265.4804,41.60,34.71,75.28,35,2126,-1352,10209
265.5519,62.88,-14.82,81.02,41,1999,-1565,7005
265.6136,44.32,-49.92,41.83,19,1909,-1581,7218
265.6852,12.58,-65.52,-14.03,12,1869,-1043,12072
265.7470,-28.84,-60.84,-64.77,-23,1881,717,8949
265.8196,-42.58,-17.16,-67.73,-29,1993,1397,6613
265.8803,-65.95,28.08,-86.10,-43,2109,1238,7097
265.9529,-28.81,72.15,-4.98,-5,2222,1895,7795
266.0137,-5.99,67.86,10.93,4,2211,76,10456
266.0852,45.81,51.87,87.44,40,2170,-1082,6824
266.1470,59.19,7.02,79.57,38,2055,-2599,6587
266.2190,60.38,-32.37,62.70,35,1954,-1622,6241
266.2805,25.13,-63.18,4.21,5,1875,-460,6301
266.3517,-0.06,-60.45,-34.75,-7,1882,627,6145
266.4136,-41.55,-34.32,-74.40,-39,1949,1778,6005
266.4853,-61.44,-2.34,-88.34,-36,2031,1346,6685
266.5471,-46.05,51.87,-46.43,-27,2170,1409,7067
266.6192,-18.78,70.98,1.64,-4,2219,371,6469
266.6808,22.93,67.86,56.32,17,2211,-551,10776
266.7522,46.86,25.35,69.23,35,2102,-1495,7276
266.8137,66.10,-14.43,83.11,41,2000,-1812,6512
266.8849,39.30,-52.65,21.47,27,1902,-2044,6435
266.9471,14.93,-63.57,-6.15,-4,1874,1,6604
267.0190,-23.22,-53.04,-57.22,-26,1901,645,6884
267.0804,-53.71,-18.33,-81.26,-42,1990,1814,9213
267.1519,-59.87,39.78,-73.80,-35,2139,1353,7435
267.2136,-30.98,63.96,-17.38,-14,2201,663,8803
267.2856,1.87,68.25,37.63,16,2212,-612,9134
267.3471,37.33,46.41,65.82,34,2156,-1488,7064
267.4176,67.10,1.95,79.49,33,2042,-2006,6825
267.4803,75.90,-25.35,66.87,43,1972,-1704,8467
267.5522,22.05,-62.79,-16.08,-8,1876,131,7359
267.6135,1.79,-56.55,-24.17,-5,1892,-46,6322
267.6850,-52.59,-29.64,-94.75,-44,1961,1717,6471
267.7470,-49.43,22.23,-59.70,-35,2094,2503,6366
267.8180,-41.82,59.28,-38.67,-19,2189,1539,7754
267.8803,-12.26,73.71,9.71,2,2226,395,8005
267.9522,27.10,52.26,64.48,29,2171,-1450,7327
268.0136,48.41,24.57,73.52,32,2100,-1481,9054
268.0849,61.31,-28.47,71.63,35,1964,-1454,6855
268.1471,34.89,-56.16,23.57,16,1893,-868,6996
268.2180,-3.42,-66.30,-31.09,-11,1867,-400,6302
268.2802,-35.16,-42.51,-63.85,-28,1928,1173,6452
268.3524,-61.90,7.02,-96.20,-45,2055,3413,8264
268.4136,-57.17,42.51,-67.10,-34,2146,1613,9009
268.4857,-23.48,70.59,2.96,-1,2218,210,7916
268.5471,6.19,64.35,32.61,15,2202,-442,9802
268.6180,46.80,32.37,87.93,43,2120,-2182,9125
268.6803,62.16,-6.63,78.30,40,2020,-1772,7016
268.7522,44.16,-51.87,43.91,18,1904,-1662,7156
268.8135,10.86,-65.13,-17.04,-5,1870,66,7471
268.8851,-17.47,-58.50,-43.55,-18,1887,816,6831
268.9471,-43.16,-20.67,-69.41,-35,1984,1650,9120
269.0182,-60.73,30.03,-72.08,-39,2114,1791,7284
269.0803,-34.85,62.40,-27.07,-12,2197,855,6665
269.1521,-10.33,71.76,22.12,3,2221,133,7174
269.2136,37.22,65.52,75.85,25,2205,-404,9295
269.2852,49.63,26.52,69.85,38,2105,-1300,7096
269.3469,56.76,-30.81,57.01,35,1958,-1552,8012
269.4183,32.07,-63.18,17.60,10,1875,-707,6241
269.4804,-4.84,-63.57,-38.11,-14,1874,266,6625
269.5514,-35.73,-38.61,-63.68,-30,1938,1217,6271
269.6136,-63.36,-22.62,-88.00,-34,1979,1602,6744
269.6852,-61.16,50.31,-61.25,-32,2166,1327,6886
269.7469,-11.92,71.76,15.81,8,2221,73,8331
269.8185,11.03,58.11,36.22,17,2186,-669,6466
269.8803,46.66,33.54,93.05,40,2123,-1480,6634
269.9518,50.08,-17.94,51.69,32,1991,-1497,6158
270.0136,48.46,-54.99,49.81,25,1896,-1452,6235
270.0849,8.52,-65.13,-20.82,-10,1870,-42,6603
270.1470,-22.85,-47.97,-54.88,-23,1914,1194,7112
270.2182,-50.76,-6.63,-73.26,-39,2020,1605,6674
270.2802,-51.92,28.47,-68.97,-34,2110,948,6674
270.3518,-30.45,65.52,-11.63,-12,2205,855,6687
270.4135,3.99,69.03,31.84,14,2214,-97,6757
270.4851,32.64,48.36,70.55,31,2161,-837,7465
270.5469,62.39,0.00,82.27,43,2037,-2334,9507
270.6183,53.40,-40.95,60.18,27,1932,-1425,6579
270.6802,24.36,-63.18,-3.56,8,1875,-953,6325
270.7521,-12.32,-57.33,-39.87,-19,1890,760,6220
270.8136,-46.95,-26.91,-82.00,-37,1968,1626,6329
270.8852,-60.95,18.72,-81.56,-36,2085,2081,6296
270.9470,-42.88,56.16,-32.70,-20,2181,1616,6854
271.0182,-14.02,72.15,9.36,2,2222,0,6780
271.0804,25.30,61.23,64.20,26,2194,-735,8907
271.1517,45.75,20.67,67.01,35,2090,-1479,6483
271.2136,60.42,-14.82,69.89,42,1999,-1536,6305
271.2852,36.03,-55.77,19.54,22,1894,-1057,6075
271.3470,0.22,-63.96,-26.65,-11,1873,351,6485
271.4182,-27.94,-47.58,-56.52,-19,1915,1143,6496
271.4802,-63.97,-4.29,-93.53,-49,2026,1739,6669
271.5515,-49.65,42.51,-58.24,-25,2146,1412,7676
271.6137,-25.35,72.54,-8.74,-6,2223,1372,6509
271.6848,13.70,70.98,42.52,12,2219,-327,7099
271.7470,43.15,41.73,79.11,28,2144,-1172,6567
271.8179,55.35,4.29,68.78,40,2048,-2633,6290
271.8803,49.85,-35.88,44.89,36,1945,-2079,7065
271.9517,30.10,-63.57,14.38,12,1874,-418,6195
272.0135,-29.53,-58.11,-69.81,-33,1888,955,6555
272.0846,-44.96,-24.57,-66.25,-36,1974,1377,6451
272.1470,-66.06,24.57,-85.60,-45,2100,1606,6546
272.2184,-43.02,61.23,-40.25,-18,2194,1289,6498
272.2803,1.41,72.93,35.12,1,2224,266,7584
272.3520,20.44,56.94,38.95,23,2183,-1218,6362
272.4135,57.31,12.48,57.31,45,2069,-2189,6462
272.4869,70.66,-21.84,85.27,33,1981,-1609,6341
272.5470,37.14,-63.96,8.62,6,1873,-1121,8726
272.6181,-0.53,-63.18,-26.71,-14,1875,384,6748
272.6804,-30.73,-43.29,-69.64,-22,1926,811,8905
272.7514,-52.23,0.00,-72.53,-40,2037,1719,6951
272.8136,-49.80,51.48,-52.58,-26,2169,1351,6526
272.8852,-18.81,70.59,-0.60,-3,2218,214,8532
272.9470,16.07,63.96,44.75,21,2201,-641,6585
273.0185,47.77,41.73,74.94,34,2144,-987,6668
273.0804,61.65,-7.80,61.65,43,2017,-1450,6633
273.1520,61.70,-41.34,58.87,30,1931,-1157,6463
273.2137,7.45,-65.13,-30.51,13,1870,-995,6844
273.2850,-17.18,-45.63,-45.47,-21,1920,811,6908
273.3470,-53.15,-17.55,-91.63,-35,1992,1773,6582
273.4182,-51.29,34.71,-56.73,-31,2126,1959,6941
273.4803,-36.92,66.30,-27.48,-18,2207,1224,9370
273.5516,5.58,70.20,33.82,16,2217,-254,6899
273.6137,31.50,45.24,59.72,27,2153,-1496,10048
273.6851,60.10,3.51,81.83,44,2046,-2074,6925
273.7470,55.35,-40.17,57.74,29,1934,-1321,6494
273.8184,27.56,-62.79,12.40,8,1876,-605,6603
273.8803,-10.47,-62.40,-44.73,-16,1877,191,7121
273.9515,-43.33,-27.69,-73.26,-34,1966,1404,6308
274.0136,-59.73,2.73,-89.78,-36,2044,1468,9231
274.0851,-42.46,47.58,-31.14,-34,2159,816,7115
274.1470,-17.32,70.59,1.10,-1,2218,253,6911
274.2186,28.47,66.30,67.39,18,2207,-634,8272
274.2803,45.24,18.72,64.49,34,2085,-1660,7238
274.3514,62.84,-11.31,80.78,41,2008,-1507,6292
274.4137,36.05,-59.28,20.58,22,1885,-1536,9044
274.4850,2.40,-64.35,-20.92,-4,1872,-51,6852
274.5469,-29.50,-49.14,-61.75,-20,1911,1078,6183
274.6186,-66.10,-17.94,-99.12,-43,1991,1869,6737
274.6803,-56.16,39.39,-65.40,-30,2138,1241,6916
274.7574,-28.57,66.69,-10.82,-5,2208,352,6561
274.8139,4.00,68.25,32.99,13,2212,-210,8502
274.8852,47.21,43.68,84.47,37,2149,-2833,8965
274.9471,56.41,-1.56,69.20,40,2033,-1738,13222
275.0193,55.33,-41.34,62.44,29,1931,-1267,9737
275.0803,14.28,-66.30,-9.92,-1,1867,-516,8466
275.1582,-12.83,-56.16,-46.54,-21,1893,609,11758
275.2135,-43.98,-24.57,-73.60,-35,1974,1458,10043
275.2850,-63.96,23.79,-83.28,-45,2098,2138,6713
275.3470,-42.49,59.28,-37.38,-17,2189,1265,7728
275.4188,-3.45,71.76,25.18,9,2221,42,6562
275.4803,23.51,49.92,49.61,25,2165,-1043,7289
275.5518,51.23,22.23,53.39,19,2094,-1329,9347
275.6136,81.93,-22.62,92.50,48,1979,-2064,7602
275.6849,38.64,-60.06,11.88,10,1883,-920,6735
275.7470,2.21,-59.28,-28.37,-15,1885,662,10032
275.8189,-26.32,-37.44,-56.76,-28,1941,1462,6664
275.8804,-58.74,-2.34,-86.61,-45,2031,1746,6352
275.9521,-47.63,45.63,-54.87,-26,2154,1262,6280
276.0137,-19.33,73.32,1.48,-4,2225,631,6639
276.0853,12.96,60.84,34.24,19,2193,-969,6568
276.1470,43.41,37.44,75.58,36,2133,-781,8781
276.2188,57.11,-0.39,67.98,49,2036,-2781,6528
276.2803,46.07,-42.12,47.99,27,1929,-1145,6522
276.3525,7.66,-64.35,-13.24,-8,1872,183,7043
276.4136,-18.60,-57.33,-44.61,-16,1890,314,6541
276.4851,-75.01,-37.44,-106.13,-32,1941,1069,6623
276.5470,-73.66,28.86,-78.22,-43,2111,2284,9924
276.6190,-41.81,59.28,-25.78,-13,2189,748,6759
276.6803,-9.12,67.47,23.15,9,2210,-706,6738
276.7523,35.82,46.41,72.19,38,2156,-1587,6569
276.8136,54.54,5.46,83.54,39,2051,-2229,6124
276.8850,49.50,-20.28,53.30,38,1985,-2089,6691
276.9470,29.79,-58.11,17.49,16,1888,-506,6211
277.0187,-9.14,-63.18,-36.74,-12,1875,554,6463
277.0803,-39.73,-46.02,-70.49,-35,1919,3,6585
277.1529,-61.36,9.36,-77.49,-41,2061,2271,6612
277.2136,-52.12,51.09,-50.43,-28,2168,1382,6335
277.2851,-18.36,69.03,1.00,0,2214,230,6538
277.3472,17.48,65.91,52.21,11,2206,-19,7667
277.4186,46.55,19.50,71.66,36,2087,-1948,6697
277.4803,54.71,-16.38,79.57,33,1995,-897,6993
277.5526,35.30,-58.89,13.40,18,1886,-1535,6657
277.6136,5.22,-64.35,-15.72,-7,1872,187,6475
277.6848,-27.64,-49.92,-70.71,-27,1909,1307,6820
277.7470,-52.80,-6.63,-76.35,-40,2020,1940,6271
277.8188,-59.90,38.22,-69.48,-37,2135,1844,6182
277.8803,-28.01,68.25,-12.08,-6,2212,936,9660
277.9523,2.08,69.03,31.09,7,2214,-411,6362
278.0137,40.41,40.56,71.71,34,2141,-1070,6679
278.0853,59.15,-7.02,87.05,43,2019,-2144,6937
278.1470,49.21,-41.34,54.15,26,1931,-1027,8989
278.2183,16.63,-64.35,-2.52,1,1872,22,6875
278.2804,-16.14,-63.57,-47.37,-11,1874,142,8716
278.3523,-42.63,-25.74,-67.55,-34,1971,1180,6154
278.4136,-65.31,21.06,-88.59,-44,2091,2168,6633
278.4856,-43.82,61.62,-38.65,-17,2195,1383,8032
278.5469,-6.15,72.93,21.60,8,2224,89,9577
278.6185,25.22,51.87,52.62,26,2170,-1361,6941
278.6803,55.61,28.86,88.87,32,2111,-1381,9576
278.7524,52.26,-26.13,57.25,28,1970,-1549,6364
278.8136,34.99,-62.01,21.61,14,1878,-1322,6869
278.8854,0.20,-63.57,-31.73,-13,1874,192,7071
278.9470,-31.60,-42.90,-61.58,-29,1927,898,6707
279.0186,-61.29,-12.87,-88.87,-41,2004,1609,6656
279.0803,-51.79,49.14,-49.62,-31,2163,1874,9857
279.1522,-25.67,66.69,-14.41,-4,2208,413,6476
279.2136,12.41,66.30,48.81,21,2207,-808,10944
279.2854,49.42,28.86,71.47,40,2111,-1669,7099
279.3470,60.55,-9.75,79.45,41,2012,-1900,6119
279.4177,46.65,-44.85,44.86,23,1922,-1073,6589
279.4803,14.26,-65.91,-11.00,4,1868,-282,6271
279.5525,-16.01,-53.82,-43.59,-21,1899,582,6722
279.6137,-52.19,-30.42,-86.10,-34,1959,2019,9071
279.6857,-49.20,24.57,-51.74,-34,2100,1743,8491
279.7470,-44.90,62.01,-43.28,-20,2196,1546,8155
279.8188,4.14,74.49,39.28,2,2228,171,11467
279.8803,26.24,51.09,46.90,27,2168,-1401,9312
279.9525,59.79,10.92,89.99,41,2065,-2071,6111
280.0136,59.89,-25.74,54.24,44,1971,-1513,7161
280.0852,23.75,-63.18,6.93,2,1875,-409,6564
280.1470,3.71,-57.33,-14.59,-4,1890,1910,6482
280.2183,-49.48,-33.15,-85.95,-43,1952,1843,6251
280.2803,-53.36,7.02,-69.27,-35,2055,1932,6904
280.3521,-54.76,49.53,-57.98,-31,2164,1155,6387
280.4138,-18.43,72.15,2.27,-2,2222,560,9148
280.4864,16.46,62.01,43.57,21,2196,-844,9032
280.5470,49.40,27.69,80.50,41,2108,-1720,6645
280.6183,61.12,-20.67,66.47,36,1984,-2540,6747
280.6803,45.88,-43.29,45.21,24,1926,-1040,6115
280.7539,7.81,-68.25,-23.60,-8,1862,-706,6149
280.8137,-22.48,-49.92,-51.80,-24,1909,1112,8701
280.8856,-58.05,-19.50,-81.84,-42,1987,1437,7447
280.9470,-58.85,13.26,-68.52,-37,2071,2112,6612
281.0185,-26.26,65.91,-6.07,-1,2206,448,6559
281.0804,-5.77,67.08,17.11,2,2209,16,6908
281.1527,43.52,52.26,83.23,36,2171,-1320,6247
281.2137,51.75,-1.56,68.88,34,2033,-1784,10041
281.2853,54.21,-45.63,50.90,29,1920,-1207,7806
281.3469,20.07,-63.18,-4.09,5,1875,-187,8968
281.4184,-7.16,-62.79,-42.81,-12,1876,0,6499
281.4804,-49.47,-38.61,-82.14,-40,1938,1145,6387
281.5509,-53.22,18.33,-60.96,-36,2084,177,7028
281.6137,-46.67,53.43,-41.93,-23,2174,1091,6914
281.6855,-18.90,71.37,11.22,-2,2220,157,7379
281.7470,28.42,59.67,64.87,31,2190,-1119,9221
281.8183,46.25,16.77,68.10,30,2080,-1493,6273
281.8803,61.55,-25.35,73.48,39,1972,-1488,6198
281.9515,33.60,-58.50,23.92,11,1887,-645,6141
282.0136,1.95,-65.13,-30.28,-11,1870,15,6452
282.0857,-31.29,-45.63,-60.75,-26,1920,1518,6932
282.1470,-53.10,-11.70,-78.69,-38,2007,1194,9271
282.2187,-55.48,49.14,-50.50,-31,2163,1191,6927
282.2803,-25.91,68.25,-14.38,-6,2212,541,7283
282.3515,13.58,69.81,54.02,20,2216,-415,8490
282.4139,42.02,52.65,69.69,32,2172,-1369,7109
282.4856,61.98,-5.46,88.29,39,2023,-1769,7633
282.5470,45.89,-52.26,35.67,25,1903,-1881,10181
282.6184,24.27,-66.69,6.16,5,1866,-1547,6255
282.6804,-20.90,-62.79,-58.79,-20,1876,189,6421
282.7514,-47.69,-14.82,-69.61,-34,1999,1646,6039
282.8137,-55.82,21.45,-74.55,-32,2092,1559,6162
282.8853,-44.41,53.82,-33.65,-27,2175,1438,6301
282.9473,-5.70,71.37,24.32,-5,2220,517,9020
283.0184,27.64,47.19,49.49,28,2158,-466,6458
283.0804,55.22,15.21,90.39,39,2076,-2307,7627
283.1514,49.32,-35.10,50.21,24,1947,-1369,6001
283.2138,33.99,-59.67,15.92,17,1884,-684,6533
283.2847,-3.34,-62.79,-28.64,-13,1876,375,6048
283.3471,-39.54,-41.34,-71.90,-34,1931,1037,6284
283.4188,-57.71,12.09,-75.75,-38,2068,2105,6438
283.4802,-50.99,47.58,-55.84,-27,2159,739,6855
283.5515,-22.61,73.71,7.56,-1,2226,414,9090
283.6138,17.18,64.74,43.57,21,2203,-900,6437
283.6842,47.99,30.03,54.40,20,2114,-1487,6604
283.7471,87.12,-12.87,106.17,56,2004,-2405,6496
283.8186,48.57,-39.39,29.33,23,1936,-1162,6470
283.8804,17.13,-62.79,-10.02,-2,1876,-24,6934
283.9532,-15.74,-50.70,-61.47,-22,1907,1160,8125
284.0140,-52.90,-12.87,-88.09,-41,2004,1541,7407
284.0851,-48.35,33.15,-55.21,-32,2122,1722,10400
284.1473,-38.59,67.47,-30.46,-19,2210,1424,10670
284.2197,6.43,70.59,35.60,17,2218,21,8868
284.2804,32.36,46.41,61.60,26,2156,-1027,6157
284.3544,56.74,-1.56,93.00,40,2033,-1900,9631
284.4137,50.30,-39.00,50.30,34,1937,-2158,6337
284.4852,15.82,-68.64,-1.72,2,1861,-1626,6402
284.5474,-10.90,-60.45,-36.58,-15,1882,650,8074
284.6187,-42.83,-32.76,-83.31,-34,1953,1674,6878
284.6803,-60.61,15.60,-74.10,-39,2077,2139,6500
284.7514,-46.03,57.72,-35.23,-24,2185,1739,6148
284.8139,-20.49,70.20,-0.01,-2,2217,544,8579
284.8850,27.42,63.18,64.47,26,2199,-434,6174
284.9472,44.30,14.82,62.58,33,2075,-1563,6340
285.0191,62.25,-25.74,83.19,44,1971,-1684,7221
285.0802,23.94,-62.40,2.90,2,1877,-1084,6174
285.1519,10.15,-62.79,-7.59,-2,1876,174,6102
285.2135,-40.01,-47.58,-83.96,-36,1915,1581,6510
285.2849,-50.07,-2.34,-66.66,-32,2031,1611,6299
285.3471,-61.19,36.66,-73.59,-36,2131,1706,6786
285.4188,-26.86,65.13,-10.01,-5,2204,800,6463
285.4802,8.25,69.42,41.36,9,2215,-15,7400
285.5518,46.05,34.32,78.59,38,2125,-2153,6252
285.6135,61.48,-1.95,85.20,37,2032,-1525,6578
285.6849,43.52,-46.02,37.64,19,1919,-1384,6102
285.7472,18.51,-58.11,-3.31,16,1888,-361,6034
285.8183,-22.14,-56.16,-54.83,-26,1893,580,6658
285.8803,-47.21,-30.03,-77.65,-30,1960,1124,6268
285.9515,-59.09,24.18,-71.64,-35,2099,1646,6138
286.0137,-41.92,60.45,-31.77,-15,2192,1260,8005
286.0849,-10.66,69.42,13.13,1,2215,227,6219
286.1472,37.17,55.77,76.60,30,2180,-1331,6495
286.2185,47.19,12.87,47.19,33,2070,-1352,6585
286.2803,72.30,-26.91,85.46,42,1968,-1270,6265
286.3518,36.91,-56.55,21.48,17,1892,-596,6335
286.4138,-5.70,-63.57,-37.77,-18,1874,464,6612
286.4849,-28.24,-41.73,-53.75,-27,1930,1031,5948
286.5471,-66.02,-11.70,-98.72,-41,2007,1223,6325
286.6186,-52.09,47.97,-53.11,-27,2160,1074,6524
286.6802,-22.64,69.81,-7.25,-8,2216,1307,6898
286.7516,20.66,66.30,52.90,22,2207,-717,6260
286.8136,47.28,38.61,72.48,33,2136,-1511,8047
286.8848,60.32,-10.92,79.77,36,2009,-1883,6492
286.9471,38.86,-54.99,29.40,17,1896,-1203,6290
287.0184,13.05,-65.13,-8.85,-1,1870,-196,6250
287.0803,-24.96,-51.09,-56.31,-27,1906,1184,6477
287.1515,-50.12,-19.50,-77.32,-35,1987,1995,6098
287.2137,-58.24,31.98,-65.50,-39,2119,1740,8090
287.2849,-39.33,62.40,-30.26,-24,2197,1202,6331
287.3471,9.55,71.37,41.68,20,2220,-287,7700
287.4193,29.71,47.58,53.33,26,2159,-1037,6881
287.4802,65.60,6.63,94.98,47,2054,-1731,6200
287.5517,51.14,-26.91,57.90,34,1968,-1630,7382
287.6136,21.46,-63.96,-2.41,4,1873,-161,6251
287.6850,-7.65,-56.94,-31.31,-14,1891,439,5956
287.7469,-43.57,-30.03,-83.17,-35,1960,2479,5985
287.8187,-53.97,12.87,-68.30,-36,2070,1973,6318
287.8802,-50.28,45.24,-50.35,-35,2153,1734,6729
287.9516,-11.03,74.10,17.56,-5,2227,1626,6287
288.0137,18.25,56.16,46.41,21,2181,-1094,6921
288.0852,48.81,28.47,77.54,38,2110,-1104,6244
288.1469,67.38,-19.89,73.89,51,1986,-2533,6184
288.2185,43.95,-52.65,35.81,18,1902,-1455,6566
288.2802,3.85,-64.35,-25.98,-2,1872,-84,6264
288.3523,-27.95,-42.51,-59.83,-28,1928,1432,6255
288.4137,-55.18,-11.31,-81.96,-39,2008,1909,6533
288.4848,-46.14,41.73,-46.05,-27,2144,1470,6870
288.5470,-37.03,66.30,-26.91,-19,2207,816,9483
288.6185,14.00,70.59,47.08,19,2218,-344,7069
288.6802,37.86,63.18,68.45,24,2199,-957,6184
288.7519,58.60,-5.46,77.46,39,2023,-1731,6134
288.8136,52.49,-42.51,58.00,30,1928,-1060,6170
288.8849,14.81,-64.74,-8.45,4,1871,-479,5987
288.9469,-8.23,-56.16,-32.56,-15,1893,428,6467
289.0185,-53.75,-35.10,-89.66,-35,1947,1365,6445
289.0803,-58.49,15.21,-75.46,-38,2076,2005,6364
289.1520,-39.53,58.11,-31.35,-15,2186,953,6689
289.2136,-10.51,69.81,14.61,-6,2216,425,6915
289.2849,29.29,53.04,61.39,30,2173,-971,6501
289.3469,47.56,17.55,76.24,33,2082,-1632,7451
289.4194,54.40,-33.93,60.14,33,1950,-2040,6168
289.4805,31.25,-57.33,24.78,14,1890,-466,6332
