t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
883.6726,5.22,-65.13,22.70,6,1870,-13,7114
883.7346,2.74,-72.15,-11.08,1,1852,-374,9383
883.8061,2.16,-69.42,6.89,0,1859,218,6437
883.8678,4.17,-72.15,3.43,1,1852,-195,6778
883.9387,2.46,-72.93,-5.29,-1,1850,191,6443
884.0011,3.51,-78.78,5.90,1,1835,-1084,9423
884.0731,1.20,-73.32,7.70,0,1849,89,7131
884.1345,1.95,-74.49,2.77,-1,1846,-113,10274
884.2068,3.95,-74.10,6.72,-2,1847,-55,7094
884.2678,0.41,-74.88,-7.10,0,1845,-129,6655
884.3386,4.76,-72.93,12.52,2,1850,-41,6799
884.4011,1.28,-75.27,-5.96,1,1844,-29,8791
884.4727,2.58,-72.93,9.39,4,1850,50,6749
884.5346,-0.50,-74.49,-10.73,-1,1846,-14,9310
884.6062,0.13,-72.93,7.11,-3,1850,349,6648
884.6678,-0.68,-73.71,-5.97,-1,1848,-14,6754
884.7391,2.28,-71.76,-21.32,0,1853,-114,6553
884.8010,2.32,-70.59,4.15,1,1856,169,6881
884.8733,-0.70,-71.37,-14.26,0,1854,138,7587
884.9345,-2.77,-66.30,-6.84,2,1867,316,8785
885.0066,-2.34,-65.91,-10.32,-1,1868,23,7113
885.0679,-2.35,-63.57,-3.67,1,1874,182,6526
885.1393,-1.38,-64.74,-9.33,-2,1871,-455,6413
885.2012,-2.77,-61.62,-1.75,-4,1879,173,6762
885.2730,-1.00,-62.40,-8.67,-1,1877,-276,7343
885.3346,-5.28,-58.89,-10.93,-3,1886,83,9077
885.4062,-3.08,-55.77,-1.24,-1,1894,106,6415
885.4679,-4.11,-53.43,-1.24,-1,1900,320,7965
885.5389,-5.25,-52.26,-8.80,-3,1903,28,6125
885.6013,-2.25,-46.41,-0.08,-1,1918,20,6470
885.6732,-6.18,-46.02,-14.33,-4,1919,112,7219
885.7346,-2.61,-41.73,5.70,1,1930,-172,9112
885.8065,-8.06,-40.17,-15.59,-5,1934,349,6959
885.8677,-1.93,-35.10,2.40,2,1947,-105,8111
885.9400,-11.10,-37.05,-16.89,-7,1942,87,6619
886.0013,-6.47,-31.59,-8.53,-1,1956,301,6780
886.0723,-6.49,-24.96,-7.64,-1,1973,631,7703
886.1345,-4.97,-19.50,-4.34,8,1987,1079,6994
886.2066,-10.10,-21.84,-7.45,-2,1981,659,7151
886.2677,-7.85,-17.94,-13.52,-3,1991,508,7591
886.3393,-4.68,-13.26,-0.27,0,2003,-12,6481
886.4012,-7.03,-8.97,-5.28,-6,2014,744,6881
886.4731,-6.20,-8.19,-12.57,-1,2016,260,6918
886.5348,-9.33,-9.36,-13.27,-5,2013,771,10039
886.6081,-5.71,-0.78,-3.06,0,2035,-65,8250
886.6678,-4.89,2.73,0.21,-2,2044,189,8395
886.7403,-9.80,1.17,-15.49,-5,2040,-72,9983
886.8013,-6.40,6.24,-5.20,-2,2053,117,6906
886.8734,-6.95,12.09,-8.20,-2,2068,-41,12708
886.9344,-4.62,14.82,-1.04,-1,2075,204,9353
887.0063,-4.63,18.33,-1.95,-1,2084,-116,7480
887.0677,-6.86,21.06,-11.67,-2,2091,-43,7708
887.1390,-6.32,25.74,-3.02,-2,2103,18,6601
887.2012,-3.53,28.47,3.11,-1,2110,197,6581
887.2728,-8.54,27.69,-18.33,-3,2108,-146,6777
887.3346,-2.25,32.37,4.66,2,2120,171,6510
887.4065,-6.68,33.93,-11.25,-2,2124,96,7212
887.4678,-3.56,37.83,5.23,0,2134,-178,9587
887.5394,-7.33,40.56,-10.85,-4,2141,443,6617
887.6012,-1.10,41.73,9.80,2,2144,-65,8495
887.6724,-11.11,41.73,-25.37,-6,2144,-51,6502
887.7346,-2.53,47.19,1.43,3,2158,49,6713
887.8058,-6.63,46.02,-13.44,-3,2155,87,6991
887.8678,-6.19,48.75,-4.35,-3,2162,123,7514
887.9395,-5.66,48.36,-11.58,0,2161,-121,7385
888.0013,-0.90,52.26,7.07,3,2171,140,11284
888.0726,-5.79,51.87,-9.12,-5,2170,297,6880
888.1346,2.26,54.99,9.21,5,2178,-235,6513
888.2061,-7.29,53.04,-19.55,-7,2173,127,6892
888.2678,4.71,57.72,25.04,7,2185,-164,9861
888.3391,-6.57,54.99,-20.07,-7,2178,269,6819
888.4010,4.89,60.45,22.49,7,2192,99,10568
888.4728,-4.51,55.77,-19.51,-1,2180,-109,7134
888.5346,4.57,60.84,20.48,2,2193,-623,6683
888.6056,-5.37,53.82,-23.86,-1,2175,59,6948
888.6677,5.25,58.11,17.42,6,2186,379,6703
888.7395,-4.01,57.72,-14.21,8,2185,-85,6301
888.8011,5.59,55.77,21.89,5,2180,-577,9314
888.8727,-4.18,50.70,-21.01,-3,2167,-276,6436
888.9347,7.06,59.67,28.37,8,2190,508,8086
889.0058,-5.47,48.75,-28.07,-9,2162,-134,6994
889.0677,10.85,56.16,39.38,12,2181,-108,6974
889.1395,-3.71,47.19,-26.24,-7,2158,-118,6513
889.2013,7.93,52.65,27.95,-3,2172,647,8176
889.2729,2.43,45.63,-8.85,-1,2154,139,6476
889.3347,3.81,46.80,10.49,2,2157,70,8291
889.4059,4.02,42.51,0.93,1,2146,-313,8540
889.4678,3.58,42.51,5.69,1,2146,54,9076
889.5391,2.25,39.00,-4.97,0,2137,-20,6631
889.6011,5.26,36.27,11.98,3,2130,-139,12356
889.6721,5.33,35.10,6.77,2,2127,148,8442
889.7346,5.22,31.20,3.87,1,2117,-202,12246
889.8061,4.40,40.95,-0.91,3,2142,2789,7299
889.8677,4.54,24.57,-0.16,1,2100,-210,7189
889.9394,6.86,23.79,10.93,4,2098,-173,9245
890.0011,7.94,20.28,12.94,3,2089,-417,12519
890.0740,5.63,18.33,1.35,1,2084,-332,6830
890.1345,10.87,17.55,13.21,2,2082,-53,8516
890.2063,5.38,12.09,4.48,2,2068,-444,6569
890.2677,12.18,9.36,20.32,7,2061,-112,6548
890.3392,4.13,6.63,-0.47,-2,2054,1100,6629
890.4011,12.04,3.12,18.32,6,2045,156,6420
890.4726,4.44,-3.12,5.72,0,2029,168,7068
890.5344,6.52,-6.63,9.93,2,2020,-64,7204
890.6061,4.79,-9.75,2.43,1,2012,-334,6447
890.6678,4.14,-11.31,1.83,1,2008,24,6209
890.7394,8.04,-14.82,7.84,4,1999,-187,6566
890.8011,8.75,-16.38,11.94,3,1995,-69,6568
890.8726,5.78,-21.06,1.27,1,1983,30,6904
890.9344,6.57,-24.57,5.55,2,1974,-580,7527
891.0061,6.73,-24.96,9.32,4,1973,66,6039
891.0677,9.16,-28.86,10.86,4,1963,-210,6535
891.1396,6.49,-34.32,5.15,1,1949,-242,6654
891.2012,10.07,-36.66,21.46,1,1943,-624,6263
891.2726,7.21,-40.56,7.28,2,1933,-205,6487
891.3344,5.58,-42.90,0.54,3,1927,-32,7672
891.4065,6.72,-44.46,3.33,2,1923,-134,6143
891.4677,7.33,-46.80,12.89,1,1917,143,7174
891.5394,6.82,-51.87,4.61,1,1904,-75,6212
891.6011,7.00,-53.82,5.60,2,1899,-264,6464
891.6729,5.90,-56.16,3.23,2,1893,-727,6485
891.7344,5.15,-58.50,8.33,-1,1887,-89,6639
891.8060,11.92,-60.84,22.04,8,1881,-521,6098
891.8678,1.43,-62.79,-5.80,-4,1876,37,8284
891.9395,7.51,-63.57,14.15,5,1874,-229,7533
892.0012,3.12,-64.74,-6.03,1,1871,-274,6548
892.0728,6.26,-65.52,17.61,3,1869,-107,6914
892.1344,-1.93,-68.64,-14.17,-6,1861,190,8116
892.2063,7.81,-72.15,17.29,7,1852,-1666,6272
892.2677,-3.64,-72.15,-16.25,-7,1852,158,8431
892.3396,10.29,-70.98,27.39,7,1855,-766,6507
892.4011,-3.52,-73.32,-16.36,-6,1849,102,6393
892.4726,4.96,-68.64,14.64,1,1861,867,7069
892.5344,0.30,-76.44,-7.05,-2,1841,-563,9029
892.6062,0.26,-73.71,-0.03,-1,1848,-52,6517
892.6678,1.99,-74.10,2.10,1,1847,-51,8835
892.7397,-1.18,-74.88,-6.74,-1,1845,-136,6555
892.8012,0.90,-74.10,2.07,0,1847,-37,6204
892.8729,-0.07,-74.49,-2.37,0,1846,9,6916
892.9345,-0.75,-73.71,-4.98,1,1848,132,7910
893.0061,-1.99,-70.98,-4.39,-1,1855,560,6481
893.0678,1.18,-78.39,6.23,1,1836,-1476,9125
893.1395,-1.64,-74.88,-4.50,-3,1845,-218,6445
893.2011,1.10,-71.76,7.98,0,1853,26,6669
893.2729,-5.52,-71.76,-18.51,-6,1853,239,6593
893.3344,5.40,-67.08,16.06,5,1865,-117,6435
893.4062,-11.23,-73.32,-34.48,-1,1849,-215,6432
893.4677,5.40,-72.15,45.68,-11,1852,134,8691
893.5396,-2.30,-67.86,-12.76,0,1863,-570,7154
893.6012,-7.83,-63.96,-5.13,-3,1873,-88,8807
893.6729,-2.77,-60.06,-1.20,1,1883,254,7005
893.7344,-7.46,-62.79,-8.16,-4,1876,-64,6711
893.8061,-4.56,-60.45,-2.47,1,1882,-134,6689
893.8678,-9.47,-57.33,-12.14,-4,1890,365,8527
893.9394,-4.00,-56.16,-1.93,1,1893,-190,6848
894.0012,-8.60,-54.99,-11.12,-4,1896,-374,8884
894.0728,-7.38,-52.65,-6.79,-3,1902,84,8558
894.1344,-6.70,-46.80,-4.71,-1,1917,-88,6809
894.2057,-3.85,-42.51,1.19,1,1928,4,7600
894.2678,-8.13,-42.12,-15.53,2,1929,95,7411
894.3397,-5.50,-38.61,-5.21,-1,1938,400,6583
894.4012,-6.01,-39.00,-6.79,1,1937,-960,10137
894.4743,-8.95,-30.42,0.36,-2,1959,256,7474
894.5345,-3.43,-30.42,4.07,0,1959,-9,11683
894.6068,-9.53,-25.35,-8.99,-8,1972,-7,8202
894.6678,-7.81,-26.13,-6.86,-3,1970,-481,8149
894.7398,-6.95,-17.94,-1.48,-1,1991,434,6487
894.8011,-4.65,-14.82,-4.65,0,1999,81,10000
894.8730,-6.14,-12.09,-7.09,-3,2006,626,6988
894.9345,-7.89,-7.02,-7.93,-4,2019,675,7417
895.0064,-5.44,-5.85,-7.08,0,2022,280,11080
895.0678,-5.31,-3.12,-3.03,-3,2029,219,11239
895.1396,-7.13,0.78,-10.34,-3,2039,425,7032
895.2011,-8.53,2.34,-8.74,-4,2043,376,10540
895.2769,-4.59,5.07,1.87,-1,2050,-222,10085
895.3346,-10.60,9.36,-16.45,-6,2061,486,7448
895.4071,-3.83,14.82,4.78,2,2075,165,10786
895.4678,-9.58,15.60,-16.20,-5,2077,-103,14291
895.5397,-3.80,21.06,12.85,2,2091,-65,8692
895.6011,-5.40,22.62,-23.66,-4,2095,498,12748
895.6750,-3.74,28.08,12.37,1,2109,112,6937
895.7346,-5.60,26.52,-8.77,-1,2105,-112,12008
895.8136,-11.54,24.57,-10.19,-6,2100,-1562,14698
895.8678,-1.17,33.54,10.00,4,2123,-86,9876
895.9400,-11.83,33.54,-22.87,-7,2123,-74,9831
896.0011,0.83,42.51,11.70,6,2146,224,9575
896.0728,-11.25,37.83,-26.43,0,2134,-147,9656
896.1345,-5.12,44.07,6.45,0,2150,241,10820
896.2067,-6.77,43.29,-12.64,-2,2148,-108,8846
896.2678,-4.96,47.58,3.43,-3,2159,337,8136
896.3388,-4.49,47.19,-13.89,-3,2158,-143,6922
896.4012,-2.50,50.31,7.88,-2,2166,159,7411
896.4731,-6.58,49.14,-15.94,-3,2163,-14,6837
896.5345,-1.84,50.70,7.10,-3,2167,-155,9010
896.6067,-4.04,51.87,-8.04,-2,2170,60,6515
896.6677,-3.64,53.43,-2.32,-1,2174,51,6939
896.7400,-1.90,54.21,5.18,0,2176,-249,9281
896.8011,-1.94,54.99,-3.92,-1,2178,189,8667
896.8731,-2.52,55.77,-2.58,-1,2180,-195,6592
896.9345,-1.79,55.77,-1.61,0,2180,-47,10774
897.0066,1.61,59.67,3.90,2,2190,390,6580
897.0678,-2.09,56.94,-4.42,-1,2183,317,7214
897.1402,0.76,57.33,6.86,-1,2184,-40,8803
897.2012,1.58,56.16,1.04,1,2181,-124,8979
897.2734,1.10,56.16,3.20,0,2181,37,6626
897.3346,1.54,57.33,0.72,1,2184,254,9492
897.4065,0.95,52.26,-6.09,1,2171,-292,6783
897.4678,2.78,53.43,6.69,0,2174,31,9914
897.5401,3.44,50.70,-1.24,1,2167,-81,8065
897.6012,3.46,49.53,5.14,2,2164,-444,6545
897.6729,1.73,49.14,-3.10,1,2163,-275,7167
897.7346,5.09,48.75,14.26,0,2162,-47,9272
897.8066,1.40,46.80,-6.77,-1,2157,240,6422
897.8678,3.55,45.24,9.84,3,2153,-84,9956
897.9403,4.31,41.73,2.99,2,2144,-168,10498
898.0011,3.55,39.39,1.97,1,2138,-217,8930
898.0721,2.69,39.39,11.42,0,2138,46,8789
898.1345,-0.21,33.93,-10.33,-1,2124,105,10886
898.2066,8.38,36.66,26.19,4,2131,242,9581
898.2677,0.16,28.47,-14.91,-4,2110,-121,6638
898.3398,6.79,30.42,17.12,5,2115,129,7958
898.4012,7.39,23.01,6.23,5,2096,-576,6925
898.4723,3.91,20.28,7.74,-3,2089,-238,6809
898.5344,6.42,16.77,0.05,3,2080,15,6953
898.6069,6.90,17.16,12.36,3,2081,-177,6730
898.6681,9.25,11.31,10.23,4,2066,-329,9873
898.7395,8.54,9.75,22.12,5,2062,-203,6820
898.8012,0.97,0.39,-13.74,-4,2038,-397,6387
898.8722,11.86,2.73,30.88,9,2044,-97,8837
898.9345,7.09,-2.73,2.02,2,2030,-377,9797
899.0071,8.77,-2.73,21.80,3,2030,83,6731
899.0681,4.80,-9.36,-11.43,2,2013,-196,8937
899.1398,11.21,-9.36,26.36,8,2013,-28,7280
899.2019,7.45,-15.60,0.12,1,1997,-696,6458
899.2723,9.66,-15.99,10.31,5,1996,236,8772
899.3345,3.20,-21.06,-6.07,-1,1983,-216,6672
899.4065,9.90,-22.23,13.48,5,1980,18,6266
899.4678,8.76,-24.96,10.05,2,1973,50,8540
899.5393,6.86,-27.30,6.86,2,1967,99,6705
899.6012,5.75,-31.98,3.22,0,1955,-265,6485
899.6725,7.51,-35.49,7.80,2,1946,-243,6665
899.7347,9.59,-37.44,5.59,4,1941,74,6867
899.8056,6.16,-41.73,3.96,0,1930,-249,5944
899.8678,5.36,-44.07,-1.61,-1,1924,-197,6264
899.9398,8.87,-45.24,9.86,3,1921,-128,7450
900.0010,9.30,-51.48,9.90,3,1905,-842,6048
900.0723,5.42,-52.26,-1.84,0,1903,129,6339
900.1345,7.84,-55.38,-0.18,1,1895,-139,6239
900.2052,6.95,-56.16,1.28,4,1893,85,6378
900.2680,10.27,-58.50,13.38,4,1887,-209,8966
900.3405,7.23,-62.01,-2.90,2,1878,-231,9172
900.4010,6.33,-61.23,0.50,0,1880,120,10656
900.4725,3.47,-63.96,-4.89,-2,1873,182,7065
900.5344,10.42,-62.79,22.93,5,1876,101,9295
900.6056,5.79,-69.42,-6.05,5,1859,-1198,8201
900.6685,6.44,-65.91,8.21,2,1868,160,9256
900.7397,6.13,-69.42,1.83,1,1859,-167,7151
900.8011,6.56,-68.64,11.59,5,1861,-216,10121
900.8727,1.80,-72.15,-11.58,-2,1852,-17,6735
900.9345,6.83,-73.71,10.03,2,1848,-1200,8099
901.0059,0.39,-73.71,-17.41,-3,1848,21,6341
901.0677,11.45,-72.93,29.52,6,1850,-713,6282
901.1400,-3.99,-75.27,-27.13,-6,1844,-88,7090
901.2010,12.63,-74.88,35.63,13,1845,-1390,7537
901.2725,-6.64,-76.83,-6.64,-10,1840,46,6348
901.3345,-4.03,-73.71,4.92,0,1848,174,10923
901.4058,-5.93,-73.71,-7.29,-3,1848,69,6284
901.4678,-4.67,-73.71,0.69,-2,1848,120,6669
901.5395,-3.48,-73.71,-6.32,-1,1848,324,7529
901.6010,-3.00,-73.71,1.13,-2,1848,-220,9176
901.6725,-3.16,-73.32,-10.64,2,1849,-140,6976
901.7344,-1.71,-69.81,9.41,-2,1858,694,10769
901.8056,-2.16,-72.15,-12.15,3,1852,-940,6668
901.8678,-0.22,-66.69,4.14,5,1866,203,6400
901.9392,-3.35,-67.86,-13.50,-3,1863,-134,7325
902.0010,-4.83,-67.86,-8.13,-2,1863,417,8733
902.0725,-2.57,-63.18,1.49,1,1875,159,6791
902.1344,-6.68,-63.96,-15.74,-4,1873,96,8616
902.2057,0.61,-61.23,19.52,5,1880,-334,10133
902.2680,-8.36,-62.40,-29.05,-4,1877,-283,7718
902.3391,2.00,-55.77,16.82,6,1894,4,7600
902.4011,-7.58,-57.33,-20.60,2,1890,-118,8776
902.4728,-7.15,-52.26,-3.37,-2,1903,517,7241
902.5344,-4.79,-52.65,-6.03,0,1902,-7,11798
902.6056,-3.08,-45.63,7.97,0,1920,-29,6728
902.6677,-7.15,-45.63,-20.92,-2,1920,171,7045
902.7393,-5.96,-40.56,-0.25,-1,1933,147,8482
902.8010,-8.80,-39.00,-12.63,-4,1937,329,7208
902.8728,-4.80,-35.49,4.78,0,1946,79,6925
902.9344,-11.21,-35.88,-23.71,-6,1945,180,13323
903.0059,-2.62,-28.47,4.23,4,1964,39,9654
903.0679,-11.59,-28.86,-22.69,-6,1963,6,9424
903.1394,-4.93,-21.84,10.49,1,1981,332,9197
903.2011,-11.10,-23.79,-29.56,5,1976,-88,9888
903.2728,-6.98,-12.87,15.54,6,2004,209,6930
903.3344,-9.50,-15.21,-19.63,-1,1998,12,11684
903.4055,-14.33,-9.75,-5.39,-5,2012,288,8038
903.4678,-3.86,-10.92,-1.86,2,2009,-549,11975
903.5392,-14.81,-3.12,-2.70,-6,2029,224,9576
903.6011,-7.37,-2.34,-6.44,0,2031,166,9674
903.6726,-8.94,4.29,-1.80,-2,2048,692,9050
903.7344,-10.55,3.90,-15.06,-4,2047,186,11501
903.8056,-4.72,6.24,0.95,2,2053,-1095,8190
903.8678,-11.52,10.53,-19.90,-1,2064,362,12683
903.9393,-8.64,15.21,2.55,-4,2076,251,10190
904.0011,-7.69,16.77,-13.74,-1,2080,-279,10187
904.0724,-6.62,22.62,7.76,-7,2095,361,9551
904.1345,-8.39,21.45,-15.25,-2,2092,-101,13018
904.2084,-12.81,29.64,-15.93,-5,2113,187,12972
904.2677,-0.02,31.98,13.61,6,2119,-258,15005
904.3397,-14.13,32.37,-30.64,-10,2120,184,7922
904.4012,0.81,38.61,18.81,6,2136,172,10491
904.4729,-7.72,33.54,-19.43,-6,2123,-70,14792
904.5345,-7.94,42.90,-5.35,-3,2147,308,10098
904.6089,-5.62,41.34,-8.63,0,2143,21,9479
904.6682,-6.45,46.02,-3.37,-3,2155,109,14801
904.7394,-3.61,44.46,-9.41,-1,2151,-253,6839
