t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
278.4879,-30.35,30.42,-31.25,-17,2115,875,6580
278.5507,-25.66,49.14,-24.74,-11,2163,713,6791
278.6213,-20.90,64.35,-18.21,-10,2202,755,6425
278.6840,-9.19,70.59,-3.56,-2,2218,219,6655
278.7546,-3.42,71.76,2.31,1,2221,258,6828
278.8174,8.75,67.86,24.15,7,2211,-269,6875
278.8878,20.35,49.92,27.56,14,2165,-961,6624
278.9507,22.27,38.61,29.66,10,2136,-404,6944
279.0213,33.69,27.69,41.26,15,2108,-517,6250
279.0840,29.67,-11.70,30.64,19,2007,-772,6214
279.1546,27.54,-23.01,28.93,15,1978,-892,6897
279.2173,28.52,-48.36,29.14,15,1913,-525,6118
279.2879,13.26,-63.18,6.91,6,1875,-245,6442
279.3507,10.24,-66.69,6.08,3,1866,204,6703
279.4213,-1.39,-67.08,-8.69,-4,1865,-123,6269
279.4840,-7.89,-65.13,-14.59,-5,1870,97,6119
279.5547,-19.84,-47.97,-26.69,-14,1914,828,6694
279.6173,-24.91,-31.20,-31.62,-13,1957,619,6352
279.6882,-32.62,-11.31,-38.16,-19,2008,827,6287
279.7507,-31.08,16.38,-33.38,-17,2079,1008,6500
279.8214,-30.24,34.71,-32.51,-15,2126,836,6325
279.8840,-25.89,53.82,-24.95,-13,2175,959,6218
279.9548,-13.69,67.86,-8.22,-6,2211,379,7204
280.0173,-9.92,70.59,-6.47,-3,2218,319,6455
280.0882,0.63,72.15,8.60,2,2222,78,6615
280.1507,19.19,69.42,30.45,8,2215,-103,7008
280.2214,17.50,44.46,22.14,12,2151,-593,6190
280.2840,27.79,35.88,37.06,12,2129,-490,6199
280.3548,33.84,7.41,40.91,18,2056,-1130,6693
280.4173,29.44,-13.65,32.27,15,2002,-584,6230
280.4882,28.85,-35.49,29.58,16,1946,-1015,6775
280.5507,23.19,-56.55,21.61,11,1892,-1735,6895
280.6214,12.99,-63.96,8.82,4,1873,-413,6497
280.6840,9.32,-66.69,4.64,3,1866,-116,6689
280.7549,-2.36,-66.30,-10.88,-2,1867,91,6941
280.8173,-15.09,-62.40,-24.84,-11,1877,274,6229
280.8881,-20.74,-44.07,-28.54,-12,1924,744,6728
280.9507,-27.53,-31.59,-34.86,-13,1956,622,6930
281.0214,-32.02,-5.85,-38.62,-17,2022,1043,6250
281.0840,-28.20,1.17,-29.47,-19,2040,606,6926
281.1549,-30.62,36.27,-32.75,-16,2130,1828,6926
281.2173,-22.22,56.16,-19.06,-12,2181,419,6264
281.2881,-11.32,69.81,-5.81,-6,2216,906,7400
281.3507,-8.93,70.98,-4.93,-3,2219,-109,7163
281.4217,5.78,71.37,15.74,-1,2220,85,6712
281.4840,21.99,61.23,33.00,15,2194,-830,6705
281.5547,16.22,45.63,19.76,13,2154,-993,6479
281.6174,26.68,28.47,34.65,15,2110,-722,6183
281.6882,35.17,0.00,41.36,21,2037,-1490,7369
281.7507,27.91,-10.14,29.12,19,2011,-696,6415
281.8217,28.13,-31.59,29.30,12,1956,-1146,6287
281.8840,21.19,-57.72,18.84,10,1889,-606,7118
281.9548,11.88,-65.13,11.88,6,1870,-236,6511
282.0175,1.22,-65.13,-4.20,6,1870,-236,6320
282.0886,-9.55,-64.35,-15.33,-8,1872,202,7669
282.1507,-16.34,-60.06,-25.85,-9,1883,313,6582
282.2224,-25.09,-39.78,-31.87,-16,1935,837,6455
282.2841,-26.06,-21.84,-31.00,-15,1981,706,7871
282.3566,-32.71,-1.17,-39.01,-17,2034,780,6637
282.4177,-33.61,19.11,-38.17,-19,2086,670,10921
282.4885,-29.28,41.73,-21.12,-15,2144,402,7450
282.5507,-19.94,57.33,-17.37,-7,2184,338,6431
282.6217,-14.47,66.69,-8.91,-8,2208,279,7144
282.6840,-6.06,71.76,0.17,-2,2221,242,7510
282.7547,8.62,70.59,18.33,6,2218,-210,6600
282.8174,16.45,56.94,23.56,13,2183,-395,6600
282.8880,18.36,43.29,24.80,12,2148,-664,7687
282.9507,30.64,24.57,39.71,17,2100,-623,6615
283.0215,34.89,3.12,39.77,21,2045,-1014,6822
283.0840,29.28,-25.74,29.28,15,1971,-697,6815
283.1546,24.05,-38.61,24.39,10,1938,-380,6244
283.2173,24.95,-52.65,24.51,12,1902,-1025,6650
283.2880,9.15,-66.30,3.16,4,1867,-360,6819
283.3507,1.66,-65.52,-5.12,0,1869,266,6293
283.4217,-4.56,-63.96,-10.91,-5,1873,174,6258
283.4840,-20.59,-65.91,-31.17,-6,1868,-183,6278
283.5551,-23.13,-41.73,-28.77,-15,1930,903,5991
283.6173,-29.96,-17.94,-36.99,-17,1991,1245,6052
283.6883,-30.66,5.07,-34.02,-19,2050,1046,6658
283.7507,-33.46,25.74,-38.45,-17,2103,875,6362
283.8217,-27.60,47.19,-27.08,-14,2158,804,6692
283.8840,-15.50,64.35,-11.14,-7,2202,554,6999
283.9549,-9.51,69.03,-5.86,-2,2214,257,6972
284.0173,-6.56,69.03,-1.76,-2,2214,257,6656
284.0881,11.61,67.86,21.91,8,2211,-203,6633
284.1507,20.70,67.86,26.99,8,2211,-203,6402
284.2215,22.79,42.51,29.67,13,2146,-333,6390
284.2841,30.62,17.16,37.00,18,2081,-870,6403
284.3549,31.54,-3.12,35.20,19,2029,-732,6154
284.4173,28.46,-18.72,31.10,14,1989,-855,6449
284.4880,28.23,-44.07,28.79,15,1924,-572,6607
284.5507,12.46,-61.23,6.35,9,1880,-601,6066
284.6215,10.93,-64.35,7.73,3,1872,-266,6643
284.6840,0.98,-67.47,-6.18,1,1864,-58,6472
284.7548,-9.50,-64.74,-17.24,-8,1871,-364,6373
284.8173,-19.13,-60.06,-27.85,-12,1883,-255,6452
284.8880,-23.27,-35.10,-31.03,-13,1947,441,6630
284.9507,-31.93,-17.16,-39.26,-18,1993,165,6238
285.0216,-30.27,5.85,-34.75,-18,2052,1280,6744
285.0840,-31.19,26.52,-34.09,-16,2105,839,6502
285.1548,-25.48,40.56,-25.08,-16,2141,1556,6164
285.2173,-15.80,62.01,-12.34,-8,2196,415,6930
285.2883,-10.04,71.37,-6.44,-3,2220,280,7244
285.3507,-2.30,71.76,2.88,-2,2221,144,6208
285.4215,14.89,69.81,25.49,7,2216,41,7234
285.4841,19.78,49.92,26.04,13,2165,-1332,6353
285.5548,25.51,33.15,32.92,15,2122,-1117,6368
285.6174,31.18,33.15,37.31,15,2122,-1117,6632
285.6882,28.41,-7.41,29.31,16,2018,-995,6334
285.7507,31.97,-33.93,35.13,15,1950,-1862,6522
285.8215,23.53,-49.14,20.86,13,1911,-637,6266
285.8840,12.17,-62.01,6.77,4,1878,-275,6982
285.9548,12.62,-65.13,9.64,5,1870,154,6478
