t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
572.4854,-12.85,-63.57,-19.12,-8,1874,212,6460
572.5470,5.00,-56.16,13.08,3,1893,-167,6594
572.6185,-8.17,-59.28,-17.54,-1,1885,-259,6522
572.6803,-1.56,-51.48,2.90,0,1905,502,6279
572.7521,-4.74,-53.82,-5.71,-3,1899,-306,6120
572.8137,-5.95,-49.92,-4.98,-4,1909,189,6401
572.8855,-5.13,-51.48,-6.41,-2,1905,-1549,6305
572.9470,-3.85,-42.12,-2.27,-2,1929,182,6371
573.0189,-3.39,-40.95,-2.69,-3,1932,33,6598
573.0803,-6.86,-40.17,-9.43,-3,1934,3,6223
573.1519,-2.71,-33.15,-0.14,-2,1952,437,6571
573.2136,-4.23,-31.20,-3.23,-3,1957,496,6360
573.2851,-3.69,-26.91,-5.07,-1,1968,385,6128
573.3470,-6.67,-26.13,-10.09,-4,1970,330,6212
573.4189,-1.37,-21.06,1.51,0,1983,-177,6386
573.4803,-4.93,-18.33,-5.47,-3,1990,557,6112
573.5517,-3.72,-16.77,-4.12,-2,1994,168,6895
573.6136,-6.99,-12.87,-8.99,-4,2004,234,8192
573.6851,-3.55,-8.19,-1.32,-1,2016,350,6511
573.7470,-6.84,-8.19,-10.12,-3,2016,-205,6632
573.8190,-4.42,-3.12,-0.92,-1,2029,-321,7000
573.8803,-7.16,0.39,-7.33,-4,2038,90,6456
573.9518,-4.53,5.85,-2.78,-2,2052,425,6804
574.0136,-4.91,10.53,-5.68,-1,2064,44,9021
574.0851,-5.25,10.92,-4.88,-3,2065,-256,6757
574.1470,-8.56,19.50,-8.60,-5,2087,539,8754
574.2189,-1.15,20.67,1.93,1,2090,65,6319
574.2803,-9.47,22.62,-10.07,-5,2095,279,6136
574.3514,-5.38,27.30,-5.85,-1,2107,154,6500
574.4137,-6.66,29.64,-5.89,-3,2113,399,6444
574.4856,-4.56,32.76,-3.68,-1,2121,279,6405
574.5470,-2.77,38.22,-0.72,-2,2135,178,6343
574.6187,-4.25,38.61,-4.90,-2,2136,-206,6460
574.6803,-6.69,43.68,-7.36,-4,2149,137,6361
574.7523,-4.46,46.80,4.32,-1,2157,215,6610
574.8137,-3.95,46.41,-7.49,-1,2156,-187,6536
574.8851,-2.59,50.70,-1.46,-1,2167,288,6094
574.9470,-3.13,52.26,-3.78,0,2171,-148,7456
575.0189,-0.81,55.77,0.14,-3,2180,39,6465
575.0803,-3.99,58.11,-5.35,-2,2186,385,6367
575.1525,1.73,61.23,1.11,2,2194,-73,6351
575.2136,-6.24,60.45,-9.94,-4,2192,280,6481
575.2854,-0.25,64.35,2.56,2,2202,77,6152
575.3470,-4.81,64.35,-6.17,-3,2202,127,6966
575.4191,-3.93,69.42,-2.88,-2,2215,747,6617
575.4803,-1.41,68.25,-0.49,-1,2212,-146,6381
575.5545,-2.63,70.59,-1.00,-1,2218,93,6651
575.6136,-3.99,69.81,-3.31,0,2216,-217,6817
575.6850,4.57,72.15,9.73,5,2222,-141,6225
575.7470,-7.34,70.20,-13.42,-5,2217,-21,7190
575.8190,4.79,75.66,11.42,2,2231,56,6368
575.8803,-5.18,70.98,-13.18,3,2219,-256,10417
575.9532,3.75,76.44,15.81,4,2233,-174,7781
576.0136,-2.76,70.59,-9.52,4,2218,-225,6296
576.0850,1.54,76.44,9.37,2,2233,230,6559
576.1470,-2.47,69.03,-8.25,-1,2214,-390,7108
576.2187,2.17,74.49,7.75,1,2228,384,6390
576.2803,0.32,70.59,-4.46,0,2218,-46,7933
576.3525,1.58,72.15,9.41,0,2222,24,6955
576.4136,2.17,69.42,-0.47,3,2215,-244,6288
576.4850,-0.29,69.81,1.89,-1,2216,117,7550
576.5470,3.08,67.86,3.85,2,2211,-248,9851
576.6186,1.99,64.74,1.98,1,2203,-540,6544
576.6803,2.32,64.74,1.60,1,2203,-84,9031
576.7524,0.67,62.40,4.35,0,2197,7,6882
576.8136,3.08,60.06,3.40,1,2191,-273,6544
576.8853,1.38,58.50,2.15,0,2187,-142,7958
576.9470,4.44,57.33,4.54,4,2184,-121,6981
577.0202,3.84,54.99,5.02,1,2178,-187,6309
577.0803,5.64,53.43,8.66,3,2174,-142,10662
577.1527,2.03,47.58,-1.40,0,2159,98,7872
577.2136,6.66,46.02,8.15,4,2155,-203,6387
577.2860,1.20,42.12,2.46,0,2145,-167,9661
577.3470,6.54,41.34,8.92,4,2143,-73,8057
577.4189,6.35,39.39,6.88,3,2138,-131,6588
577.4803,4.20,34.71,3.08,2,2126,-313,8185
577.5527,2.95,30.03,1.19,1,2114,-254,7049
577.6136,4.83,30.03,6.65,2,2114,373,6657
577.6854,8.69,25.35,8.17,6,2102,-278,7795
577.7470,0.63,21.06,0.63,0,2091,215,7036
577.8185,6.10,17.55,6.85,5,2082,-126,8294
577.8803,4.66,15.60,7.34,0,2077,35,9914
577.9519,5.01,10.53,2.98,4,2064,13,6874
578.0136,2.18,3.12,-1.08,3,2045,-218,7650
578.0857,4.41,1.56,9.42,3,2041,-108,8338
578.1470,7.76,-1.17,7.76,4,2034,-358,6811
578.2178,3.50,-8.97,-0.74,1,2014,-1182,6320
578.2804,9.62,-7.80,15.10,6,2017,-154,6815
578.3527,2.22,-62.01,2.29,0,1878,38,6652
578.4137,7.10,-13.65,8.21,4,2002,19,8592
578.4852,3.99,-18.72,1.99,1,1989,-307,7535
578.5470,7.23,-21.06,9.30,3,1983,-639,7990
578.6183,7.22,-23.79,8.56,3,1976,-19,6655
578.6803,5.43,-26.13,2.83,4,1970,-18,6728
578.7528,0.96,-31.98,1.90,1,1955,-308,6491
578.8137,1.82,-34.71,3.93,-1,1948,-173,9026
578.8859,5.09,-37.44,5.91,4,1941,-193,7409
578.9471,3.81,-40.95,3.60,1,1932,-167,6565
579.0181,3.15,-42.12,2.62,1,1929,-1,6605
579.0803,0.92,-44.85,-1.00,-1,1922,-124,9475
579.1526,4.28,-47.19,2.29,2,1916,-417,6444
579.2137,3.66,-48.75,5.79,2,1912,-189,9807
579.2861,1.28,-55.38,-3.18,0,1895,-61,8575
579.3471,5.40,-56.16,8.46,4,1893,9,6891
579.4194,0.88,-58.89,-2.43,-1,1886,-185,9577
579.4806,5.46,-57.33,9.77,3,1890,-77,11496
579.5528,5.19,-63.57,3.87,4,1874,-329,9609
579.6141,-1.37,-65.13,-2.74,-2,1870,-651,13061
579.6871,5.21,-64.74,8.01,4,1871,-329,11206
579.7473,2.81,-64.35,1.43,3,1872,28,8097
579.8239,3.35,-65.13,2.11,2,1870,-165,11753
579.8814,-1.46,-67.47,-3.46,-1,1864,127,11194
579.9524,4.46,-65.52,8.71,1,1869,365,10953
580.0137,0.98,-70.20,-1.51,1,1857,-716,9849
580.0852,3.81,-65.13,7.49,-2,1870,172,7145
580.1469,-2.77,-69.42,-8.41,-2,1859,-213,6062
580.2185,0.94,-65.13,8.32,1,1870,167,6666
580.2803,-1.71,-70.20,-5.35,-1,1857,-109,6741
580.3510,-0.10,-67.08,3.47,1,1865,-273,6352
580.4138,0.25,-67.47,-1.17,0,1864,-172,6900
580.4858,0.78,-67.08,0.19,1,1865,-121,6898
580.5469,-1.32,-67.47,-4.33,3,1864,-146,6506
580.6185,-4.97,-65.91,-3.63,-3,1868,-3,6507
580.6803,-0.15,-64.74,0.55,1,1871,249,6479
580.7516,-4.59,-65.52,-7.79,-1,1869,-333,6460
580.8136,-0.05,-64.35,-2.41,4,1872,2,6135
580.8853,-5.48,-65.13,-7.69,-5,1870,-308,7559
580.9469,-0.14,-60.06,1.55,2,1883,325,6369
581.0183,-3.82,-61.62,-10.61,-2,1879,-143,6285
581.0803,-1.66,-55.77,-0.44,-6,1894,299,6690
581.1517,2.21,-56.94,0.22,2,1891,-331,5943
581.2136,-6.39,-54.60,-9.26,-5,1897,97,6892
581.2856,-2.18,-50.31,-2.60,-1,1908,-6,7726
581.3470,-2.15,-46.02,-2.99,-1,1919,563,9289
581.4185,-2.03,-43.29,-1.05,-1,1926,85,6491
581.4803,-3.06,-43.29,-7.14,-1,1926,106,8904
581.5513,-2.17,-39.78,-1.51,-2,1935,315,6219
581.6136,-4.81,-37.05,-6.96,-3,1942,505,6664
581.6854,-3.34,-31.59,-2.08,-1,1956,676,6865
581.7469,-3.47,-31.98,-4.72,-1,1955,60,6028
581.8184,-4.02,-27.69,-4.94,-1,1966,60,6236
581.8803,-4.82,-24.57,-6.95,-3,1974,215,8261
581.9516,-4.21,-21.45,-3.71,-2,1982,273,6389
582.0136,-2.44,-16.77,1.67,-1,1994,308,6789
582.0847,-6.68,-15.99,-10.77,-4,1996,84,6653
582.1472,-5.40,-16.77,-6.48,-5,1994,-969,8929
582.2188,-5.79,-8.19,-3.53,-4,2016,287,8195
582.2803,-3.21,-3.90,-1.94,-2,2027,149,11974
582.3515,-2.78,-1.17,-1.68,-2,2034,-63,6708
582.4137,-7.25,0.00,-10.03,-4,2037,-259,6632
582.4848,-2.34,7.02,-0.14,-1,2055,227,6689
582.5471,-4.58,10.92,-2.92,-4,2065,191,9247
582.6193,-5.62,13.26,-8.69,-4,2071,96,9166
582.6805,-7.94,19.50,-9.63,-4,2087,456,13205
582.7521,-2.42,23.01,-0.76,-1,2096,398,8840
582.8136,-6.32,23.01,-8.46,-1,2096,398,6516
582.8848,-4.05,27.69,-4.33,-2,2108,81,6620
582.9468,-5.20,29.25,-5.14,-2,2112,57,6870
583.0187,-2.20,35.10,0.50,0,2127,33,6558
583.0802,-5.65,38.22,-5.26,-3,2135,100,7371
