t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
74.4754,60.66,90.87,358.83,100,2270,-1034,7905
74.5369,-89.08,6.24,-351.32,-100,2053,-780,6487
74.6086,62.12,95.16,293.66,100,2281,1464,6592
74.6702,-73.85,7.80,-345.78,-21,2057,-2581,11051
74.7424,58.99,89.31,302.61,100,2266,-1642,8255
74.8035,-75.99,9.36,-343.30,-100,2061,1362,7381
74.8754,36.16,91.65,366.39,100,2272,-1171,8024
74.9369,-49.62,16.38,-258.52,-100,2079,-55,6877
75.0090,57.61,95.55,284.20,87,2282,1720,6314
75.0702,-17.43,30.42,-178.54,93,2115,-4058,9239
75.1421,40.98,64.35,285.67,-100,2202,3886,8072
75.2037,-55.36,17.16,-298.56,-95,2081,-2520,6781
75.2750,75.62,78.00,364.70,100,2237,-3323,6649
75.3369,-84.16,17.16,-331.64,-100,2081,820,6599
75.4090,61.07,86.97,323.25,100,2260,-1574,6697
75.4703,-105.26,21.06,-410.76,-100,2091,2713,8437
75.5424,71.36,86.58,272.92,100,2259,-1173,7753
75.6036,-83.87,17.16,-350.69,-100,2081,84,9966
75.6775,92.03,101.40,397.33,100,2297,-190,9742
75.7369,-74.41,1.95,-299.04,-64,2042,-1842,9486
75.8084,4.57,88.53,227.52,100,2264,1506,9565
75.8702,-70.37,9.75,-300.07,-100,2062,682,9977
75.9425,38.53,78.39,326.74,100,2238,-1452,7392
76.0034,-101.73,14.82,-375.14,-100,2075,977,6604
76.0756,59.02,82.68,337.67,100,2249,-2072,7520
76.1370,-90.86,17.94,-336.30,-100,2083,1188,6484
76.2077,88.57,95.55,370.07,100,2282,-129,6627
76.2703,-74.96,17.16,-340.01,-100,2081,1965,6832
76.3423,68.90,98.28,302.19,100,2289,2566,7590
76.4036,-75.00,23.01,-354.56,-100,2096,1935,9416
76.4754,75.31,70.98,312.09,100,2219,-3723,6888
76.5369,-84.45,9.36,-343.10,-65,2061,-2339,6626
76.6080,86.37,86.19,326.17,100,2258,-1173,6537
76.6705,-107.17,1.95,-419.78,0,2042,1552,9788
76.7421,0.42,78.78,272.31,81,2239,1295,7545
76.8037,-78.24,-0.39,-310.13,12,2036,-1900,9321
76.8754,19.49,71.76,302.20,100,2221,-2289,8035
76.9368,-75.75,4.29,-309.11,2,2048,-3817,6545
