t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
127.0244,-11.45,1.56,-12.14,-6,2041,-898,7249
127.0842,-9.45,12.48,-8.49,-5,2069,-203,8506
127.1546,-14.00,16.38,-14.40,-6,2079,97,6241
127.2175,-9.37,28.08,-8.22,-4,2109,298,6677
127.2884,-10.80,38.22,-9.80,-5,2135,703,6955
127.3507,-9.96,42.12,-10.44,-4,2145,455,6318
127.4214,-11.83,45.63,-8.80,-6,2154,187,7248
127.4841,-5.07,50.70,-2.75,-2,2167,224,8532
127.5548,-10.67,55.38,-11.22,-5,2179,133,6590
127.6173,-2.79,61.62,0.18,-1,2195,-229,6696
127.6885,-4.38,63.18,-6.35,0,2199,63,7118
127.7507,-8.37,65.91,-9.22,-3,2206,-16,6283
127.8215,-5.13,71.76,-0.27,-2,2221,108,7194
127.8842,-1.18,69.81,0.51,0,2216,-2,12107
127.9557,-2.54,73.32,-1.49,-2,2225,168,10650
128.0174,4.51,74.10,6.71,4,2227,-119,7509
128.0886,-0.69,70.59,-1.95,0,2218,-106,6803
128.1508,1.98,70.59,3.22,0,2218,-106,6971
128.2226,4.70,70.20,6.22,2,2217,-132,7060
128.2841,4.59,67.47,5.96,2,2210,0,6536
128.3559,7.45,62.01,8.76,5,2196,-376,6539
128.4174,3.57,59.67,3.06,3,2190,5,6710
128.4888,6.93,56.55,8.75,1,2182,153,6948
128.5508,12.08,46.80,14.80,7,2157,-626,6415
128.6225,5.24,39.39,5.24,4,2138,-258,6066
128.6841,11.75,38.61,15.41,6,2136,42,6408
128.7556,7.06,35.49,5.74,7,2128,-324,6224
128.8174,9.49,28.08,10.98,3,2109,35,6604
128.8886,10.45,15.60,10.55,6,2077,-281,6610
128.9507,12.94,6.24,12.94,6,2053,-724,6461
129.0224,10.42,-1.56,9.37,4,2033,-273,6897
129.0841,13.60,-3.90,13.83,5,2027,-248,7330
129.1557,11.22,-14.04,11.63,4,2001,105,6501
129.2174,12.84,-21.84,12.20,7,1981,36,6305
129.2887,9.08,-23.01,8.60,6,1978,295,6282
129.3507,10.29,-33.93,9.59,5,1950,-385,6308
129.4225,10.01,-36.66,11.27,4,1943,-645,6644
129.4841,9.61,-41.34,9.03,5,1931,-401,6052
129.5557,4.29,-51.48,3.61,1,1905,-96,6130
129.6174,9.02,-54.60,10.20,2,1897,41,6880
129.6895,1.94,-61.23,-1.39,3,1880,-217,6442
129.7508,5.95,-61.23,7.29,0,1880,128,6538
129.8267,5.91,-64.35,5.58,3,1872,145,7831
129.8842,3.46,-66.30,2.42,1,1867,-24,7724
129.9556,-0.85,-67.47,-2.93,-1,1864,-72,6297
130.0175,0.30,-66.69,0.57,-1,1866,215,6461
130.0889,0.84,-66.30,-0.22,1,1867,-61,6064
130.1508,-2.57,-68.64,-5.22,1,1861,-139,7239
130.2225,-3.98,-66.69,-5.43,-2,1866,-125,7078
130.2842,-5.01,-66.69,-6.64,-2,1866,-125,6382
130.3555,-3.87,-66.69,-5.02,-2,1866,-125,6408
130.4174,-0.77,-60.06,-0.46,-2,1883,174,6458
130.4889,-6.89,-55.77,-9.60,-3,1894,278,6084
130.5508,-9.63,-46.80,-11.43,-6,1917,726,6587
130.6224,-3.50,-38.61,-2.07,-2,1938,1039,6507
130.6841,-10.23,-39.78,-13.10,-4,1935,186,6513
130.7557,-13.15,-30.03,-14.06,-8,1960,524,6510
130.8174,-8.09,-26.13,-8.18,-3,1970,85,7325
130.8888,-10.45,-16.77,-10.56,-6,1994,443,6260
130.9508,-12.26,-8.58,-13.96,-5,2015,1002,7802
131.0227,-12.87,-4.29,-11.89,-9,2026,779,7799
131.0842,-9.19,3.12,-8.77,-3,2045,924,6965
131.1556,-9.87,11.70,-9.69,-5,2067,55,6969
131.2174,-14.41,17.16,-15.93,-7,2081,346,6257
131.2888,-8.51,27.30,-7.87,-3,2107,117,6403
131.3508,-12.00,29.64,-12.76,-4,2113,165,6693
131.4223,-7.85,39.78,-7.27,-3,2139,-59,6652
131.4842,-12.49,45.24,-13.22,-7,2153,331,6401
131.5554,-5.03,51.87,-2.70,-2,2170,214,7074
131.6174,-10.66,52.65,-12.16,-5,2172,-912,6417
131.6889,-3.36,59.67,-0.03,-6,2190,286,6432
131.7507,-3.86,62.40,-3.98,2,2197,-237,6887
131.8221,-10.60,64.35,-12.37,-5,2202,106,6538
131.8842,-3.84,69.42,-1.22,-3,2215,-426,6997
131.9560,0.72,71.76,2.56,3,2221,-57,6810
132.0176,-6.81,70.98,-8.27,-3,2219,-652,6406
132.0889,1.22,69.42,4.84,-4,2215,-609,6512
132.1509,3.83,74.49,6.19,3,2228,-61,7095
132.2224,-1.07,69.81,-2.01,0,2216,21,7794
132.2841,3.45,70.20,4.22,1,2217,-377,7002
132.3558,8.61,65.52,9.96,5,2205,-361,6974
132.4176,6.76,65.13,6.55,5,2204,-278,6353
132.4890,4.80,58.11,4.40,2,2186,-32,6631
132.5508,7.00,58.11,8.22,2,2186,-32,7684
132.6226,11.65,50.70,13.45,6,2167,-169,6244
132.6841,4.86,44.07,3.79,2,2150,150,6671
132.7556,12.61,42.51,16.05,3,2146,191,6831
132.8174,9.62,30.42,7.74,8,2115,-344,7501
132.8889,9.96,26.13,10.89,4,2104,164,6229
132.9509,11.20,15.99,10.30,7,2078,-127,6646
133.0240,12.53,11.70,13.52,4,2067,-445,10616
133.0842,10.86,-0.39,9.43,7,2036,-197,9312
133.1558,12.00,-12.87,12.00,6,2004,-1757,9542
133.2175,10.15,-12.48,10.07,4,2005,-134,6065
133.2888,14.47,-21.45,15.08,8,1982,-560,6504
133.3509,9.26,-25.35,8.70,5,1972,-86,6577
133.4223,11.63,-34.71,11.74,6,1948,-775,6509
133.4841,9.10,-38.22,8.90,4,1939,-248,6991
133.5559,12.18,-41.73,12.35,4,1930,-140,6632
133.6174,4.67,-53.04,2.29,1,1901,-522,7223
133.6889,9.06,-60.06,9.61,4,1883,-1351,6388
133.7509,4.72,-61.23,2.46,2,1880,-112,6829
133.8221,3.75,-61.62,3.46,1,1879,91,6131
