t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
1381.9191,40.60,47.97,66.41,30,2160,-1239,8057
1381.9799,26.64,17.94,23.23,18,2083,-1132,6896
1382.0528,50.23,-11.31,66.94,33,2008,-1346,10084
1382.1133,41.97,-33.54,36.17,23,1951,-1163,7953
1382.1849,28.75,-57.33,22.09,10,1890,-200,6813
1382.2465,21.33,-67.08,9.83,7,1865,-392,8931
1382.3180,1.15,-63.57,-14.10,-7,1874,346,6624
1382.3800,-10.68,-58.89,-28.61,-12,1886,274,6861
1382.4513,-29.23,-29.25,-38.44,-21,1962,883,9276
1382.5133,-38.02,-10.14,-54.26,-24,2011,1011,8778
1382.5852,-40.12,24.96,-43.64,-21,2101,1107,7111
1382.6478,-36.03,46.41,-35.49,-17,2156,551,7656
1382.7203,-24.09,62.40,-14.91,-8,2197,375,11223
1382.7804,-5.80,69.81,12.24,5,2216,148,10236
1382.8519,4.99,60.84,16.26,10,2193,-214,10078
1382.9140,22.60,46.80,39.00,18,2157,-779,10834
1382.9861,40.05,19.89,55.72,29,2088,-452,12985
1383.0468,37.65,-8.19,44.52,19,2016,-893,11242
1383.1191,38.05,-33.93,36.05,26,1950,-972,9823
1383.1800,25.35,-57.33,14.05,14,1890,-857,12154
1383.2510,15.94,-65.13,6.31,4,1870,-201,9178
1383.3134,0.39,-65.91,-13.92,-6,1868,30,6679
1383.3839,-16.97,-55.77,-32.94,-14,1894,772,6076
1383.4465,-30.77,-37.44,-46.26,-18,1941,1027,6046
1383.5179,-39.83,-5.46,-50.13,-25,2023,1211,6210
1383.5799,-44.15,23.79,-48.72,-27,2098,1334,6606
1383.6511,-32.07,47.19,-24.90,-12,2158,506,8664
1383.7133,-27.45,61.62,-15.25,-11,2195,511,6402
1383.7845,-5.63,67.47,10.22,5,2210,13,6503
1383.8466,5.46,61.62,19.99,7,2195,440,6330
1383.9182,25.68,45.63,44.52,23,2154,-846,6426
1383.9799,44.07,19.50,63.13,33,2087,-1023,8145
1384.0511,37.58,-7.41,39.56,27,2018,-652,6143
1384.1134,42.00,-37.05,47.72,23,1942,-1257,6611
1384.1848,20.83,-60.45,9.71,3,1882,-430,6305
1384.2466,18.59,-65.52,9.33,7,1869,-185,6122
1384.3182,-3.03,-67.47,-21.50,-5,1864,70,7097
1384.3799,-17.21,-58.50,-32.31,-13,1887,346,8679
1384.4514,-30.05,-38.22,-45.16,-18,1939,860,6550
1384.5133,-38.66,-10.14,-57.09,-23,2011,1061,7904
1384.5849,-36.79,21.06,-34.59,-23,2091,1274,6222
1384.6467,-38.12,48.36,-35.56,-19,2161,953,6629
1384.7183,-23.61,62.40,-12.92,-5,2197,65,7272
1384.7798,-6.76,63.96,11.62,-3,2201,-605,7876
1384.8511,9.37,58.89,22.64,12,2188,-448,6891
1384.9133,19.26,42.51,37.28,14,2146,-875,8788
1384.9845,35.12,14.04,48.05,23,2073,-1540,6829
1385.0467,38.35,-15.99,45.16,19,1996,-1022,6307
1385.1181,42.05,-30.42,48.44,24,1959,-1020,6449
1385.1800,19.64,-61.62,9.35,2,1879,-35,6538
1385.2516,17.86,-66.30,9.15,8,1867,-575,6304
1385.3133,-6.87,-68.64,-24.90,-6,1861,7,6503
1385.3847,-15.60,-53.43,-26.43,-12,1900,731,5982
1385.4467,-35.44,-33.15,-54.54,-23,1952,949,6245
1385.5177,-36.78,-7.41,-40.16,-24,2018,1279,6341
1385.5799,-53.80,14.43,-62.71,-31,2074,1710,6275
1385.6513,-30.01,46.02,-22.78,-12,2155,524,6855
1385.7132,-25.63,63.18,-16.41,-10,2199,489,7539
1385.7845,-3.82,67.47,11.60,7,2210,-71,6807
1385.8467,4.52,60.84,19.17,6,2193,-315,6474
1385.9181,27.53,42.90,44.81,20,2147,-649,6647
1385.9799,34.69,12.87,44.90,20,2070,-1424,6557
1386.0514,43.24,-14.43,54.29,26,2000,-1153,6301
1386.1133,31.80,-40.17,28.58,13,1934,-1064,6222
1386.1848,30.86,-58.89,28.56,15,1886,-515,6504
1386.2467,8.03,-67.08,-8.06,-4,1865,78,6290
1386.3181,2.14,-64.35,-5.81,-5,1872,322,6193
1386.3799,-19.52,-58.89,-39.00,-14,1886,485,6575
1386.4532,-26.53,-27.30,-34.98,-19,1967,1267,6395
1386.5132,-43.79,-5.85,-61.78,-29,2022,1158,6511
1386.5846,-34.42,20.67,-34.45,-23,2090,1809,6460
1386.6467,-36.10,47.97,-37.55,-19,2160,643,6563
1386.7182,-20.87,61.23,-11.92,-7,2194,452,6312
1386.7799,-3.92,69.81,12.09,2,2216,183,7127
1386.8516,9.13,54.60,21.49,10,2177,-1547,6535
1386.9132,27.41,42.51,46.26,19,2146,-690,6643
1386.9846,35.23,21.84,45.57,23,2093,-1179,6721
1387.0467,42.33,-13.65,55.57,25,2002,-1116,7440
1387.1187,35.25,-39.00,33.63,16,1937,-1153,6648
1387.1800,27.47,-59.67,20.40,11,1884,-455,6405
1387.2521,12.31,-66.30,-0.40,0,1867,126,6606
1387.3132,3.67,-67.08,-7.68,0,1865,-498,6253
1387.3850,-22.36,-56.94,-45.78,-18,1891,792,6248
1387.4466,-25.49,-30.03,-28.72,-22,1960,1092,7024
1387.5182,-46.72,-8.58,-64.89,-31,2015,1126,6466
1387.5799,-36.97,21.06,-37.77,-23,2091,1324,6689
1387.6513,-35.99,45.24,-33.40,-20,2153,812,7933
1387.7132,-22.34,65.52,-11.20,-7,2205,1210,6429
1387.7846,-6.21,66.69,7.07,5,2208,214,6416
1387.8466,8.88,63.96,24.44,7,2201,-409,8365
1387.9182,25.96,37.83,41.23,19,2134,-1161,6516
1387.9799,34.70,15.60,48.34,21,2077,-1121,6486
