t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
256.1389,220.61,115.05,559.25,200,2332,-6265,6988
256.2105,-183.70,25.35,-742.20,-200,2102,-794,6846
256.2724,147.65,153.66,551.90,-200,2431,7215,6514
256.3435,-178.28,68.25,-706.56,-200,2212,2395,6071
256.4057,124.39,209.04,593.73,200,2573,2022,8250
256.4774,-102.65,63.96,-485.42,-200,2201,1410,6545
256.5389,117.64,214.89,210.01,59,2588,1474,6926
256.6105,93.18,81.90,-277.43,8,2247,-5801,6215
256.6724,256.20,175.50,256.20,200,2487,-3995,6251
256.7434,47.62,67.47,-494.27,-200,2210,5155,6662
256.8056,263.51,138.45,263.51,200,2392,-4591,6514
256.8772,5.33,8.58,-507.41,-200,2059,1871,6453
256.9389,173.01,79.56,173.01,200,2241,-6865,6645
257.0107,-115.88,-92.82,-497.69,176,1799,-6049,6459
257.0724,-160.30,30.42,227.41,-70,2115,5678,6380
257.1436,-228.87,-33.93,-228.87,-200,1950,4435,6339
257.2056,-33.68,124.41,561.87,200,2356,6581,7078
257.2771,-229.88,-14.82,-229.88,-78,1999,-4067,6133
257.3390,-6.19,131.82,486.62,200,2375,-2862,8525
257.4109,-238.94,61.62,-238.94,-200,2195,6857,6177
257.4723,22.16,151.71,459.64,200,2426,313,6494
257.5436,-270.16,69.42,-431.63,-200,2215,7068,6415
257.6056,211.55,178.62,943.47,200,2495,2200,7049
257.6770,-122.31,-4.29,-513.85,72,2026,24323,6545
257.7389,191.45,85.02,792.80,200,2255,-5298,7046
257.8106,-128.55,-51.87,-567.03,-200,1904,339,6399
257.8723,180.99,70.59,636.93,-200,2218,7313,6373
257.9439,-141.81,-46.02,-483.78,-200,1919,1605,6842
258.0056,239.46,100.62,733.32,200,2295,-3618,6966
258.0768,-157.35,26.52,-646.61,-200,2105,6324,6095
258.1389,157.47,147.03,577.07,-6,2414,6313,8002
258.2104,-195.71,16.38,-621.86,-200,2079,-4093,6376
258.2723,138.31,187.20,546.29,30,2517,5878,6743
258.3441,-227.17,30.42,-724.07,-200,2115,-678,6455
258.4056,-19.70,152.10,335.99,-200,2427,7050,6558
258.4773,-148.02,44.46,-481.05,-200,2151,-7157,6414
258.5390,102.21,173.94,686.17,200,2483,-125,6999
258.6104,-135.04,32.37,-453.92,-200,2120,3801,6186
258.6722,206.07,141.57,852.89,-200,2400,7330,7269
258.7439,-80.30,-23.40,-483.48,-200,1977,-3971,6526
258.8056,211.68,89.70,697.22,200,2267,-3135,6908
258.8789,-91.90,7.02,-487.63,-200,2055,6045,6557
258.9389,241.52,103.35,658.36,-19,2302,5586,8329
259.0101,-141.50,10.92,-581.23,-200,2065,6428,6176
259.0723,194.83,71.76,627.21,-200,2221,7222,6972
259.1440,-204.18,-10.53,-737.05,-200,2010,1253,6560
259.2056,117.52,162.63,476.61,159,2454,3350,6663
259.2770,-229.68,45.63,-804.13,-200,2154,2706,6859
259.3390,136.24,193.83,664.01,-200,2534,7634,10339
