t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
1649.5264,-2.61,32.37,-1.14,-2,2120,632,6434
1649.5883,-3.83,33.15,-5.70,-2,2122,516,7302
1649.6599,-6.51,35.49,-7.25,-4,2128,155,6866
1649.7217,-2.41,38.22,-2.27,1,2135,200,6738
1649.7931,-5.13,40.56,-2.40,-3,2141,213,6655
1649.8551,-4.61,43.29,-6.64,-2,2148,82,6487
1649.9265,-5.24,46.80,-6.30,-3,2157,128,6673
1649.9884,-2.15,49.14,-0.10,0,2163,-409,6846
1650.0599,-0.99,51.48,1.09,-2,2169,54,7381
1650.1218,-1.90,52.26,-3.95,-1,2171,433,10803
1650.1936,-4.41,55.77,-2.43,-4,2180,174,6425
1650.2551,-2.76,57.33,-4.27,0,2184,328,9733
1650.3260,-3.56,60.84,-1.34,-2,2193,284,7616
1650.3886,-1.21,60.06,0.42,1,2191,-386,8344
1650.4595,-0.01,62.01,0.23,1,2196,0,8323
1650.5219,-4.98,61.23,-5.94,-1,2194,108,10595
1650.5933,1.50,66.30,3.17,2,2207,121,6420
1650.6550,-4.79,64.74,-8.49,-3,2203,-141,9869
1650.7261,0.72,68.25,3.95,2,2212,-53,6919
1650.7887,-3.14,67.47,-6.10,-1,2210,-10,6970
1650.8595,-0.49,70.20,1.78,-1,2217,164,6517
1650.9217,-1.43,69.42,-1.66,1,2215,-26,10051
1650.9936,-1.39,70.59,-0.74,-1,2218,-70,7437
1651.0551,-1.16,71.37,0.87,-1,2220,208,11061
1651.1264,1.96,70.59,2.26,3,2218,-62,9144
1651.1899,-1.30,69.42,-3.43,-1,2215,-60,7216
1651.2608,1.16,69.81,1.69,0,2216,-137,11591
1651.3217,2.09,70.20,2.15,2,2217,82,14288
1651.3955,-0.86,68.64,-1.92,-1,2213,264,7504
1651.4552,2.50,67.47,2.78,2,2210,101,8119
1651.5275,-0.34,65.91,-3.17,0,2206,-37,10780
1651.5890,3.72,66.30,4.64,3,2207,-364,7180
1651.6596,0.82,62.01,-2.08,-1,2196,-363,9065
1651.7220,3.21,62.79,5.09,2,2198,-62,8864
1651.7934,1.40,59.67,-1.53,0,2190,117,7693
1651.8551,3.66,58.89,5.00,1,2188,-185,7829
1651.9265,4.56,58.11,4.56,2,2186,-181,6714
1651.9931,4.22,55.38,4.32,2,2179,-30,7112
1652.0616,2.68,51.87,6.85,1,2170,-186,10447
1652.1229,-0.39,48.75,-2.28,-2,2162,46,10681
1652.1947,5.62,49.14,10.53,5,2163,42,8022
1652.2551,4.50,44.07,3.98,2,2150,-132,6453
1652.3266,3.75,42.51,6.53,2,2146,7,7096
1652.3885,2.83,40.17,2.30,1,2140,-1,7641
1652.4601,1.43,33.93,1.24,-1,2124,-725,6604
1652.5220,4.90,35.10,7.92,3,2127,-115,6429
1652.5934,6.98,31.59,8.76,4,2118,-126,6569
1652.6552,4.24,26.91,3.46,3,2106,-173,10034
1652.7265,3.90,27.30,3.87,6,2107,152,6616
1652.7884,4.55,21.84,7.44,1,2093,-35,6608
1652.8596,5.92,16.77,6.15,3,2080,-53,6919
1652.9219,4.18,12.87,6.30,1,2070,-183,6853
1652.9927,2.64,9.36,3.20,1,2061,-200,6414
1653.0550,5.97,5.85,7.97,3,2052,-79,6454
1653.1264,8.00,2.73,8.09,3,2044,-276,6676
1653.1884,3.63,-1.17,1.49,-1,2034,0,8776
1653.2607,9.14,-4.68,10.32,8,2025,-581,9944
1653.3219,3.84,-7.80,1.65,1,2017,-103,13083
1653.3934,5.68,-12.48,6.44,3,2005,-156,8058
1653.4551,3.03,-16.38,1.36,2,1995,-430,6292
1653.5262,3.14,-18.33,1.92,3,1990,-155,6302
1653.5884,6.70,-20.67,8.91,3,1984,-35,6478
1653.6596,4.63,-24.57,3.01,2,1974,-62,6128
1653.7224,4.40,-25.35,6.00,0,1972,102,7857
1653.7932,2.03,-30.81,-3.81,1,1958,-173,7658
1653.8551,7.35,-32.37,6.81,3,1954,-125,6431
1653.9267,5.23,-37.83,3.02,2,1940,-218,6515
1653.9884,5.02,-40.17,6.35,1,1934,-70,6086
1654.0598,5.35,-41.34,7.29,1,1931,-150,6409
1654.1219,3.46,-43.29,3.07,1,1926,74,6162
1654.1930,6.32,-46.80,7.02,4,1917,-321,6067
1654.2551,1.95,-51.87,-0.64,1,1904,-272,6290
1654.3265,2.77,-55.38,2.77,4,1895,33,6364
1654.3884,1.36,-56.94,-1.90,-2,1891,-168,6301
1654.4596,3.43,-59.67,1.38,1,1884,-684,6663
1654.5219,3.18,-60.45,1.68,2,1882,-120,6908
1654.5932,2.05,-62.79,-1.03,3,1876,-6,6495
1654.6551,-1.56,-63.57,-2.65,-4,1874,-11,6306
1654.7262,6.92,-63.57,10.36,6,1874,-165,6281
1654.7886,-3.14,-62.79,-8.79,-4,1876,1030,7449
1654.8659,0.77,-62.79,8.15,-4,1876,1030,12304
1654.9219,5.21,-68.25,3.45,4,1862,-371,9183
1654.9954,-1.03,-67.08,-1.11,-2,1865,203,13176
1655.0551,4.21,-67.86,5.61,3,1863,-194,7075
1655.1271,2.50,-69.81,2.28,2,1858,-140,9007
1655.1886,1.33,-70.59,2.82,1,1856,25,13603
1655.2625,1.58,-70.20,1.41,1,1857,46,6773
1655.3218,1.04,-72.15,3.19,-1,1852,-45,9232
1655.3937,-1.60,-70.98,-2.53,-1,1855,335,8252
1655.4550,1.27,-70.20,1.50,2,1857,-26,7101
1655.5272,-1.65,-71.37,-3.20,-2,1854,121,12446
1655.5884,-0.65,-70.98,0.42,0,1855,-144,8860
1655.6600,-1.82,-69.81,-2.20,-2,1858,-45,6271
1655.7217,-2.95,-68.25,-4.27,-3,1862,248,6496
1655.7934,0.37,-69.81,1.42,-1,1858,-545,6461
1655.8550,-2.29,-67.08,-1.61,3,1865,83,6522
1655.9268,-2.04,-64.35,-2.51,-2,1872,484,6440
1655.9884,0.93,-64.74,-0.38,1,1871,-25,6371
1656.0600,-6.41,-67.08,-12.30,-5,1865,-296,6476
1656.1219,1.91,-62.01,5.06,4,1878,166,6435
1656.1932,-3.59,-62.40,-4.95,-2,1877,77,6519
1656.2550,-2.92,-61.62,-1.55,-2,1879,-145,6427
1656.3270,-4.19,-58.50,-4.69,-2,1887,113,6477
1656.3884,-2.24,-56.16,-1.40,-1,1893,-111,6065
1656.4599,0.03,-53.43,1.42,-1,1900,43,6377
1656.5218,-4.63,-52.65,-8.06,-4,1902,24,6529
1656.5936,-2.43,-45.24,-2.07,-1,1921,522,6074
1656.6550,-5.05,-45.24,-6.77,-3,1921,69,8121
1656.7268,-4.01,-42.12,-3.58,-3,1929,270,6383
1656.7885,-2.36,-39.39,-0.61,1,1936,81,6493
1656.8600,-2.30,-37.05,-2.58,-2,1942,79,6761
1656.9217,-2.68,-34.71,-3.01,-1,1948,186,6326
1656.9933,-6.48,-28.86,-8.43,-4,1963,308,6735
1657.0551,0.10,-25.35,2.39,1,1972,112,6727
1657.1268,-7.75,-25.35,-11.40,-3,1972,144,6567
1657.1884,-2.89,-22.62,-1.17,0,1979,-393,6455
1657.2600,-8.58,-17.94,-3.51,-5,1991,356,6266
1657.3217,-3.37,-12.87,-1.25,-1,2004,257,6158
1657.3935,-1.35,-10.14,2.24,-2,2011,231,6533
1657.4551,-7.89,-9.75,-11.06,-6,2012,-27,6327
1657.5269,-4.68,-1.56,-1.85,-2,2033,147,6319
1657.5884,-5.76,-0.78,-9.73,-2,2035,72,6212
1657.6602,-3.43,4.29,0.10,-1,2048,111,8650
1657.7217,-7.07,7.41,-8.77,-4,2056,287,6241
1657.7937,-4.62,12.87,-3.44,-2,2070,230,6091
1657.8552,-2.52,15.99,-0.81,0,2078,-91,7124
1657.9268,-3.49,19.89,-2.94,-2,2088,203,6560
1657.9884,-7.22,20.67,-9.57,-5,2090,-79,6167
1658.0607,-2.32,26.52,0.45,0,2105,42,6951
1658.1217,-6.55,26.52,-8.24,0,2105,3,6409
1658.1931,-3.25,31.20,-4.24,0,2117,0,6193
1658.2551,-6.31,31.20,-7.04,-5,2117,-174,7086
1658.3267,-5.18,38.61,-4.38,-2,2136,62,6202
1658.3884,-3.71,39.78,-3.12,-2,2139,40,7340
1658.4605,-4.05,43.29,-1.34,-1,2148,-53,6886
1658.5217,-2.93,45.63,-3.83,-1,2154,-42,6179
1658.5934,-3.82,47.58,-3.33,-3,2159,135,6076
1658.6551,-3.99,51.48,-6.99,1,2169,438,8966
1658.7266,-2.20,52.65,-2.32,1,2172,361,6443
1658.7884,-0.54,56.55,0.27,1,2182,-64,6446
1658.8601,-3.06,57.72,-3.48,-1,2185,-318,6732
1658.9217,-3.42,59.67,-4.11,-2,2190,65,6536
1658.9927,-2.43,62.01,-0.28,-1,2196,267,6896
1659.0551,0.10,64.74,2.63,2,2203,552,6935
1659.1267,-4.87,58.50,-6.13,-4,2187,-566,6450
1659.1884,3.93,65.52,7.06,5,2205,-352,6697
1659.2601,-7.42,65.52,-12.35,-6,2205,303,6772
1659.3217,3.64,69.81,8.81,4,2216,-137,6644
1659.3934,-4.78,66.69,-10.19,-1,2208,14,7160
1659.4552,1.96,71.37,5.41,-1,2220,70,6615
1659.5267,-0.99,69.42,-2.83,0,2215,30,6647
1659.5885,-0.99,70.59,-0.05,-1,2218,-142,8283
1659.6602,-0.45,70.59,-0.85,0,2218,-103,6902
1659.7217,-0.53,70.59,-0.58,0,2218,-35,6559
1659.7938,0.16,70.59,0.83,0,2218,-4,7559
1659.8551,0.70,69.81,1.12,1,2216,0,7237
1659.9268,0.75,69.03,2.42,0,2214,220,6392
1659.9885,0.90,67.86,0.42,1,2211,51,7726
1660.0607,1.81,66.30,2.79,1,2207,-167,6669
1660.1217,2.33,67.08,4.19,2,2209,-29,7403
1660.1934,-0.82,64.74,2.56,0,2203,-301,7023
1660.2553,2.15,63.57,3.60,2,2200,-68,6316
1660.3265,1.09,62.40,2.16,0,2197,66,6581
1660.3885,2.38,56.94,2.52,2,2183,-589,6710
1660.4602,2.99,59.28,3.85,2,2189,-102,6624
1660.5217,3.18,57.72,3.75,1,2185,-150,7080
1660.5937,0.59,54.60,0.19,-1,2177,-361,7995
1660.6551,3.05,51.09,2.03,2,2168,53,6321
1660.7258,3.58,50.31,4.38,3,2166,-96,5992
1660.7885,3.11,46.80,2.82,2,2157,-417,6393
1660.8602,5.69,46.80,8.03,3,2157,-47,6536
1660.9218,1.98,42.12,0.02,1,2145,-349,6647
1660.9935,4.80,38.61,2.10,2,2136,-403,7541
1661.0551,1.27,37.83,1.27,0,2134,59,6846
1661.1263,7.30,35.10,8.13,5,2127,-227,6407
1661.1885,5.22,30.42,4.74,2,2115,-77,6792
1661.2637,4.53,28.08,2.24,2,2109,55,8682
1661.3219,2.87,24.57,1.77,1,2100,-121,9818
1661.3940,4.46,21.45,5.50,2,2092,-184,7815
1661.4551,7.62,14.82,9.19,4,2075,-1249,6704
1661.5268,0.18,11.70,-3.82,-2,2067,63,6203
1661.5885,7.95,13.65,10.87,3,2072,143,7819
1661.6607,4.24,5.07,4.50,1,2050,56,6532
1661.7219,7.52,2.73,7.87,5,2044,-28,7312
1661.7937,3.41,-0.78,0.61,0,2035,-32,7480
1661.8551,3.24,-3.90,0.58,0,2027,-22,6364
1661.9273,6.11,-6.63,11.23,3,2020,53,7309
1661.9885,5.50,-12.09,3.87,3,2006,90,6709
1662.0609,4.01,-13.26,8.67,1,2003,50,6317
1662.1219,5.39,-16.77,4.51,3,1994,18,6275
1662.1934,7.55,-19.89,9.74,4,1986,-87,7087
1662.2551,5.13,-24.57,4.76,3,1974,-70,8564
1662.3268,6.04,-27.30,12.49,8,1967,-307,6398
1662.3885,0.88,-28.86,-0.13,0,1963,105,6592
1662.4615,3.92,-32.76,-1.03,7,1953,-490,6758
1662.5218,5.13,-36.27,9.47,2,1944,-34,6758
1662.5937,1.25,-40.95,-4.61,-1,1932,-121,7379
1662.6551,4.76,-44.07,9.58,2,1924,-117,9398
1662.7269,4.93,-45.63,3.06,2,1920,-77,6683
1662.7884,3.58,-46.41,3.25,1,1918,-38,6733
1662.8589,2.95,-53.82,-0.45,5,1899,-589,6165
1662.9219,6.11,-55.77,5.11,6,1894,-235,8179
1662.9940,1.69,-56.55,4.07,0,1892,-49,6807
