t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
212.0174,21.34,-1.95,22.47,11,2032,-416,6705
212.0883,20.85,-12.48,22.48,9,2005,-551,6194
212.1508,20.81,-28.08,21.69,10,1965,-783,6449
212.2216,20.76,-39.00,21.31,10,1937,-1034,6374
212.2841,12.93,-58.11,10.44,6,1888,-554,6159
212.3553,8.01,-60.45,5.43,4,1882,-186,6538
212.4174,12.48,-64.35,11.97,6,1872,70,6601
212.4881,0.96,-67.47,-5.21,0,1864,115,6026
212.5508,-3.35,-67.86,-8.02,-3,1863,98,6285
212.6215,-1.40,-63.57,-4.51,-1,1874,168,6150
212.6840,-12.83,-63.18,-21.79,-7,1875,156,5901
212.7549,-14.00,-46.41,-16.14,-10,1918,710,6219
212.8174,-9.53,-37.44,-10.93,-4,1941,-74,6416
212.8882,-26.53,-26.52,-33.49,-16,1969,772,5781
212.9507,-17.12,-26.52,-17.17,-16,1969,772,6568
213.0216,-16.23,2.34,-18.16,-6,2043,389,6577
213.0840,-26.73,14.82,-29.69,-14,2075,894,6348
213.1553,-18.74,31.20,-16.87,-12,2117,470,6659
213.2174,-17.25,44.46,-17.68,-6,2151,351,6971
213.2883,-18.20,58.11,-16.30,-10,2186,334,6699
213.3507,-7.24,59.67,-1.74,-8,2190,149,7224
213.4216,-9.04,69.81,-7.32,-3,2216,129,6301
213.4841,-8.39,69.81,-6.26,-3,2216,129,6081
213.5549,3.91,72.93,10.41,1,2224,-42,7097
213.6173,9.14,69.42,14.21,6,2215,-155,6672
213.6890,7.94,59.67,9.45,6,2190,-308,6012
213.7507,15.00,54.99,20.32,6,2178,-298,7121
213.8215,18.95,40.17,23.13,10,2140,-343,6391
213.8840,18.77,25.74,21.33,9,2103,-326,6611
213.9548,23.52,13.65,28.41,11,2072,-665,6965
214.0174,23.12,-8.97,23.96,13,2014,-1049,6363
214.0889,19.43,-19.11,20.00,9,1988,-463,6555
214.1507,21.80,-28.08,23.13,10,1965,-385,6383
214.2215,18.47,-41.34,18.06,9,1931,-680,6270
214.2841,16.16,-55.77,16.01,7,1894,-572,6704
214.3548,8.94,-62.01,6.12,5,1878,-255,6401
214.4174,9.39,-65.13,8.10,4,1870,-200,6075
214.4885,-0.04,-68.25,-5.36,1,1862,-314,6247
214.5507,-0.52,-65.91,-2.93,-2,1868,131,6229
214.6215,-1.53,-64.74,-3.92,-2,1871,90,6254
