t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
785.1451,4.16,-20.67,3.48,3,1965,-189,6805
785.2067,5.62,-24.57,5.69,3,1955,-244,6933
785.2779,1.57,-28.08,-1.23,1,1946,-458,6516
785.3400,5.50,-26.52,8.84,1,1950,-72,7332
785.4112,4.36,-34.32,2.81,5,1930,-615,6316
785.4732,2.76,-34.71,2.21,1,1929,37,6063
785.5451,2.41,-38.22,2.37,1,1920,-503,7197
785.6066,5.93,-37.44,11.40,0,1922,42,6383
785.6774,-1.90,-44.07,-7.20,-2,1905,-19,6340
785.7399,0.66,-44.07,1.56,-4,1905,95,7125
785.8112,7.77,-44.85,10.77,6,1903,-147,6511
785.8736,1.92,-51.87,-0.80,1,1885,68,7401
785.9486,1.28,-51.48,1.74,-1,1886,-48,7362
786.0066,7.22,-53.04,8.92,6,1882,-182,7646
786.0776,-3.65,-53.04,-9.15,6,1882,-182,6238
786.1401,6.89,-52.65,11.68,-1,1883,-9,7110
786.2113,0.74,-59.28,-4.12,7,1866,-497,6165
786.2733,-3.48,-59.67,-5.12,-5,1865,36,6256
786.3447,6.41,-56.16,10.39,5,1874,351,7283
786.4066,0.64,-59.67,-1.72,5,1865,-50,6726
786.4778,1.90,-59.28,2.50,0,1866,-75,6207
786.5401,1.42,-59.28,0.75,1,1866,123,7161
786.6113,0.62,-60.84,-0.97,2,1862,-238,6295
786.6733,-1.45,-60.45,-2.04,-2,1863,83,6472
786.7451,0.73,-60.06,1.43,1,1864,86,6483
786.8066,-0.26,-59.67,-0.48,1,1865,69,6211
786.8782,0.51,-60.06,1.10,-1,1864,118,6388
786.9400,-1.49,-60.45,-2.28,0,1863,-40,6627
787.0112,-3.68,-58.50,-6.28,-2,1868,207,6126
787.0738,-3.09,-58.50,-3.09,-2,1868,207,6881
787.1460,2.89,-52.26,5.85,2,1884,485,8601
787.2067,-3.05,-54.60,-6.34,3,1878,-281,7396
787.2780,-3.88,-51.87,-2.95,-5,1885,71,6008
787.3400,4.97,-49.53,7.29,3,1891,94,6548
787.4108,-3.78,-49.92,-6.67,-6,1890,999,6479
787.4734,-3.34,-48.36,-2.36,-3,1894,212,6433
787.5466,-1.95,-47.97,-1.32,-1,1895,110,7789
787.6066,-7.76,-45.63,-7.76,-4,1901,464,6429
787.6780,-3.61,-45.63,-1.14,-4,1901,464,6074
787.7399,-4.85,-45.63,-2.78,-4,1901,464,6593
787.8112,-1.66,-37.05,0.29,2,1923,128,6072
787.8734,-8.20,-37.44,-10.76,-3,1922,129,6282
787.9447,-7.26,-32.37,-6.31,-5,1935,273,6664
788.0066,-2.26,-26.13,0.64,1,1951,86,6588
788.0782,-8.01,-29.25,-9.88,-4,1943,-168,6364
788.1399,-1.08,-21.84,3.14,0,1962,179,6816
788.2108,-5.69,-21.84,-6.73,-3,1962,15,6446
788.2734,-7.40,-17.94,-6.47,-6,1972,232,6458
788.3447,1.00,-13.26,4.43,4,1984,-330,7099
788.4067,-12.40,-15.60,-18.17,-1,1978,-328,6787
788.4781,-3.76,-5.85,-0.58,-3,2003,183,6555
788.5399,-3.60,-5.85,-4.35,0,2003,-112,7133
788.6126,-7.17,-1.17,-7.47,-5,2015,874,7076
788.6739,-1.04,3.51,0.23,2,2027,64,7324
788.7447,-8.49,3.51,-11.72,-6,2027,133,7744
788.8067,-5.77,11.70,-2.67,-8,2048,755,6569
788.8787,3.08,13.26,5.17,6,2052,-368,6674
788.9399,-14.00,13.26,-21.84,6,2052,-368,6738
789.0116,2.96,25.74,10.93,-3,2084,14,6341
789.0735,-7.63,22.62,-15.51,-2,2076,-8,6174
789.1449,-12.54,23.01,-14.36,-13,2077,273,6687
789.2067,3.92,34.71,7.59,-8,2107,669,6313
789.2781,-8.35,31.20,-13.70,-6,2098,-442,6329
789.3399,-4.78,37.05,-0.51,-10,2113,578,6706
789.4113,5.03,42.51,8.13,8,2127,-716,6424
789.4734,-17.08,37.05,-29.76,-5,2113,-200,6072
789.5451,-5.48,49.53,-0.06,-10,2145,464,6918
789.6067,2.79,50.70,3.83,7,2148,-390,6619
789.6793,-11.93,50.70,-16.50,-10,2148,202,9265
789.7400,8.75,61.62,19.15,8,2176,-113,10655
789.8118,-2.54,53.82,-10.43,1,2156,-298,6446
789.8735,-11.53,63.96,-15.87,-12,2182,771,6284
789.9450,10.05,69.03,18.04,-9,2195,756,6754
790.0067,-11.59,60.84,-22.37,0,2174,-183,6757
790.0785,0.96,73.71,6.60,-2,2207,414,6199
790.1399,5.48,72.15,5.38,6,2203,97,7155
790.2114,-5.07,69.81,-9.97,-3,2197,-287,6517
790.2735,-4.12,73.71,-4.66,-6,2207,136,6510
790.3447,3.14,73.71,5.06,-6,2207,136,6609
790.4067,-4.22,74.88,-8.36,0,2210,-97,6608
790.4782,0.36,81.90,3.41,-4,2228,364,6307
790.5400,6.02,82.68,7.98,7,2230,-111,6850
790.6115,-7.54,75.66,-13.38,-3,2212,-607,6488
790.6736,3.26,84.63,7.60,-1,2235,19,6176
790.7443,0.84,81.12,-1.23,2,2226,11,6991
790.8066,-2.65,83.46,-2.62,-3,2232,133,6768
790.8780,1.72,83.46,3.28,0,2232,-109,6599
790.9400,0.33,81.51,0.15,0,2227,439,6653
791.0113,0.40,83.46,1.16,-1,2232,88,7333
791.0736,0.44,83.85,0.68,0,2233,64,6771
791.1445,0.73,82.68,0.82,1,2230,-89,6976
791.2067,0.89,82.68,1.54,0,2230,161,6585
791.2781,-1.45,80.34,-2.45,-1,2224,-157,6383
791.3400,4.43,83.46,8.44,3,2232,124,6706
791.4113,0.66,75.66,-1.63,3,2212,-281,6901
791.4736,-1.27,77.61,-0.21,-2,2217,178,6155
791.5446,5.81,78.00,8.85,4,2218,-196,6910
791.6066,-0.88,71.37,-2.61,-1,2201,46,6719
791.6780,3.66,74.49,6.67,2,2209,116,6080
791.7400,4.62,72.54,6.07,5,2204,-68,7076
791.8113,-0.23,69.42,-2.52,4,2196,-162,6442
791.8735,-0.82,69.42,-3.88,4,2196,-162,6355
791.9444,7.47,67.08,12.01,4,2190,-185,6603
792.0066,0.70,60.06,-3.37,1,2172,-107,6925
792.0781,1.59,60.45,3.20,0,2173,-137,6244
792.1401,7.86,56.94,11.01,6,2164,-625,6450
792.2112,0.55,52.26,-3.50,4,2152,-294,6512
792.2733,1.20,51.87,3.57,-2,2151,-230,6395
792.3445,11.08,50.70,15.27,9,2148,-248,6839
792.4066,1.70,44.85,-0.58,-1,2133,397,6683
792.4783,5.81,46.80,6.89,4,2138,510,6198
792.5400,2.94,39.00,0.49,3,2118,-496,6846
792.6113,4.53,39.00,5.82,3,2118,-496,6883
792.6734,5.06,31.20,4.57,3,2098,-1195,6608
792.7445,5.42,30.03,5.98,3,2095,-44,6761
792.8066,2.03,27.69,-0.66,1,2089,-573,6417
792.8780,7.77,25.35,11.93,3,2083,-157,6665
792.9400,5.32,19.89,3.90,4,2069,-72,6710
793.0114,3.81,17.94,3.21,2,2064,-409,6521
793.0734,4.33,10.92,4.62,2,2046,-322,6366
793.1449,3.44,6.63,3.04,2,2035,-254,6426
793.2067,5.65,3.12,7.64,3,2026,-272,6431
793.2787,3.51,0.00,2.02,3,2018,28,6701
793.3400,2.15,0.00,2.98,-1,2018,234,7623
793.4117,10.25,-5.46,13.14,9,2004,-275,7183
793.4733,-0.22,-10.14,-4.16,2,1992,-216,6634
793.5446,5.87,-10.14,7.45,4,1992,-64,6365
793.6066,3.32,-16.77,0.82,2,1975,-166,6424
793.6779,5.26,-17.16,6.09,3,1974,-250,6051
793.7400,6.52,-19.89,7.42,3,1967,-343,7035
793.8113,2.74,-22.23,1.27,4,1961,-107,6854
793.8733,2.87,-25.74,1.09,0,1952,-137,6070
793.9446,3.14,-27.69,3.42,0,1947,2,6506
794.0066,5.73,-31.20,6.23,4,1938,33,6928
794.0786,5.11,-36.27,4.63,3,1925,-229,6274
794.1400,2.22,-38.22,0.53,1,1920,0,6682
794.2116,4.84,-39.78,3.18,7,1916,-94,6453
794.2733,1.63,-42.12,0.48,-1,1910,178,6718
794.3446,5.86,-40.95,7.18,6,1913,144,6829
794.4066,-1.45,-50.31,-4.88,1,1889,-425,6955
794.4781,3.93,-45.24,6.17,2,1902,125,6828
794.5401,3.65,-53.82,1.70,5,1880,-18,6906
794.6115,-4.16,-57.33,-6.44,-6,1871,-853,6688
794.6733,11.68,-49.53,18.91,5,1891,-242,6364
794.7447,-2.33,-56.55,-8.82,-3,1873,264,7024
794.8067,-3.36,-56.55,-6.03,-3,1873,264,10699
794.8794,8.98,-52.26,12.11,1,1884,95,10470
794.9401,4.58,-63.96,1.17,3,1854,-1996,9927
795.0107,1.55,-59.67,1.22,-1,1865,316,6534
795.0732,1.66,-59.28,0.88,1,1866,23,6236
795.1439,-0.01,-59.67,-1.43,0,1865,96,7242
795.2066,-0.50,-60.06,-1.98,-1,1864,-21,6369
795.2773,2.17,-59.67,2.96,1,1865,252,5968
795.3399,0.77,-59.67,0.46,0,1865,189,6662
795.4107,0.46,-59.67,-0.25,0,1865,259,6428
795.4732,4.08,-59.67,8.57,0,1865,58,6061
795.5439,-8.18,-61.62,-15.22,-4,1860,132,6634
795.6066,-1.48,-58.11,-1.54,-5,1869,95,6483
795.6774,3.33,-56.55,7.86,0,1873,-164,6213
795.7399,-2.97,-56.16,-6.11,5,1874,30,6731
795.8107,-2.97,-54.21,-2.41,-4,1879,203,6552
795.8732,6.23,-52.26,10.27,7,1884,-493,6123
795.9439,-8.16,-55.38,-15.41,-6,1876,-114,7120
796.0066,0.34,-47.97,6.97,-8,1895,762,6642
796.0773,1.60,-45.24,-0.23,7,1902,536,6275
796.1399,-10.14,-50.70,-15.00,-10,1888,91,6798
796.2107,-1.29,-41.73,2.41,-2,1911,149,6334
796.2733,-1.15,-43.29,-1.92,2,1907,-225,6459
796.3439,-6.01,-43.29,-6.87,-7,1907,-655,6916
796.4066,2.11,-34.32,6.45,3,1930,-418,6454
796.4774,-8.42,-37.83,-11.23,-2,1921,-67,6544
796.5399,-8.11,-36.27,-3.78,-8,1925,268,7098
796.6108,-5.05,-30.42,-3.63,0,1940,-15,6665
796.6733,-4.12,-26.13,-2.01,-1,1951,170,7439
796.7452,-4.78,-23.01,-4.45,-2,1959,58,6694
796.8066,-3.03,-20.67,-2.30,-1,1965,79,6085
796.8774,-6.42,-17.55,-7.84,-3,1973,143,6304
796.9399,-3.04,-11.31,-0.84,-4,1989,539,7353
797.0106,-5.10,-12.09,-6.82,-2,1987,339,6468
797.0734,-5.26,-8.97,-4.72,-5,1995,-86,6288
797.1443,-6.23,-5.07,-7.42,-4,2005,29,6806
797.2066,-3.23,0.00,-1.28,-3,2018,87,6664
797.2774,-2.66,3.12,-2.56,0,2026,190,6370
797.3400,-6.21,4.68,-6.59,-5,2030,133,6784
797.4107,-5.09,10.14,-3.68,-4,2044,56,6153
797.4732,-3.40,14.04,-2.63,0,2054,-197,6224
797.5440,-2.52,16.77,-0.44,0,2061,97,6826
797.6066,-7.73,20.28,-8.87,-4,2070,-36,7158
797.6774,-8.42,24.18,-9.99,-4,2080,73,7047
797.7399,-0.88,27.30,4.71,-6,2088,475,6723
797.8107,-5.68,30.81,-8.68,3,2097,-239,6686
797.8732,-9.68,31.20,-9.45,-8,2098,46,7841
797.9446,1.04,31.20,5.85,-8,2098,46,6754
798.0065,-10.52,37.83,-15.87,-7,2115,18,6804
798.0773,-5.68,46.41,0.35,-12,2137,574,6094
798.1399,-0.20,47.58,1.90,3,2140,-63,7025
798.2107,-10.51,48.36,-14.45,-7,2142,32,6608
798.2733,-3.24,56.55,2.87,-3,2163,379,6370
