t_s,nx_px,pot_px,err_pred_px,omega_out,pot_raw,pot_vel,frame_age_us
56.6743,4.31,60.06,5.96,2,2191,-309,6615
56.7449,0.75,57.33,0.20,1,2184,-150,6554
56.8078,1.75,56.94,0.84,1,2183,-165,6107
56.8783,3.89,54.21,5.10,2,2176,-128,6628
56.9409,5.05,53.04,5.31,3,2173,-203,6110
57.0117,2.34,49.14,1.33,3,2163,-13,6832
57.0742,1.00,44.85,0.12,1,2152,-250,6952
57.1451,3.21,42.51,3.33,1,2146,-64,6504
57.2079,4.80,42.12,5.90,2,2145,0,8197
57.2784,3.32,36.66,1.84,3,2131,-412,7181
57.3437,0.14,33.93,1.60,0,2124,0,9247
57.4125,5.25,31.20,5.85,3,2117,-132,6531
57.4745,5.89,28.08,6.83,3,2109,-39,7387
57.5457,7.82,24.96,8.62,5,2101,-251,6402
57.6077,2.04,22.62,0.31,4,2095,-175,6411
57.6792,2.61,17.94,1.51,2,2083,-96,6446
57.7409,6.37,14.82,7.78,2,2075,-504,6597
57.8126,6.71,10.14,6.64,4,2063,127,6771
57.8744,2.23,6.24,1.08,3,2053,-333,6405
57.9456,4.53,-0.39,4.16,2,2036,-401,6840
58.0076,7.89,-1.17,9.20,4,2034,-120,6762
58.0791,6.63,-1.95,6.11,4,2032,42,6514
58.1409,0.04,-10.92,-2.11,-1,2009,-56,6385
58.2127,8.59,-10.92,10.67,1,2009,-48,6499
58.2745,9.22,-10.92,9.70,1,2009,-48,6622
58.3457,-0.58,-21.06,-4.05,1,1983,141,6061
58.4077,1.61,-22.62,2.33,-2,1979,39,7000
58.4792,8.79,-24.57,10.67,3,1974,-63,6486
58.5409,6.48,-25.74,6.60,4,1971,-75,6278
58.6124,1.96,-31.59,0.21,1,1956,-65,6671
58.6743,4.76,-34.71,3.99,4,1948,-406,6086
58.7455,2.79,-38.22,2.03,1,1939,-95,6217
58.8076,5.57,-39.78,6.48,2,1935,-163,6429
58.8790,3.54,-42.51,2.61,2,1928,48,6353
58.9409,2.25,-44.46,2.44,-1,1923,196,6122
59.0125,4.02,-44.46,4.34,2,1923,256,6438
59.0743,2.51,-47.58,2.07,2,1915,35,6128
59.1456,4.62,-52.26,5.21,2,1903,-250,6493
59.2077,4.51,-55.38,4.73,2,1895,-104,7033
59.2788,1.62,-57.72,0.43,2,1889,-81,6396
59.3410,3.15,-60.06,4.01,2,1883,-322,6336
59.4121,1.72,-62.01,3.28,-1,1878,-161,6595
59.4743,3.95,-57.72,6.20,0,1889,933,6157
59.5456,0.73,-64.74,0.69,1,1871,-32,6265
59.6077,1.39,-64.74,1.29,2,1871,-59,7037
59.6787,0.15,-65.52,0.12,2,1869,-200,6525
59.7411,0.84,-66.69,0.95,3,1866,10,6533
59.8124,0.57,-67.47,1.69,1,1864,-294,6439
59.8743,-5.13,-68.25,-5.32,-3,1862,-231,6602
59.9459,3.80,-67.47,7.40,-3,1864,-67,6364
60.0077,1.88,-65.52,1.50,4,1869,248,6421
60.0791,-5.46,-69.81,-7.41,-2,1858,83,6136
60.1411,2.18,-65.52,4.81,-1,1869,133,6285
60.2121,2.04,-67.86,1.45,3,1863,-208,6685
60.2743,-4.43,-69.42,-5.05,-3,1859,-123,6303
60.3459,-0.47,-67.08,0.79,0,1865,-28,6455
60.4077,-0.53,-65.91,-0.75,0,1868,25,6249
60.4788,-2.26,-65.91,-3.05,0,1868,173,6503
60.5411,-2.52,-66.30,-4.74,-1,1867,-209,6606
60.6122,-0.17,-63.96,0.31,-1,1873,-133,6285
60.6743,1.18,-64.35,2.09,0,1872,-6,6181
60.7455,-0.56,-64.35,-2.22,1,1872,-51,6466
60.8077,-7.74,-64.35,-10.29,-3,1872,84,6133
60.8793,-1.10,-58.50,-0.08,-2,1887,207,6374
60.9411,-0.08,-57.72,-0.73,1,1889,171,6825
61.0121,-6.20,-58.50,-10.06,-3,1887,140,6181
61.0744,-3.38,-53.04,-3.42,-3,1901,167,10484
61.1466,-0.73,-50.70,-1.01,0,1907,-427,11035
